Date,055018,0BC29E,0BF4BA,168A5D,1A3E1B,24CB56,25102A,2DBF98,2F94A5,3461CF,3CCC90,3D9999,3ED92D,4C37C5,4D371E,50070E,51E682,58CA9A,59B229,5B6C11,5BC2F4,5DD486,60DD84,6166D1,619882,61B81B,61BCA7,73C521,766047,810E30,8377DB,8CF6DD,8FF2EF,9196A2,94208D,968B00,990AD0,9A02C4,9B5968,9F71E5,A8CBDA,AADE0B,AD3C93,B3CB74,B8F71F,BFE02C,C08256,C598D7,C5EF8D,C9E107,CFF97C,D1AE3B,D33D8C,D5AF19,DD682D,DE27F9,E1C16B,E206B0,E8846E,E90C84,EF5BED,F1529C,F1FA25,FACTSET,FEC475
2023-08-29,99.9958,55.3037,13.7225,358.29,26.7234,9.8504,51.5326,201.8042,99.2785,331.1576,69.8239,30.861,522.2119,155.9855,32.4295,312.8064,99.0079,38.4132,70.818,23.7666,63.0282,183.3688,236.8082,32.517,140.5306,109.5809,71.8385,16.3939,68.6987,58.2687,24.001,42.6038,120.9228,78.8628,72.24,61.8298,27.3462,330.1863,189.0506,114.9849,87.48,224.9374,71.5067,100.7167,38.3769,25.5945,97.7702,72.6743,327.0478,9.9634,384.8681,116.5956,57.4129,652.045,134.5457,195.1336,101.2981,154.0265,39.499,109.5309,41.7318,145.8457,345.5964,417.287,83.4715
2023-08-30,99.0684,55.2942,13.7313,361.06,26.6529,9.7801,50.8757,202.6983,99.1808,332.1771,69.8789,30.6903,527.5638,155.9173,32.0177,311.6493,100.2637,38.091,71.028,23.8473,62.9638,183.1337,233.8475,32.4279,139.9638,109.481,73.1093,16.1419,68.5752,58.3521,23.9466,42.3479,122.5504,78.5954,72.06,61.6213,27.2243,329.905,188.6083,114.3352,86.87,224.9764,71.5259,101.3441,38.321,25.3141,98.3233,73.0686,328.4514,9.8382,384.7504,114.9947,57.7316,656.5553,134.1596,194.9693,104.7395,154.0647,39.0664,110.0897,41.873,146.0113,348.3335,422.2576,83.4803
2023-08-31,98.9042,55.4648,13.8971,360.2,26.9172,9.9559,50.7018,200.9586,99.7138,330.187,69.8422,30.6144,527.0694,153.7952,32.4844,310.8241,99.886,38.0173,70.9641,23.9638,63.2306,183.3417,231.5982,32.5616,138.235,109.7081,72.8912,16.1419,68.6612,58.723,24.0918,42.4538,122.0383,78.494,72.52,61.6511,27.1014,327.4221,187.4929,114.4224,87.2089,225.1718,71.4205,100.958,38.4453,25.4407,99.7107,73.0489,327.2343,9.9187,383.26,114.9212,57.1232,661.0185,134.4878,194.1092,103.3495,153.9787,38.8313,109.3643,42.2306,145.8359,346.3935,423.675,83.6836
2023-09-01,99.9764,56.1473,13.9931,362.46,27.2256,10.158,50.1801,202.0374,100.3091,332.6575,70.9623,30.9748,524.9073,155.3819,33.3446,310.5301,100.5375,38.2935,71.6216,24.0803,64.2516,183.5317,229.5891,33.0429,138.6979,111.0621,73.0334,16.3355,69.2444,59.613,24.5455,42.9744,123.8762,79.0471,73.11,61.8596,27.3945,332.0097,188.2429,113.4721,89.1357,225.7482,71.6121,102.7148,38.7995,25.8929,97.9484,73.1475,328.1667,10.0349,386.5742,115.5737,58.427,666.3497,135.1538,196.4478,105.9857,155.0006,39.1699,109.2467,42.7483,146.4691,350.3504,422.7722,84.9388
2023-09-05,98.2764,55.5407,13.6963,360.47,26.8203,10.0789,48.9917,198.3926,99.3407,331.6575,70.1727,30.1592,524.6843,155.7518,33.0609,307.0681,99.1967,38.0818,70.3796,23.4171,64.4632,183.206,232.646,32.5527,137.1676,109.49,71.9428,16.2123,68.6612,59.1216,24.5636,42.8156,122.084,78.2083,72.76,61.2936,27.0825,330.0893,185.541,111.1737,88.8937,221.5765,71.0661,102.5893,38.3769,25.6668,101.4636,71.4716,323.367,9.9813,385.8977,113.7817,57.6351,656.6686,133.5129,193.3265,102.7839,153.1765,39.0664,106.7471,42.5412,145.1443,347.3347,419.8985,83.4891
2023-09-06,98.0059,56.0999,13.5741,361.67,26.1859,9.745,49.8323,198.8009,99.0653,333.9908,70.0809,30.0928,525.3436,153.8049,31.8622,304.5831,98.6869,38.091,70.1678,23.3992,64.2608,184.2282,219.9957,32.1962,136.9408,107.5545,72.4929,15.9395,68.6899,58.5932,24.1371,41.086,123.291,77.5814,73.76,61.2837,26.8368,329.488,186.4737,110.1749,88.6032,222.4949,71.0949,101.4889,38.2402,25.0338,101.1449,71.6983,325.5166,9.7666,386.486,111.9253,56.2734,655.0173,133.1847,195.1432,103.4645,153.3866,38.5774,106.4824,42.0518,146.0989,351.8005,417.9472,83.3742
2023-09-07,96.5183,56.5359,13.3908,361.8,25.7894,9.5692,49.9095,198.1399,97.7592,335.4025,70.0531,29.3246,529.852,152.6173,30.9837,305.3704,98.9135,37.5017,68.7772,23.2379,63.9389,186.7111,218.4865,31.7594,135.7694,105.2009,73.849,15.6578,68.6325,58.1945,23.6743,40.1595,125.6409,77.2864,73.63,61.6114,26.591,330.2154,188.1756,111.7459,86.5505,225.3281,71.4971,100.3499,38.3956,24.3645,102.5416,72.9405,328.2158,9.5609,385.9271,109.6645,55.8388,656.8041,132.8082,197.1532,103.2728,154.4053,38.0225,106.4922,42.2118,149.5863,352.6745,418.3452,83.3389
2023-09-08,96.5183,56.5453,13.4868,363.15,26.2388,9.8856,49.6873,197.1291,97.0573,333.0987,70.832,29.666,517.5386,153.2501,31.9537,308.7469,99.1401,37.3728,69.4218,23.2379,64.5368,186.4383,217.8521,32.1872,135.8733,106.255,73.2658,15.7722,68.3457,58.6951,23.9647,41.236,124.1322,78.282,73.11,61.9887,26.8084,334.6673,187.2717,111.484,86.7248,222.9345,71.6695,102.6376,38.4888,24.7534,105.6162,72.0828,327.2932,9.7219,383.1129,111.9161,57.2971,656.3859,133.5515,197.7813,101.8061,153.6557,38.5586,107.0019,42.1459,149.0992,356.0167,416.4813,84.0549
2023-09-11,96.6246,56.5738,13.4519,365.52,26.5295,9.8504,49.6294,196.8861,97.8214,333.0889,71.4718,30.0643,519.8365,153.6395,31.7798,307.9218,99.9993,37.3728,69.3205,23.2648,65.6682,187.2841,216.0641,32.2675,136.4685,107.2455,74.731,15.8163,68.0398,58.7786,24.0464,40.8742,125.5037,76.9822,74.31,62.4454,26.9218,333.1833,188.166,111.5519,86.7829,223.2862,72.3974,103.1202,38.669,24.9795,106.3943,72.3588,326.9987,9.6146,381.7891,115.9413,57.7703,661.4327,134.6422,199.4048,103.3208,154.8473,38.8689,106.9431,42.2777,150.6189,362.8834,413.996,84.2051
2023-09-12,97.6099,57.4078,13.5829,367.78,26.4414,10.3425,49.726,197.8678,97.9813,332.5497,66.6223,30.6144,509.9567,154.2917,33.9393,313.8497,101.2078,38.3764,70.0205,23.3992,65.7602,187.4933,213.4591,32.9806,138.2445,113.452,74.731,16.0099,69.1105,59.3256,24.9266,40.1242,126.7747,78.8628,74.46,63.5575,27.385,336.7526,189.2718,112.4829,86.3085,224.9861,73.0487,104.1434,39.3216,25.6578,105.4944,72.5067,328.8047,9.7935,379.7594,119.1119,58.4463,662.7728,136.1383,201.2795,104.96,156.4234,40.0069,107.9528,42.7106,149.1966,361.3852,411.1612,85.3896
2023-09-13,96.924,57.4836,13.3646,367.82,25.2167,10.0437,49.3685,197.4985,96.8974,336.4613,66.678,30.1592,518.9542,154.9147,33.0609,317.7195,100.4903,39.0117,69.5968,23.2199,65.5394,188.6484,211.921,31.3315,138.3106,112.3252,74.2853,15.7194,69.0149,59.1402,24.7269,39.0035,127.2501,80.4299,74.01,63.3589,27.2999,334.7352,189.2141,113.2393,85.8534,223.7259,73.1636,102.5121,39.2532,24.8167,105.6912,72.1025,329.1483,9.5341,382.2696,115.9505,56.7176,662.6682,134.0148,202.8063,104.3944,156.7693,39.7342,107.6391,42.6071,147.6965,360.3,416.6172,85.3719
2023-09-14,98.7787,58.3513,13.5392,369.5,25.9216,10.237,49.941,199.4715,98.8831,342.0102,68.1152,30.6239,522.2895,157.4846,33.9302,326.8154,102.3881,39.7207,70.8217,23.4978,66.5881,189.0031,220.1687,31.8396,140.9935,115.3785,74.9776,15.8251,70.1143,61.1242,24.9719,39.3084,127.6159,82.1076,74.01,64.0838,27.6024,339.2744,190.916,113.7746,87.2186,226.1194,74.0448,104.8867,40.1482,25.5674,105.6537,72.2405,332.4953,9.713,388.4863,118.4961,57.7123,671.7734,135.8874,205.6882,105.9762,159.489,40.4865,108.6487,43.1247,146.7419,365.1115,419.0636,87.6349
2023-09-15,100.9038,58.3322,13.5916,367.86,25.5515,10.2986,49.2618,199.316,98.5057,334.4908,67.429,30.842,513.9416,159.4023,33.7838,324.8899,101.9127,39.3248,70.8677,23.5246,66.0913,188.1027,215.9295,31.3315,140.5779,114.8151,74.9207,15.8075,69.7797,60.8646,24.8994,39.0752,126.8569,81.4992,73.14,63.7958,27.2621,336.675,188.6468,112.6262,86.8894,224.8396,73.2786,103.9311,39.8498,25.287,106.6661,71.5998,329.9531,9.713,380.7105,118.827,56.2251,662.8393,133.8314,205.9016,104.2794,158.3742,40.3925,107.7273,42.5506,145.3976,364.1896,415.1901,87.2371
2023-09-18,99.0878,58.8089,13.2948,370.43,25.2608,9.991,49.5044,202.5039,97.9846,336.6574,66.5389,30.4816,516.86,155.3917,33.1066,325.6298,103.1012,39.2603,70.8585,23.4171,65.5486,187.8571,218.3231,30.975,140.8707,113.2975,76.4096,15.6666,70.0474,61.4672,24.6181,38.7972,128.5211,81.7757,72.34,64.1036,27.1865,336.6362,190.1276,112.7916,85.6598,227.7412,73.6713,103.4388,40.403,24.7805,107.2098,72.2898,333.0548,9.6131,381.946,116.4284,55.8774,660.4442,135.4047,207.755,106.4459,160.3443,40.8439,108.2664,42.1647,147.7744,370.8566,416.656,87.4316
2023-09-19,98.2281,59.4573,13.3384,370.48,25.1991,9.868,49.417,207.3734,99.3773,334.0006,65.3242,30.6997,521.6689,155.1191,32.8413,324.2734,103.6906,39.2971,71.1717,23.5067,64.8955,187.7934,215.4681,30.8324,140.6912,112.8523,77.0071,15.7899,70.5254,61.5228,24.4184,38.7255,130.2675,81.5914,70.4,64.6199,27.0825,336.7332,190.5314,112.3828,85.989,230.3497,74.1023,102.7631,40.6578,24.8348,107.9129,72.7827,335.0669,9.595,381.7401,116.1619,55.7519,654.8082,135.8391,207.9102,108.6891,160.671,40.6464,109.0408,41.5247,151.8365,374.9669,413.8698,87.4404
2023-09-20,97.1365,59.4192,13.1377,366.82,24.9964,9.701,49.0677,208.7535,97.6521,329.2556,64.7864,30.5006,518.7506,153.0554,32.3014,319.3509,104.128,38.9473,70.9414,23.2199,64.1045,187.275,214.6222,30.6719,140.0961,112.6342,77.1209,15.6754,70.6975,61.2725,24.3277,37.5506,130.4686,80.3285,68.28,64.5107,26.988,334.6091,189.8775,112.2661,85.8437,229.7733,73.8915,102.8113,40.8007,24.8891,107.0692,72.7926,335.7049,9.5314,378.7298,116.3641,54.7282,649.5998,136.7754,207.4153,109.4272,162.3528,40.3172,108.6977,41.1295,151.1157,378.2087,411.4039,87.4492
2023-09-21,95.562,58.4752,12.771,363.28,24.8114,9.4198,47.3891,206.3626,95.3968,317.903,64.4804,30.1686,499.7279,150.6023,31.2582,313.2237,102.1504,38.404,69.3574,22.5657,63.3042,183.9099,206.6917,29.8162,139.0002,111.0167,76.1441,15.3322,69.7702,59.9746,23.9375,36.9587,130.2035,78.2451,65.99,63.7362,26.5154,327.0826,187.7044,109.4144,84.769,227.5751,72.9434,98.8441,40.4776,24.3916,104.1727,71.3435,331.9653,9.4316,365.0707,116.0424,54.0908,635.676,138.0688,206.183,109.1396,162.0357,39.8,107.8842,40.6212,151.3008,378.6719,414.3066,85.7167
2023-09-22,94.9245,58.7136,12.6488,360.16,24.7321,9.3232,47.2242,206.9749,94.7409,317.854,64.3784,29.7608,497.5367,149.0156,31.2033,310.9948,101.7416,37.6766,68.6206,22.4223,62.3751,183.4642,207.6049,29.7538,137.6682,109.8172,76.7795,15.0153,69.7702,59.7242,23.3205,36.9677,130.9898,76.7794,65.16,64.044,26.1278,323.4551,187.9929,107.2245,84.4204,227.7119,73.087,97.6954,40.7222,24.0208,104.2195,71.2449,329.8157,9.3589,364.4627,114.2044,53.2603,627.3788,139.98,206.7555,109.3697,161.2957,38.7749,108.041,40.1883,153.0347,378.0254,423.1022,85.2305
2023-09-25,94.5478,59.238,12.5353,361.71,25.4106,9.3408,47.1951,207.8982,95.1991,316.4717,64.1837,29.8082,501.1629,149.1616,31.6426,311.8959,101.3898,37.7687,68.9982,22.3417,62.1912,182.673,203.1062,29.941,138.3484,111.4256,76.9597,15.2266,69.7415,60.3083,23.511,37.1739,130.2218,76.5397,64.98,64.2327,26.09,325.5695,187.8871,106.261,84.7883,227.878,73.5468,98.3325,40.7222,24.0842,103.3946,71.0773,329.3347,9.4497,364.2372,115.4175,53.4534,624.9552,142.5476,205.9308,110.4721,161.2957,39.0852,108.9232,40.3671,151.3495,375.0248,424.2187,85.7962
2023-09-26,93.7943,58.4085,12.2996,359.42,24.8907,9.165,46.5547,207.2567,92.818,309.2366,63.9426,29.4858,500.5424,147.1076,31.1027,307.1345,100.0207,37.0321,66.9997,21.8309,61.4737,181.7453,197.7327,29.4329,136.9125,110.4896,77.064,14.8481,68.9098,58.4634,22.9393,35.8646,128.6948,75.747,66.22,63.4681,25.6835,318.0624,186.0602,104.3631,84.1009,225.6114,73.2115,96.2861,40.4211,23.5053,99.3076,70.0717,325.2123,9.2772,356.9909,113.2854,52.3428,614.662,141.1576,205.6785,108.5836,161.411,38.2294,107.5999,39.7647,151.895,372.4969,419.4811,84.0991
2023-09-27,92.2391,58.1701,12.2996,357.78,24.644,9.0508,46.8943,205.6725,93.0337,308.3347,63.4697,28.6227,496.3539,145.92,30.3523,305.3609,99.5453,37.2531,66.309,21.7502,61.4277,182.2273,193.9646,28.9872,137.7155,110.6895,76.8933,14.9097,68.556,58.2223,22.5582,35.8287,128.5759,75.2676,67.03,63.349,25.778,317.1119,185.5602,105.3753,82.5517,225.0252,73.7766,96.093,40.3709,23.2973,99.8794,69.9535,323.8283,9.1865,356.0005,114.4525,52.5167,611.4971,140.6943,205.3486,108.344,161.3726,38.4269,107.2666,39.6895,150.765,368.2998,422.4906,83.551
2023-09-28,93.7074,58.4276,12.6314,357.06,24.8731,9.2441,47.4667,206.7556,93.5728,312.2071,64.1744,29.2771,505.6228,146.2412,31.0661,308.4434,98.5945,37.9344,66.9168,22.1948,62.1452,183.4097,201.3183,29.3763,139.4253,111.6164,77.4244,14.9977,68.948,58.315,23.0368,36.6,128.3839,75.7654,67.68,63.4384,26.0522,320.4096,185.964,107.8572,83.5877,225.4551,74.3896,97.3382,40.8163,23.8309,101.4542,69.8647,323.2983,9.2682,361.3642,116.217,52.6808,613.2554,139.2754,205.9696,107.8359,161.0843,38.4739,108.1586,40.1695,152.3528,368.0779,428.966,83.8516
2023-09-29,93.746,57.7792,12.675,350.3,25.2079,9.455,47.1465,203.9063,94.2287,309.9621,64.4248,28.9926,497.4592,145.2289,31.9262,306.8974,97.2539,37.87,66.3735,22.3037,62.2288,182.1,205.3652,29.91,136.9975,111.5619,75.594,15.1385,67.7912,58.3243,23.3129,37.2636,127.369,75.286,67.85,62.8625,25.882,319.7598,182.9832,107.0786,83.8782,222.6805,73.5084,97.3479,39.8314,24.2379,100.4324,68.8493,318.2336,9.4406,358.3048,116.2078,53.0189,614.4434,138.59,202.001,106.8006,156.9423,38.4269,106.5805,40.1412,152.1677,358.6031,424.5002,83.8781
2023-10-02,91.8817,57.2548,12.4044,348.08,24.3444,9.1826,46.9816,203.1061,93.9771,310.0111,62.9041,28.8029,491.5546,145.5112,30.6452,302.0887,95.1337,37.2899,64.6605,21.968,61.5132,182.0363,201.8181,29.0777,135.8167,109.063,75.2716,14.54,67.7147,57.1932,22.549,36.0977,127.0672,74.1245,67.93,61.8596,25.2392,316.0547,181.5121,106.2999,87.9448,219.7301,73.2403,95.0798,39.4738,23.433,100.4512,68.5339,315.4264,9.1048,359.5893,112.2102,51.7151,611.1645,139.3912,200.2738,106.3213,155.9429,37.2514,106.3648,39.5953,152.7425,362.4143,423.3449,82.5433
2023-10-03,89.8822,55.9104,11.8719,343.04,23.9568,8.8487,45.8464,201.5545,89.9428,301.7564,61.9583,27.5985,480.3756,141.1988,30.1236,290.3466,94.8675,36.7007,62.6712,21.1876,60.2121,183.4097,196.8291,28.3539,134.8153,108.8449,73.9344,14.4168,66.644,55.8675,22.0336,35.5238,127.4604,71.9214,67.38,61.383,24.4924,307.5195,181.4736,104.7135,84.4882,220.0329,72.2442,93.2381,39.1726,23.017,96.7579,68.2973,313.1198,8.9414,349.4896,110.8776,49.5422,594.4654,138.2522,198.828,105.3626,154.6455,36.3673,106.1688,38.8894,153.1711,359.1049,423.0149,80.74
2023-10-04,89.4572,56.5969,11.9243,343.69,23.9391,9.0068,47.3309,203.555,91.4792,308.315,61.6523,27.5416,486.319,142.7368,30.4987,292.6988,95.9134,36.6546,62.9659,21.5324,59.9055,184.8467,205.0191,28.2635,135.4199,109.1356,76.3053,14.452,67.0742,55.6264,22.1073,35.5148,130.0773,72.9077,69.05,62.1178,24.5208,308.5379,183.7717,106.115,84.5753,223.9799,72.8572,94.4012,39.8063,23.1888,97.714,69.3817,318.9599,8.9777,355.2357,112.4951,49.6484,604.9772,139.4395,201.5061,106.8389,156.1639,36.6495,107.1882,38.8142,155.8207,371.7443,434.2472,80.6075
2023-10-05,88.9742,57.3502,11.9156,345.06,24.0361,9.0508,47.5638,203.5354,91.596,307.8249,61.8192,27.2286,482.9643,143.7729,30.5628,294.5009,96.3507,36.7191,63.6014,21.6867,59.7289,188.6302,216.8716,28.8334,135.9909,109.3901,77.4244,14.5752,67.5331,55.8953,22.3742,36.035,130.3884,72.963,70.66,62.3759,24.6342,312.6115,185.2291,106.7574,84.3817,224.273,73.2115,95.2639,40.2956,23.3245,97.6671,69.7563,319.8335,9.1048,354.2551,113.3681,49.3104,608.5603,140.9163,204.5044,107.7209,157.4901,36.9598,108.1312,39.2377,156.0642,373.4714,436.0821,81.182
2023-10-06,90.3555,58.0366,11.837,346.34,24.0713,8.9717,48.1362,204.1209,91.7937,310.8836,62.5517,27.8071,497.7113,145.9526,30.8282,296.3789,95.3239,37.3544,64.3658,21.7684,60.5653,192.7502,229.4834,28.8244,138.0845,109.3356,77.9365,14.54,67.8486,56.8502,22.2453,35.9542,130.7178,74.0508,71.33,62.8227,24.6437,316.6173,186.6092,107.9156,85.8728,226.6665,74.3225,96.2235,40.0949,23.6772,98.5483,70.0126,321.0015,9.1865,356.9811,114.7098,49.7547,616.1257,140.4819,203.3303,108.4686,156.5964,37.3266,110.862,39.6706,157.4669,378.0061,439.111,82.1102
2023-10-09,91.1186,58.2464,11.8981,345.45,24.1682,8.9717,48.2527,203.9843,93.474,312.1189,62.2828,27.8451,499.6794,145.4639,31.0844,296.5022,97.2635,37.5109,64.2276,21.6776,60.1657,196.2336,228.0223,28.9601,137.7705,109.8263,77.8322,14.4432,67.8964,57.3879,22.4018,36.3309,131.0838,73.6636,73.06,63.2199,24.8706,316.433,186.3486,109.1321,87.1315,227.7412,74.8876,96.4368,40.0133,23.8128,98.2483,70.6238,321.4923,9.1411,359.3442,115.151,49.9768,611.7157,140.5302,204.2424,109.4464,156.8943,37.336,110.803,39.4636,158.6554,376.3659,438.247,82.5698
2023-10-10,93.6784,58.3227,12.1163,348.56,25.7718,9.1914,48.3885,203.4183,94.2287,315.5501,62.8021,28.3003,504.9247,147.5263,32.1367,298.5509,96.3983,38.1554,64.8447,21.8591,60.8162,196.5337,224.6194,29.4848,138.6079,111.0712,77.633,14.584,67.8773,57.6475,23.0,37.1112,130.1597,73.8664,74.35,63.071,25.5323,319.0129,185.9046,108.772,88.4386,228.1124,75.491,97.251,39.6432,24.2469,98.6983,69.9337,319.4801,9.2954,362.3937,116.6489,50.0058,610.1285,140.868,203.4467,109.9736,155.9044,37.4489,110.8816,39.8118,157.3695,371.7636,440.111,83.0825
2023-10-11,93.8136,58.6659,12.0552,348.43,26.089,9.2792,48.1848,205.5066,93.5818,319.1285,63.377,28.1296,507.242,148.0932,32.6217,296.891,97.2349,38.2383,65.0657,21.5052,60.6861,197.4523,227.4263,29.4125,139.0838,111.5346,78.7331,14.5136,67.8199,58.2687,23.0,37.7569,131.6328,72.7326,75.11,63.8355,25.5417,319.43,186.1749,108.4703,87.877,229.49,76.4296,97.0765,40.2392,24.1927,100.5543,70.4464,321.2763,9.2228,364.6686,115.5278,50.1313,610.8128,141.6981,203.9416,110.0216,156.0774,37.3266,111.2942,39.6706,157.3988,378.7008,443.538,83.8516
2023-10-12,93.6108,58.2941,11.6275,345.66,25.4458,9.2441,47.8549,205.2626,92.1352,313.6482,62.2179,27.9114,504.2557,147.8684,32.2099,293.8844,96.3602,38.2383,64.3842,20.7612,59.5616,200.1444,231.1368,29.1863,138.7602,110.2443,78.7616,14.3376,67.0838,57.9256,22.549,37.3981,131.1204,71.7278,73.04,63.1504,25.4283,315.5795,184.2736,107.8085,87.848,228.0636,76.4871,95.642,39.8063,23.84,98.2952,69.2042,318.4691,9.1048,358.7068,113.6622,49.745,604.635,141.9395,203.1265,109.2642,154.4629,37.3736,111.363,38.8236,156.6877,380.0323,434.2667,83.1356
2023-10-13,91.959,58.2464,11.4965,345.09,25.0317,9.1914,47.9034,208.0827,90.4369,311.1679,62.5146,27.3803,495.0159,147.6925,31.6334,293.3627,96.7881,38.1462,64.2461,20.5525,59.7382,199.526,229.5315,29.1048,140.8443,107.3546,79.8142,14.1088,67.839,57.5363,22.3373,36.5731,141.7803,71.7093,72.64,63.3589,25.2959,315.1333,184.2832,107.4776,86.5602,228.4935,76.8606,95.9521,40.0509,23.2521,97.3016,68.7212,320.0789,9.0322,356.6379,110.4549,49.5712,596.5468,142.9819,204.679,115.3419,157.8072,38.521,111.3138,38.7577,157.8858,384.3741,433.5968,82.9764
2023-10-16,93.8426,59.6957,11.6449,346.23,25.5515,9.4198,48.8057,209.8685,90.0955,315.109,63.8406,28.1201,499.7667,149.3444,32.8687,298.1904,98.0241,37.7043,65.5722,20.8247,60.9649,199.0167,232.6652,29.512,140.7016,108.7726,81.2747,14.5576,69.1966,58.7322,22.7239,37.443,143.7018,72.5759,74.24,64.2128,25.5134,320.7491,185.7888,108.9278,87.9351,231.1411,77.6651,98.356,40.785,23.9756,97.9952,68.8198,321.6886,9.2409,360.3934,112.7248,51.8793,603.9507,144.6421,207.6676,119.7516,161.1131,39.1699,113.0132,39.3789,158.9768,391.0315,434.8394,84.5941
2023-10-17,94.7023,60.2391,11.7322,345.39,26.274,9.7362,48.4467,210.1417,90.5268,315.0894,65.4725,28.9262,500.0964,150.9083,33.6191,293.4196,98.9273,37.9344,66.7234,21.1695,62.5076,196.9066,231.3771,31.5657,140.397,109.6934,82.1472,14.7777,69.7893,59.2792,23.2945,38.573,145.4311,74.0508,74.76,65.037,26.1089,324.9779,184.2446,108.772,90.0652,230.5939,77.962,100.411,41.4625,24.5092,98.7358,68.0311,321.4923,9.4225,360.1679,114.3147,51.8503,604.5685,148.3487,209.715,122.6275,162.7564,39.4802,114.0348,40.8847,159.3373,393.6945,436.9364,85.6813
2023-10-18,92.6642,59.6861,11.3918,340.89,25.3224,9.3847,50.3776,206.3068,88.1008,307.8543,61.1423,28.3572,490.585,148.1128,32.6583,286.4009,97.4916,37.2623,65.0289,20.7702,63.7808,196.4428,227.2821,30.1905,138.8554,106.5259,81.0376,14.5576,69.7511,58.4819,22.6779,37.6941,145.6507,69.0268,72.52,64.4909,25.8158,313.8239,183.0382,106.7087,88.9324,228.9429,76.9564,95.7777,40.9293,23.1436,95.8955,67.8734,318.9992,9.1774,352.902,111.5025,50.0637,586.1206,146.9298,208.7738,122.1386,161.5552,39.057,112.7382,40.6118,159.4639,391.9674,430.8494,83.8074
2023-10-19,89.5441,58.3227,11.1736,338.66,24.7233,9.2792,49.7663,202.3449,87.4898,305.4622,60.7343,27.276,482.1305,146.2459,29.5013,283.7736,95.9514,36.8848,64.0158,20.5343,61.6712,194.742,225.7344,29.6296,138.2653,106.4983,79.4539,14.5048,68.8237,57.4065,22.9356,37.2098,144.388,67.22,71.3,63.627,25.485,307.0637,184.3411,106.6406,81.903,225.7091,76.1902,93.8778,40.3019,22.5015,88.3213,67.3016,313.1885,9.1048,350.6075,109.9218,50.1216,591.6521,143.8892,204.3006,119.5791,157.5478,38.7279,111.5791,39.7083,158.519,387.7221,424.1216,82.4637
2023-10-20,87.1582,56.7495,11.0863,335.86,23.9303,8.6905,49.0968,200.8715,86.5553,303.5211,59.6031,26.9061,474.8298,138.3774,27.415,284.5893,93.7741,36.5349,62.6896,20.4708,60.2772,193.5506,226.2631,27.983,136.0385,102.9624,78.4865,12.7093,67.2941,55.7377,21.4354,34.035,141.6796,67.4136,69.73,62.505,24.8706,302.7961,181.1272,105.132,79.5792,222.3288,74.3034,92.6274,39.6996,21.4885,88.5088,66.2172,308.3201,8.7507,343.2239,104.5549,49.1269,584.3528,140.9066,201.8166,118.0932,155.2894,37.8721,108.2982,39.2094,157.7787,382.0971,417.5686,79.9887
2023-10-23,87.3031,56.2346,10.9291,336.84,23.8158,8.6993,48.34,198.6076,85.7826,302.9819,59.5104,27.1432,472.7452,141.3293,27.4974,283.8021,93.3653,35.8075,62.1186,20.1804,59.7103,194.2782,226.1766,28.2816,134.1828,101.0196,77.633,12.4893,66.4528,54.2265,21.1869,34.313,140.4352,66.0954,68.99,61.8795,24.171,301.9813,179.9208,104.8303,79.7535,222.4558,73.9011,91.3188,39.4549,21.3257,86.934,65.8327,307.6919,8.6872,343.3906,102.4871,47.6397,584.2578,140.3661,200.3902,116.7895,152.983,37.1291,109.2412,39.0494,157.0578,375.3528,419.0831,78.9633
2023-10-24,86.1633,57.0832,11.3743,338.63,24.2828,8.6202,47.9907,202.8621,86.1869,299.6094,58.9262,25.9577,473.1912,141.1631,27.3235,283.7642,94.9055,35.8444,61.7595,20.4708,60.1657,194.8603,226.7822,28.3992,134.3445,102.4652,79.1125,12.4717,67.2941,54.894,21.1501,34.6449,142.9606,65.9663,69.44,62.8426,24.0765,304.0569,182.3916,104.0712,78.4948,225.885,74.4758,91.7647,41.8828,21.3257,89.2118,68.7113,313.8657,8.6509,341.1745,102.1195,48.1226,582.0338,141.7464,205.1642,119.1477,151.7625,36.941,109.31,39.313,158.0709,383.1391,417.3647,79.4937
2023-10-25,85.9411,58.1225,10.9902,336.9,24.6352,8.6202,48.0198,202.7158,83.9855,308.0896,58.4719,26.2707,465.0276,140.2834,27.113,281.4689,93.546,35.5497,61.5937,20.1986,59.4965,194.7056,205.7881,28.3087,133.6118,102.4744,79.1788,12.3749,68.7281,54.6622,21.1961,34.3399,143.1345,65.8188,65.16,63.349,24.1521,297.898,182.295,103.8765,78.0397,225.7775,74.9547,89.0119,42.0711,21.2262,86.1559,68.041,313.748,8.5964,342.3414,102.6158,47.6783,578.5077,143.8217,209.2492,120.0104,158.307,36.7059,110.0467,39.3883,158.217,382.7435,411.8019,78.9456
2023-10-26,86.4627,58.0176,11.2609,336.16,25.1198,8.9365,48.2236,223.5396,83.3565,304.0014,60.2244,26.5552,466.8891,140.1075,27.8634,281.687,94.7724,36.2219,62.9475,20.6432,60.0913,195.9335,204.3655,28.743,133.9544,105.3012,78.1925,12.7005,68.7377,55.2556,21.7115,35.4161,140.7829,66.4365,64.6,63.5277,24.6909,306.8212,180.5964,104.4215,78.2528,224.5954,74.2459,93.4416,42.0648,21.4704,86.5215,67.4791,313.8068,8.8143,341.4883,103.9024,49.6678,576.9775,143.5418,206.7652,120.4227,158.0475,37.289,111.4808,40.0443,159.649,369.7471,416.5395,79.8296
