Date,003B70,10646E,1490F3,159AE4,275300,2FEA66,315EB0,37727A,420168,4FB770,51D876,56EA2B,6284B5,6B236C,6BF593,7999F3,7C4168,8EF425,900356,A4386C,A80FE0,AE4EEB,AFEC35,B5DE80,CE4FD9,DB30C3,DB7014,DC5299,F67165,FF4BA4
2024-04-03,47.6655,26.5828,133.4362,17.1146,92.9237,171.3393,755.3914,33.3956,57.8067,134.5614,95.43,113.64,74.9394,32.6097,18.4054,41.0219,207.3802,118.0587,137.2319,16.3583,183.0628,57.9138,261.313,55.656,87.8794,118.7625,93.9161,91.7003,225.2026,33.1284
2024-04-04,47.53,26.4923,132.7246,16.9686,92.1415,171.3393,747.8558,33.3315,56.6175,134.0605,95.46,112.7291,74.4569,32.2905,18.2239,40.5185,206.5589,116.5698,135.5824,16.3138,181.1495,57.763,261.6113,55.0597,87.0802,117.4439,93.1566,91.6907,223.7613,32.844
2024-04-05,47.8822,26.5466,135.3055,16.8865,91.6595,172.2047,751.0826,33.4414,56.553,135.7302,96.14,114.6338,74.4001,32.6378,18.4054,40.9269,206.1821,116.8179,137.5984,16.5808,181.0257,58.2627,263.4104,54.7802,88.3512,117.491,93.4754,92.408,225.3732,32.7965
2024-04-08,48.4513,26.8273,136.0076,17.0233,91.1229,177.0547,754.702,34.4673,58.2952,138.2812,96.51,116.5938,74.4947,33.1729,18.6504,41.3068,205.8053,121.9833,137.7909,16.8923,179.1599,60.158,268.118,55.1436,88.3801,118.8379,94.7412,97.6778,230.8919,32.6354
2024-04-09,49.1197,26.9812,138.4177,17.2879,92.7691,179.6034,767.1976,35.0881,60.1941,141.3609,96.2,119.253,74.9299,33.3888,18.8047,41.8007,211.2062,124.4281,137.6351,17.2127,183.5388,60.7897,273.4502,56.0845,88.5823,118.9226,96.4853,99.0646,236.6665,33.2137
2024-04-10,47.0964,25.4511,134.1668,16.3939,88.8582,176.9787,743.0012,34.4858,56.5346,132.1867,91.33,112.9591,71.6092,32.7317,18.2783,40.2716,197.4672,122.1947,133.383,16.6253,173.2105,59.3659,257.1461,54.361,86.8491,113.6104,93.4379,96.4058,231.3755,31.8579
2024-04-11,47.1867,25.5326,135.9032,16.3665,88.2943,176.836,740.9426,34.4395,57.1798,132.836,90.68,114.0081,72.4796,32.4876,18.4689,41.0029,198.1049,121.3124,134.5835,16.6253,171.5777,59.2056,256.5215,54.2119,87.0128,113.2619,93.5316,95.5833,231.603,31.9053
2024-04-12,46.988,25.2972,135.2011,16.5125,87.9578,174.7724,731.5877,33.9484,55.8709,130.5077,89.39,112.1126,71.9214,31.8399,18.1513,40.68,195.0131,119.091,132.7048,16.4829,172.1155,58.1684,253.6876,54.4914,86.4544,112.0845,93.5222,93.6705,226.8999,31.5165
2024-04-15,46.6538,24.9712,131.4721,16.4577,86.9937,171.8624,712.4949,33.2165,54.0826,127.7619,86.99,109.6649,70.805,31.502,17.761,40.1196,193.1001,117.6968,130.4871,16.2782,171.0782,57.1972,247.7402,53.9604,85.79,109.0611,91.9376,92.408,223.3914,30.9951
2024-04-16,45.886,24.5819,129.4511,16.0654,85.4567,170.2076,710.6086,32.6791,53.4465,125.9809,85.5,107.6498,70.682,31.0139,17.3163,39.5877,188.4624,115.0571,128.6177,15.8598,165.4019,56.2732,244.4403,53.0847,85.0294,108.0721,90.4186,90.9064,220.6511,30.3124
2024-04-17,46.3196,24.6271,128.8059,16.0563,84.629,172.0811,703.3506,32.7439,53.4188,126.2499,85.14,107.1529,71.0983,31.0421,17.0077,40.1101,189.5832,115.9959,129.1583,16.0824,165.2194,56.9615,244.0581,53.3735,86.3677,100.3015,90.9906,91.1647,220.6037,29.8857
2024-04-18,46.997,24.9169,129.6693,16.184,85.8296,173.0986,708.4158,33.1516,54.101,124.4874,85.14,107.2081,70.4076,31.3518,16.8716,40.4995,189.3223,115.8286,128.636,16.029,164.2397,57.5084,242.6318,53.8113,87.4365,98.6061,92.3877,91.136,221.8553,29.7245
2024-04-19,47.9093,25.2519,129.8306,16.6037,86.5845,175.1052,716.2196,33.7261,55.4929,122.8733,84.9,106.4536,71.051,31.5114,16.9805,40.9649,189.4286,117.1856,128.7001,16.0023,164.5279,58.027,242.725,54.3796,87.9275,97.4759,93.5504,92.0924,222.9932,29.8383
2024-04-22,48.1713,25.3877,128.9102,16.9686,86.4753,177.7109,722.6732,34.2913,56.5438,123.1331,86.04,109.1036,71.7605,31.7085,17.2437,40.9649,190.1436,118.4775,130.5055,16.2248,165.4883,58.9699,243.7132,55.1622,88.2068,98.0316,94.835,93.7948,227.4688,29.8383
2024-04-23,48.2255,25.8766,131.4437,16.996,86.83,179.4132,729.529,34.5322,58.0095,123.634,87.11,109.9502,72.4701,32.0371,17.5069,41.3733,191.5929,118.4961,131.7609,16.4206,167.294,59.4885,244.4403,55.9727,89.4777,98.738,96.4571,94.3017,229.6118,30.0659
2024-04-24,48.4784,25.7408,133.4173,16.9047,86.8027,181.9618,724.684,35.1066,58.0187,124.8956,86.77,110.0974,73.9744,32.206,17.5432,41.4208,192.2692,119.3419,130.872,16.5808,166.4968,60.9217,244.3937,55.5349,90.2191,97.1839,97.1416,94.5504,234.9123,29.9047
2024-04-25,48.5958,25.8495,134.2522,16.8044,85.6841,181.9428,706.9796,35.1807,57.1061,124.1442,87.02,107.935,73.0945,32.3656,17.1439,41.1834,191.2354,118.2266,130.7987,16.3227,166.0646,61.1763,241.1403,55.0225,90.508,97.344,96.1758,93.9287,234.4098,29.8288
2024-04-26,48.5145,25.777,135.5237,16.7679,85.1111,182.0664,700.5259,35.1252,56.7005,123.8102,87.33,106.9597,73.3405,32.5909,17.1167,41.7912,189.5929,120.1134,130.4596,16.7321,164.9024,61.4215,240.2547,54.2958,90.8353,98.0128,95.8195,95.2772,234.1348,29.4401
2024-04-29,49.0565,26.3022,135.0588,17.1602,86.6936,181.6575,695.4798,35.4772,57.9265,127.4373,87.94,109.6373,73.7662,32.4595,17.4162,42.4276,195.0614,121.8793,132.7232,16.8567,168.072,61.5724,245.1021,54.9759,92.2218,98.9076,96.8509,95.9084,235.1778,29.5633
2024-04-30,48.5936,25.8495,131.6809,16.996,85.293,180.2786,680.8969,35.2827,57.0508,124.5616,86.89,106.6192,73.3405,32.1028,17.1257,42.0572,179.8248,120.829,128.7826,16.563,164.7776,60.7237,241.8581,55.1715,91.7404,96.1196,97.6761,95.3346,233.4995,28.6057
2024-05-01,48.9385,26.1663,130.9313,16.8774,86.6117,178.719,665.7874,34.736,54.6172,128.6617,86.27,107.4658,73.8892,31.9901,17.0985,41.6108,182.7233,121.4053,128.4619,16.8033,169.8488,60.3843,242.5106,55.069,90.8546,95.9594,97.7792,94.2539,232.7599,28.6342
2024-05-02,49.837,26.0758,132.9808,17.297,87.7122,183.0174,669.0142,34.8101,55.3731,129.6728,86.79,108.7356,72.8485,32.3844,16.7446,43.8998,187.3127,122.3905,129.5432,17.0614,172.5382,61.8175,246.0343,55.9168,92.5107,98.4554,98.37,96.1475,236.8657,29.4022
2024-05-03,50.1547,26.0758,139.4804,17.4247,88.5763,183.3598,670.4313,35.4216,56.0276,131.6023,86.61,110.8888,71.2591,32.2811,16.9261,44.4412,186.5591,123.6174,130.982,17.1518,174.5551,62.1475,247.7402,54.9666,92.2507,99.7364,95.6507,100.4992,237.3493,29.478
2024-05-06,50.3272,26.3022,136.4156,17.3426,87.2393,185.6136,664.2554,36.0332,56.7742,132.3537,86.32,110.2999,72.6593,32.666,17.035,44.6881,186.076,127.1679,132.3658,17.1518,171.6257,62.9113,250.9377,54.9014,93.1847,98.5873,95.7539,101.36,242.2611,29.4685
2024-05-07,49.9369,26.7549,137.2316,17.3244,87.4485,186.2888,681.6246,36.1073,56.1013,132.9288,86.51,110.1526,73.4162,32.8349,16.9896,44.7641,189.3706,126.5824,135.5824,17.3597,174.1133,62.8924,254.6758,55.3765,93.8394,101.4977,96.6634,101.3695,244.3282,29.2505
2024-05-08,49.7281,26.4923,133.0757,17.2605,88.5035,185.3474,663.2787,35.4587,55.4192,130.7489,86.5,108.6712,73.8325,32.5721,16.5449,45.0586,190.5494,123.6081,135.5182,17.3145,174.1613,62.3267,250.7792,54.6591,94.7445,99.727,95.7445,99.6289,241.3223,29.1367
2024-05-09,49.5829,26.5285,136.1974,17.37,90.8409,187.4776,739.6116,36.1721,56.6267,135.6375,87.44,110.9164,75.2989,32.8349,16.7173,45.163,191.7668,126.7218,136.6637,17.5858,179.0021,63.213,256.7173,55.2647,95.4763,101.8651,96.1571,102.1729,246.1393,29.5159
2024-05-10,49.9278,26.7096,134.2238,17.3153,90.5044,187.2398,725.4883,36.1721,56.6913,136.0549,90.22,111.8825,75.4692,32.6472,16.6447,45.1725,190.8296,125.9132,135.3716,17.6762,177.1964,62.9867,257.23,55.4976,95.7475,101.2434,95.3788,101.9912,245.5419,29.3642
2024-05-13,49.8824,26.8092,135.7704,17.4704,90.9864,187.3349,743.8821,36.2463,57.8435,137.1866,88.13,111.082,74.1636,32.619,16.7446,45.22,191.332,126.4708,134.6843,17.6943,177.6863,62.9396,258.1342,55.7119,96.3773,101.4224,96.0727,102.0868,247.0685,29.5918
2024-05-14,49.8007,27.0718,134.6033,17.5251,91.9141,187.8104,756.2628,36.4779,59.0419,137.8916,88.72,114.1185,76.1882,32.8349,16.8172,45.5525,192.3658,127.1679,137.0394,17.9203,179.5688,63.543,260.8562,55.6653,95.7379,101.9875,96.0821,102.2494,251.2502,29.5728
2024-05-15,50.0186,27.6241,137.2411,17.6437,94.1515,188.7329,775.279,36.7095,59.6226,141.0734,92.26,115.1767,77.9006,33.4639,16.7718,46.2648,195.5155,127.9951,137.6901,18.3091,184.4287,63.7128,267.2138,56.4106,97.8499,103.5981,96.5696,103.3015,253.9716,29.734
2024-05-16,50.0912,27.4158,137.5258,17.4247,94.6063,188.343,765.5315,36.5242,58.6732,140.3962,92.05,114.1553,77.579,33.0508,17.0168,46.2648,196.0083,127.2051,136.233,18.0559,187.2333,63.2602,267.5587,56.01,97.8014,104.3517,95.2944,101.8764,251.0037,29.497
2024-05-17,50.0367,27.5064,136.4725,17.5342,93.5785,189.1418,765.8475,36.6354,58.2583,140.8971,91.27,114.2566,77.3803,33.2761,16.7173,46.4548,192.6363,128.023,136.3521,17.9836,186.8203,63.2979,269.0968,56.7274,98.1308,105.0204,95.9508,101.8573,252.5018,29.5539
2024-05-20,49.9006,27.3615,136.0171,17.2514,91.514,187.7343,761.4908,36.4964,57.2444,139.4129,90.19,113.8333,77.6736,33.2573,16.681,46.2838,191.6991,127.2051,134.1344,17.8932,184.179,62.6756,266.5147,55.8516,97.6949,105.5384,94.7131,100.9678,249.771,29.3073
2024-05-21,49.9913,27.2709,136.8805,17.3518,91.6322,188.7424,762.6652,36.7744,57.4748,135.5076,90.42,113.6308,78.3831,33.0227,16.6447,45.9419,191.6605,126.8705,135.6007,17.857,186.4553,62.9867,263.8393,56.0566,97.9467,104.1727,94.9756,101.3026,250.4821,29.497
2024-05-22,48.757,26.7368,135.8273,17.3335,91.1502,187.915,752.2877,36.691,56.9033,135.7766,89.61,112.9775,76.595,32.8349,16.7083,46.0369,188.1456,126.4058,133.9695,17.6491,183.7756,62.4776,263.8206,56.1963,98.6927,102.8729,94.7881,100.767,249.3253,29.1082
2024-05-23,47.4772,25.8947,134.9734,16.9412,90.0497,184.4534,738.8777,35.959,55.0873,132.3073,87.65,109.122,75.0056,32.4031,16.4723,44.8211,183.3101,123.543,132.5674,17.2151,179.223,61.6478,255.7571,55.2181,96.8423,99.5009,92.5002,99.4758,244.6126,28.5488
2024-05-24,47.3593,25.6231,135.4668,16.85,89.2402,185.7658,737.5203,36.098,54.6725,132.2609,87.5,108.9472,75.9044,32.3656,16.6084,45.1156,182.6304,123.8033,135.5182,17.2693,178.5795,61.9495,253.9207,55.2367,97.7239,98.6627,91.947,99.0837,245.9686,28.6342
2024-05-28,46.8056,25.5869,136.4156,16.6311,88.8582,182.8272,740.0136,35.4031,53.5479,132.0568,86.76,107.6314,75.2137,31.9807,16.4904,44.8116,181.8536,121.1172,134.8767,17.0975,177.7151,60.95,252.1495,54.8827,97.6852,98.8981,91.8907,97.0848,242.1093,28.217
2024-05-29,46.4426,25.279,134.1953,16.6767,89.0128,179.3466,731.648,34.8101,52.6998,128.3834,86.08,106.0487,74.1541,31.7085,16.1456,45.0301,180.9701,119.6951,134.8034,17.1427,177.9936,59.762,245.9131,54.6778,97.5011,98.8981,91.6094,95.0668,239.8146,27.8377
2024-05-30,46.969,25.4058,136.6718,17.1967,90.6136,180.6685,732.2353,35.0881,53.6401,131.426,86.88,107.0149,75.3462,31.9432,16.1637,46.5403,187.5921,120.6989,136.0314,17.5496,183.2377,60.2523,250.0521,55.9821,98.964,101.3188,92.6784,96.6066,242.3654,28.179
2024-05-31,48.158,25.9943,137.9053,17.6619,93.2238,183.2362,734.4975,35.783,55.9262,134.2924,88.07,109.4993,76.3396,32.6566,16.2817,47.737,190.9711,124.2773,138.6615,17.9926,188.0017,61.3178,255.2631,57.2025,100.4366,104.0691,94.6568,98.1751,246.3384,28.6659
