Date,0157B1,034B61,067779,06EF42,143C52,1791E7,1BC12C,24D81E,34A959,385DD4,39692D,3CBA2A,40B903,4595EF,45CF4C,56CC0A,5DE5A5,5E7E82,64CEBB,66E04A,69E8E1,6E1E61,751A74,76E80F,7D5FD6,8C6C1B,8E8E6E,91C82E,954E30,972356,97693A,9BBFA5,9E91C6,A5151E,A6213D,A63820,AA7FE0,AA98ED,ACDF88,B4C673,BB0787,BDD12C,C15DB3,C29715,C9B932,CF7292,D64C6D,D69D42,D78CCD,DC2B00,DD3BB1,ECF709,F6DCE4,FC1F9D,FF4C20
2024-01-02,149.93,3430.1825,17.2106,146.47,142.54,34.9367,35.2318,401.3894,47.78,217.1156,147.2362,88.3258,90.6087,112.33,42.4406,18.32,377.0043,70.2575,90.17,179.0754,105.28,62.9987,117.8232,209.4164,100.0634,134.8218,45.48,137.9596,281.8137,42.2768,505.38,150.9093,92.4593,44.4314,10.4656,44.895,76.2,45.7381,328.5478,123.5187,36.3558,106.5494,128.8151,6969.0,49.1235,486.61,101.6557,141.814,17.8344,133.6359,248.42,2568.5,131.6915,41.6983,81.08
2024-01-03,148.47,3359.9244,16.275,144.584,136.72,33.08,34.4695,389.07,45.0,214.3752,143.5048,87.9109,89.074,113.0567,41.3404,17.32,363.0469,68.5933,84.49,177.9317,100.93,62.914,115.1851,203.3058,98.9992,131.9722,44.25,136.2756,279.2996,41.9685,498.02,149.161,91.9022,43.8206,10.0783,44.673,72.53,44.0974,322.0545,123.5857,35.0985,102.1886,127.0054,6948.94,48.4919,473.82,99.261,138.4733,16.7443,124.9286,238.45,2567.59,127.6146,40.9445,79.13
2024-01-04,144.57,3370.4399,16.7727,144.3299,136.18,33.3522,34.6845,389.857,44.91,215.3343,143.3366,88.2126,90.1231,112.0367,41.1982,17.65,362.1631,68.4751,83.59,177.7627,100.71,62.3867,116.7052,202.3001,98.8416,132.4618,44.35,135.7236,276.7854,40.9855,496.0,149.7189,92.0781,43.7454,10.0525,44.4094,71.83,44.3265,322.3687,123.1932,35.1461,102.44,127.0147,6912.71,48.09,468.92,97.6009,138.5219,16.1992,128.2402,237.93,2557.41,129.0687,41.4047,76.29
2024-01-05,145.24,3358.8107,17.2505,145.2485,136.29,34.0132,35.1731,388.6523,44.91,217.6832,144.8212,87.6846,89.0837,108.715,42.4026,17.8,366.8835,68.9571,83.48,179.503,103.88,61.6933,120.2848,203.5357,99.9944,131.7078,44.83,136.8463,274.1764,41.2361,491.1,150.7233,93.4855,44.2811,10.1988,44.256,73.0,44.3449,326.5103,122.8582,35.5557,104.8588,127.4438,6937.75,48.6259,471.12,97.391,138.7938,16.1609,129.1918,237.49,2550.93,129.5288,42.1498,75.64
2024-01-08,149.1,3412.719,17.2704,148.8154,137.57,34.1104,35.867,391.2366,46.25,223.3695,148.1468,88.8161,90.1619,114.1233,43.2941,17.76,370.487,68.6934,84.56,181.1936,105.75,61.8627,121.7264,207.9701,102.2115,132.9906,45.91,139.6904,276.9372,41.2842,491.48,152.4622,94.8538,44.7698,10.3021,44.7278,73.01,45.7014,331.2612,123.1453,36.2796,105.7171,129.1602,7066.93,49.5542,482.96,98.8603,141.1051,16.5721,128.2838,240.45,2553.93,130.4307,43.0394,77.76
2024-01-09,151.37,3438.727,17.3002,148.3073,138.04,33.0217,35.7107,398.4747,45.76,221.6568,151.1656,87.7789,90.4145,116.1533,42.6777,17.38,370.5744,68.3478,82.26,180.6467,105.47,61.86,121.187,207.8456,101.7976,133.0787,44.61,138.6145,275.96,40.6097,485.71,151.4873,93.1044,44.0368,10.1902,44.64,72.53,45.9168,329.6046,122.7433,35.6795,104.7981,127.9848,7034.76,47.8603,485.06,98.0207,138.9783,16.4096,130.6446,234.96,2521.28,132.308,42.5176,76.81
2024-01-10,153.73,3470.185,17.6984,151.0045,137.62,32.9439,35.4859,402.3512,45.36,221.9406,150.2946,88.1655,91.4441,115.985,41.8526,17.59,378.6555,68.9025,82.92,181.5119,106.34,62.4367,121.2165,210.9105,103.6698,133.1375,43.49,143.4702,279.015,41.0144,484.1,150.9624,91.5112,44.1871,10.1816,44.9,72.58,46.5172,339.7063,123.6814,35.7081,104.5901,128.4233,7147.31,47.1712,480.91,99.0034,139.6095,16.5435,128.1309,233.94,2537.16,132.6025,42.3655,74.72
2024-01-11,155.18,3500.8645,17.4495,151.454,135.22,33.1189,35.0461,400.0875,45.14,222.1461,149.6512,87.6374,92.5223,117.2833,40.8757,17.51,373.8282,67.884,83.6,181.1439,104.46,62.974,121.0399,210.8626,104.2709,133.9307,43.41,145.201,279.0719,40.3495,485.48,149.9781,91.7751,44.22,10.0783,45.5314,71.88,45.3714,339.4492,123.49,35.8795,104.3473,129.1322,7242.24,47.6115,482.83,101.0355,138.415,16.2183,127.9398,227.22,2546.65,130.6976,42.6658,73.04
2024-01-12,154.62,3451.7064,16.8822,150.4181,135.76,31.8746,34.4597,399.6017,44.4,220.6976,147.0878,86.7322,92.3086,117.78,40.0317,16.75,370.8561,67.1656,80.88,181.1539,101.85,63.5373,118.8725,209.6654,103.3742,133.7446,42.37,141.9732,278.4267,39.7134,479.94,147.2971,91.9804,44.2059,9.8631,45.438,69.59,44.5557,338.6685,123.6144,34.6128,98.9722,129.4774,7208.9,47.4775,482.08,100.2341,134.0352,15.5011,128.6853,218.89,2569.1,129.6761,43.0471,70.34
2024-01-16,153.16,3452.9876,16.9518,149.5093,135.96,32.1857,34.5868,413.8253,44.75,221.5197,147.1274,87.4111,93.1246,120.2967,40.9137,17.25,370.6521,65.3469,80.79,181.3826,101.5,66.0167,120.4319,211.1212,102.5958,134.2342,42.27,140.8038,276.1687,39.222,470.73,147.3346,92.4202,44.563,9.8631,45.7994,69.62,43.1808,341.2582,124.2654,34.7366,97.6457,130.4102,7160.73,46.932,476.01,97.0475,133.6468,14.7552,131.7246,219.91,2669.56,129.8233,43.1819,67.86
2024-01-17,151.71,3439.3873,16.7826,148.5027,135.4,31.7969,34.2154,410.386,44.19,222.8508,145.7912,86.5342,91.687,120.7483,40.6007,17.08,366.2328,64.6922,78.86,182.5063,99.76,66.144,120.0592,208.8417,102.2312,132.785,41.63,139.9618,276.2352,39.193,468.4,147.8408,89.0971,44.2153,9.6996,46.2088,67.84,43.2999,338.659,123.5666,34.1365,97.1689,128.7125,7104.6,46.1568,472.76,96.1889,132.8893,14.5831,131.0938,215.55,2669.21,127.6791,43.8096,68.32
2024-01-18,153.5,3477.7342,17.2007,149.0598,132.51,31.8357,33.7951,413.8156,46.53,227.7247,147.4342,88.0146,92.0366,122.785,40.3541,17.51,375.8873,64.5103,79.01,184.6842,100.26,67.702,122.8641,209.0141,102.7042,134.6161,42.86,140.6354,279.2711,39.3087,477.45,149.9125,91.9706,44.4314,9.4586,46.4564,68.56,43.6849,340.7536,124.8876,34.127,97.4377,130.0837,7184.96,47.3913,475.5,96.3034,134.0158,14.65,129.9756,211.88,2722.98,126.4459,44.3333,69.22
2024-01-19,155.34,3564.1648,17.2505,151.7667,130.48,31.9524,34.704,414.6317,46.76,228.6936,147.0482,88.5049,92.7652,124.875,40.2403,17.76,375.7319,64.5648,79.0,186.345,99.93,68.54,124.5509,210.7189,104.5172,134.7728,43.0,142.0294,285.1249,39.6363,484.02,149.275,92.0977,44.5254,9.6394,46.692,69.15,44.2349,345.0475,126.649,34.8985,97.6371,132.5464,7207.99,46.7501,472.57,97.1048,134.1032,15.023,126.3723,212.19,2746.44,127.1269,44.4892,70.66
2024-01-22,154.78,3455.274,16.5636,154.1121,131.02,32.2926,34.5183,415.8364,45.81,232.3246,144.168,87.76,92.4058,127.95,39.8704,17.48,388.3101,66.8292,80.0,187.4091,100.95,69.0627,124.2959,210.5753,107.6408,135.3604,42.56,145.2665,283.1135,39.5689,481.89,151.478,89.9865,45.3806,9.6394,46.5,70.16,44.3449,339.6015,125.462,35.67,99.0502,133.927,7416.01,45.8697,476.9,95.9408,136.0455,15.7689,128.8573,208.8,2770.99,129.1699,44.7665,70.82
2024-01-23,156.02,3440.0969,16.1754,139.8736,131.4,32.5162,34.4304,413.6019,45.75,232.0506,146.9789,86.7228,92.3378,125.6917,39.3014,17.41,379.4422,66.4472,81.64,186.345,97.96,68.3547,122.7856,206.4458,102.0834,135.9969,43.05,138.5273,284.6695,39.9062,477.0,151.5436,91.003,45.0329,9.7857,46.4364,69.22,44.2807,333.9747,126.1225,35.87,96.7181,133.4139,6938.4,46.9128,479.9,97.2193,135.5114,15.9888,128.0927,209.14,2768.31,129.6484,43.9771,70.22
2024-01-24,156.87,3446.1382,16.0062,136.0428,130.16,32.3412,33.9124,409.7739,44.09,232.8042,147.0482,86.7888,92.2309,125.1033,39.0169,17.51,369.9625,66.6837,83.08,186.534,97.57,67.8967,123.07,202.6724,100.8615,135.85,42.86,136.209,285.0395,40.0989,474.84,151.5436,92.1563,44.6006,9.493,46.696,67.45,44.1065,330.6328,123.9112,35.7557,95.6777,132.1546,6857.43,47.5062,478.77,96.1316,135.0161,16.0749,124.8908,207.83,2751.62,128.1024,43.5207,68.32
2024-01-25,157.75,3452.5441,16.3944,138.3491,132.23,32.8467,34.362,406.1889,44.9,237.3552,150.74,87.3263,92.7749,126.835,39.51,17.75,367.6897,68.3933,84.52,190.7108,99.57,68.2693,125.2472,204.1452,103.591,137.8868,43.62,139.9634,281.975,40.6289,474.3,151.9748,94.2283,44.6476,9.7598,46.2354,69.08,45.9031,334.1556,124.6579,36.4415,99.0675,132.9475,7019.11,47.9943,493.22,96.1412,137.7547,16.3044,127.0031,182.63,2748.61,130.8448,43.5785,69.56
2024-01-26,159.12,3468.6575,15.7573,137.3035,132.73,33.1869,34.3815,407.1993,44.49,236.4548,150.3738,87.5054,93.62,127.965,40.2498,17.22,366.5533,68.0386,86.04,191.566,100.97,68.1673,121.0792,204.0489,103.5811,138.8171,43.65,139.2688,277.2788,41.1397,478.03,150.9155,94.5411,44.7792,9.8029,46.525,70.11,46.8472,338.2781,123.5761,37.1178,100.5327,133.0501,7035.81,47.8794,493.59,98.0302,139.9397,16.5913,127.5479,183.25,2780.24,131.1669,43.8269,69.53
2024-01-29,161.26,3502.4413,16.474,137.0103,133.79,33.3133,34.5868,421.112,45.43,236.9735,152.4028,88.4484,93.6491,129.1267,41.0844,17.76,372.4198,66.6928,87.44,192.103,103.44,68.6673,124.9334,203.9142,104.5074,139.9726,43.85,140.3858,277.3262,41.0722,481.99,153.3809,94.8636,44.8167,9.9406,48.0906,72.95,47.1221,338.659,124.9738,37.7654,102.1192,133.1527,7106.33,48.2335,507.99,99.1083,141.2507,16.7634,127.7773,190.93,2794.44,130.2374,43.5804,70.82
2024-01-30,159.0,3503.6929,16.3944,140.0007,131.3,33.4591,37.2841,422.375,44.27,238.0109,150.1659,88.7124,94.0474,128.9233,41.3973,17.66,368.7484,66.6746,86.72,193.1075,103.67,69.408,123.9232,206.4939,104.0048,139.5515,43.66,141.7937,279.5463,40.4266,481.4,153.5403,92.8405,44.6664,10.1385,48.3856,72.75,46.453,339.9919,125.0408,37.5845,95.3743,133.6285,7120.67,47.3818,508.74,99.3945,142.2316,16.467,126.0856,191.59,2838.66,129.3171,43.8596,69.72
2024-01-31,155.2,3456.703,16.5039,139.6586,130.62,32.9536,37.9194,414.0974,43.87,234.6246,146.8106,87.7223,92.1921,125.6217,40.4584,17.8,360.5896,65.9198,81.33,189.9052,104.25,68.2033,125.0412,204.8768,103.0293,137.3678,43.37,140.6486,277.7152,39.5785,453.82,152.406,92.2931,43.8582,10.0869,48.1754,71.18,45.4957,336.0502,123.959,36.9463,94.9495,130.8113,7075.29,46.8171,502.05,96.8663,139.5221,15.7402,126.2289,187.29,2762.13,127.992,43.2454,66.56
2024-02-01,159.28,3506.9452,16.7229,143.9781,135.63,33.5174,37.9878,421.1994,44.0,238.4807,149.968,88.0429,94.2805,128.8083,41.2646,17.79,366.2522,68.4205,83.5,192.65,110.02,69.45,124.5117,211.9903,105.1676,140.1391,44.71,144.478,282.8004,40.1856,461.94,156.765,95.0884,44.8637,10.4139,48.8404,72.84,46.4251,342.8196,124.878,38.1179,96.5794,133.0874,7211.31,48.6642,503.52,97.0857,142.1345,16.094,130.0042,188.86,2798.15,132.9062,45.2286,72.62
2024-02-02,171.81,3509.8426,16.3645,143.5481,138.71,33.1383,38.0269,410.0557,43.41,239.8998,149.5028,87.6846,94.7176,147.01,41.2077,17.74,363.1149,68.8298,83.5,193.9329,108.93,69.8207,121.0595,211.2779,104.4187,140.6972,44.88,144.5531,281.8232,40.4169,462.4,156.0994,94.7757,44.4502,10.4484,49.6456,72.79,46.5367,340.1157,123.2506,38.1083,95.7471,132.8169,7319.98,48.3101,505.33,96.0839,143.5037,15.941,130.138,187.91,2821.89,133.8909,44.8512,75.7
2024-02-05,170.31,3572.5319,15.7573,142.2163,137.16,32.5454,36.9323,406.1597,42.75,239.0287,150.156,87.232,93.8822,141.9017,40.5817,17.14,356.1508,67.4839,82.23,192.6003,106.35,70.3747,118.8725,209.8533,102.8224,139.7865,44.51,143.1359,271.3112,39.8291,456.73,154.2152,95.2839,43.5387,9.975,49.417,70.99,45.6723,338.1258,120.934,38.4512,93.8051,130.7274,7166.9,49.1076,502.38,95.1012,143.1736,15.8071,128.2743,181.06,2803.98,130.9828,44.47,74.82
2024-02-06,169.15,3592.1833,15.8967,140.0619,137.765,33.1189,37.1668,409.5893,43.38,239.5475,152.1256,90.2117,94.3193,137.5583,40.9137,17.44,362.843,68.0568,84.19,193.545,106.81,70.124,118.2449,209.9592,101.0685,139.2088,44.69,141.6716,270.0589,41.1108,456.54,155.537,97.7957,44.2811,10.3881,49.7548,71.83,45.7652,339.1826,121.8339,39.0513,94.6981,131.8281,7332.82,50.126,502.0,97.8967,143.0862,16.2088,128.3699,185.1,2811.86,132.9154,45.0149,74.85
2024-02-07,170.53,3655.2373,15.6478,141.6385,139.83,32.8856,37.8412,409.9488,43.07,242.6597,152.7987,89.8722,95.0284,138.8883,41.8146,17.39,369.9139,68.6388,82.02,194.9472,108.96,71.1347,117.1269,213.3956,101.502,140.2762,44.72,143.3142,272.6015,40.8024,457.75,155.6495,97.5709,44.704,11.0164,53.3398,72.3,46.3787,345.3141,124.1026,38.4322,94.542,133.1901,7420.71,50.6833,514.04,99.0225,142.8919,14.6405,129.3065,187.58,2842.54,135.0321,44.9494,73.26
2024-02-08,169.84,3784.6368,15.618,141.5798,140.9,30.6012,37.7728,414.4471,44.25,244.2648,157.8365,91.6272,95.5433,138.7367,42.0802,17.5,376.2176,68.6479,81.29,193.4754,109.61,68.0553,118.6372,212.1443,101.7484,143.0278,46.43,143.8773,276.9657,40.494,472.98,157.6556,103.7088,44.6758,11.0422,52.4096,73.3,47.1036,346.2947,124.8302,40.9467,95.5303,132.7516,7486.69,51.5096,519.12,99.0034,166.8885,14.6787,129.6506,189.56,2731.66,135.6486,44.6375,74.49
2024-02-09,174.45,3703.7843,15.2397,141.9029,139.5,30.9123,37.6848,412.9995,44.5,241.7593,129.767,92.3007,95.9221,140.87,42.4121,16.42,375.5474,68.7479,82.02,191.0986,110.01,68.388,114.7143,213.9443,101.5907,142.8418,46.74,143.6239,274.6318,40.8891,470.24,157.1681,103.2104,45.0517,10.9131,52.767,74.79,47.02,345.7521,124.7057,40.0037,94.5507,133.5632,7447.99,51.5192,522.63,99.6998,169.9573,14.6309,129.2301,193.57,2680.0,134.848,45.2633,78.09
2024-02-12,172.34,3735.3704,15.4189,145.203,142.83,31.4177,38.3885,415.1369,44.71,243.5406,132.2315,90.5647,95.2713,140.7783,42.4311,16.64,381.6179,69.0389,83.78,192.5008,117.24,68.426,114.7633,221.26,104.1329,142.3913,47.02,148.2137,274.6033,41.9106,466.08,155.0027,103.3277,46.2076,11.1713,52.1646,76.95,47.6706,347.9419,125.7492,41.3753,97.2036,135.3915,7617.24,52.3263,525.06,102.2567,172.6667,16.6773,130.1189,188.13,2703.88,137.4892,45.4808,78.85
2024-02-13,168.64,3693.3673,15.0506,139.4156,139.81,30.1832,37.4405,409.5116,42.45,229.9366,133.4588,89.0469,95.1547,139.445,41.037,16.29,365.0866,66.2926,79.09,189.0599,115.28,69.284,114.322,216.9957,100.5068,141.9311,45.66,142.3662,272.3928,39.6363,456.23,152.1341,101.8421,45.1926,10.9131,51.9828,72.54,47.0293,340.4584,125.6056,40.6609,92.7127,132.8449,7349.02,51.7498,531.06,100.1769,170.2875,15.7211,125.9422,184.02,2726.15,134.4615,44.9244,74.39
2024-02-14,170.98,3684.2019,15.1999,142.4807,139.88,30.2707,37.4991,412.4068,42.73,230.377,133.439,89.2366,94.7064,141.35,41.6155,16.55,371.7885,67.8386,79.14,191.6356,116.69,69.9533,114.3809,218.4396,102.3002,141.4904,42.8,144.4217,273.3984,40.6482,460.71,151.0655,102.8292,45.9069,10.8099,52.4038,72.76,48.9718,341.0678,128.286,42.1468,94.3339,134.3654,7501.73,52.3455,526.59,101.4458,172.5696,16.4478,126.162,188.71,2726.87,133.4676,45.3422,76.19
2024-02-15,169.8,3696.3731,15.1501,142.3632,142.15,30.6109,38.105,412.64,43.16,235.3684,137.111,88.4303,95.4569,145.1283,43.1519,16.51,377.9562,67.884,79.41,195.0765,116.45,69.86,115.5381,219.7872,102.9505,141.3925,43.1,144.7315,276.8993,41.0722,458.98,152.2185,103.3374,46.2076,11.0662,52.36,74.33,47.4475,343.7812,129.6166,43.2993,95.1922,134.0576,7534.72,52.8163,529.88,101.1786,175.9297,16.3044,129.0676,200.45,2724.88,134.6639,45.76,77.76
2024-02-16,169.51,3663.0426,14.7321,138.3385,143.37,29.7555,37.8216,409.8516,42.51,236.4841,133.8646,88.4303,95.5543,143.83,43.057,16.26,376.1787,67.0656,78.96,196.4787,115.42,70.07,113.8513,218.3626,99.9649,141.0889,42.54,140.9959,277.0511,41.8721,449.6,152.2935,102.9945,47.0252,10.8717,51.9686,71.88,47.1966,344.9904,128.8029,43.7279,93.7704,133.33,7390.65,53.0854,532.09,98.7553,175.6287,15.9219,135.2419,199.95,2727.83,137.6825,45.5348,76.57
2024-02-20,167.08,3647.2939,14.6923,140.4928,146.29,29.318,38.1246,405.2853,41.65,237.7662,134.597,88.658,94.8916,143.4467,44.9159,16.18,373.7214,66.6291,77.76,196.0014,114.07,69.042,112.9196,217.0727,101.5316,141.4512,42.36,141.7186,277.6488,42.007,444.6,154.9652,101.1331,46.856,10.8275,51.604,70.66,46.6482,345.1998,128.8703,44.528,94.8454,134.5893,7420.02,50.9812,541.29,98.555,178.0565,15.4916,136.1881,193.76,2696.15,138.9618,45.5213,75.87
2024-02-21,168.59,3686.9811,14.6425,141.002,145.43,29.425,38.5937,408.7926,42.24,238.6784,133.2609,90.1378,95.681,143.61,44.0244,16.1,377.927,67.4021,77.63,197.9406,113.74,69.318,112.6842,219.2674,102.1031,141.8136,42.3,142.6478,278.8442,42.2094,443.46,156.0244,100.3004,47.2883,10.7303,51.3896,70.62,46.5553,346.6851,130.1017,44.728,95.3743,134.7572,7397.52,51.3943,538.79,100.4345,178.7654,15.2716,135.4521,194.77,2729.69,137.942,45.321,77.13
2024-02-22,174.58,3845.5128,15.1402,142.1184,144.76,29.6583,38.4471,415.8364,41.47,244.524,137.6752,90.8588,96.5972,147.3433,44.4721,16.34,368.1948,68.3933,77.8,201.4836,113.93,70.3207,120.1965,221.8856,103.1476,143.8504,42.43,144.1308,280.7512,42.6719,455.26,157.9274,100.3396,48.7355,10.7126,52.5474,72.89,46.6203,353.5497,132.1221,45.5281,96.6401,136.3057,7533.29,51.548,544.06,100.2532,181.7274,15.2047,135.2132,197.41,2758.77,139.379,46.1547,70.62
2024-02-23,174.99,3455.2149,15.1601,143.0682,145.88,29.5611,38.7305,421.316,41.65,246.6523,134.9039,90.707,96.8603,146.7467,45.0055,16.17,376.4798,69.3663,77.23,203.5636,114.94,70.5347,119.559,223.8589,104.1921,144.9569,42.58,145.5574,282.4874,42.4117,457.89,158.9023,102.0442,49.0362,10.7303,52.9344,73.33,46.0906,354.14,133.0745,46.2424,95.8511,137.9475,7584.75,52.6049,549.78,100.7779,182.9996,15.2812,134.1905,191.97,2756.34,140.4359,47.0175,73.98
2024-02-26,174.73,3449.0948,14.7122,142.8332,145.77,29.3278,38.8869,445.945,40.83,244.4357,133.5677,89.4358,96.7142,144.9117,44.2911,15.93,375.3046,69.5209,77.52,202.0409,113.88,70.8047,117.2642,222.6653,104.6453,144.7709,41.75,144.6658,281.8896,42.2865,468.25,158.9305,101.1429,49.2806,10.5624,53.209,73.96,45.2355,353.7972,132.8244,45.3566,93.0682,138.4512,7569.56,51.8171,556.32,99.738,181.5914,14.8222,132.6517,199.4,2770.46,139.2029,46.9478,71.96
2024-02-27,173.54,3427.7778,15.837,142.4219,148.9,29.8235,39.268,433.5771,41.96,244.2493,134.8445,89.2935,97.9714,145.2333,45.1579,19.09,379.8307,71.8943,78.83,202.6182,115.05,72.1167,120.8732,226.5831,105.2957,146.5139,42.0,144.4217,278.7019,42.7779,467.84,158.9211,100.6041,49.741,10.6066,52.9048,76.66,46.7319,357.5675,131.8431,45.2709,93.4756,140.4568,7543.11,51.3078,561.41,100.32,177.3282,15.3672,137.918,199.73,2954.99,140.9087,48.5901,72.08
2024-02-28,173.16,3445.0344,15.399,142.9507,146.14,29.9207,39.7078,433.6742,41.44,244.2101,134.1417,88.2216,98.5367,147.07,46.0342,18.7,381.8025,72.4581,78.77,202.9864,116.11,72.864,119.7356,229.8655,104.872,147.3267,42.19,144.356,280.0586,46.1508,464.14,159.7835,100.7706,49.5907,10.8717,53.4344,76.71,46.862,359.5193,133.3439,45.4519,93.3109,141.5576,7584.99,51.5192,559.16,99.5567,178.3964,15.4629,136.9336,202.04,3011.62,140.3988,48.8609,71.0
2024-02-29,176.76,3418.6223,15.7872,146.3389,146.68,30.3695,40.1685,435.5979,43.47,245.0732,135.4185,90.024,96.6264,149.265,43.5291,19.39,386.688,73.5494,79.49,203.3447,118.62,72.4947,120.9713,231.6655,106.7934,145.8676,43.28,148.7768,278.8754,45.563,467.09,160.0272,103.0631,49.1396,10.9955,53.7754,79.0,46.7412,362.3756,133.1707,45.2709,94.6417,140.1584,7625.57,52.384,548.56,99.156,180.5523,15.6254,138.8834,201.88,3006.02,141.7709,49.1936,71.69
2024-03-01,178.22,3449.0751,15.9266,149.7957,148.44,30.389,40.1783,434.5098,42.96,245.2007,135.4383,88.3734,96.0124,150.5483,43.51,19.29,391.8261,70.8576,79.05,203.902,121.41,72.3633,121.8637,235.5351,109.582,146.5237,42.96,151.5644,277.3965,46.305,458.5,160.5709,99.1542,48.8483,11.0043,53.7756,79.3,46.704,366.0316,132.2087,44.9756,94.1305,140.1115,7687.1,49.2709,549.98,97.5475,179.6492,15.5298,142.6587,202.64,3035.99,143.9681,48.826,69.81
2024-03-04,177.58,3411.2999,15.9962,149.3061,146.42,30.0768,40.1195,437.1913,41.57,242.6702,134.1318,87.7094,95.4569,154.43,43.4815,19.42,390.5926,70.5121,78.49,201.4438,120.83,71.8653,122.8837,233.042,109.4046,146.8469,42.01,150.6728,277.5969,47.1338,450.79,163.1582,97.7042,48.9517,11.2606,54.406,79.58,46.8155,362.1471,133.2958,45.0328,93.9014,140.8251,7651.83,48.7136,546.54,95.307,173.0358,15.0421,141.8749,188.14,3079.94,139.5181,48.9885,67.71
2024-03-05,174.12,3380.6007,15.8171,147.9841,149.08,30.5549,39.845,436.8027,41.08,243.1214,132.6571,86.5331,94.9208,151.1433,42.9576,19.66,397.2556,69.0753,79.43,202.8371,118.91,71.978,123.6682,231.8099,108.8331,146.0733,41.99,149.7623,279.1235,48.2709,446.06,163.4957,97.7434,48.6979,11.1192,54.2266,80.12,47.1501,360.3191,133.4401,45.509,90.8874,140.797,7595.1,48.9154,549.46,94.1293,175.114,15.1282,148.0014,180.74,3102.86,156.2892,47.944,68.55
2024-03-06,173.51,3378.4128,15.9365,148.7283,149.14,31.1597,39.3549,434.5195,40.99,242.3564,131.1428,86.941,93.9559,151.9983,42.6528,20.03,394.8371,71.1214,78.13,202.6381,119.97,72.11,124.5509,232.0987,109.8086,145.0451,42.03,151.1515,279.4956,48.7046,448.54,164.8831,97.1262,48.4066,10.9424,53.8028,80.58,47.7171,361.5067,134.2579,44.7566,93.6634,140.6937,7709.27,48.5983,548.3,93.4782,174.0458,15.1282,149.1006,176.54,3104.2,160.8876,48.4856,68.61
2024-03-07,176.82,3436.1939,15.5881,152.0773,150.02,31.4914,38.5708,434.6458,41.69,242.17,132.0633,86.2769,93.3321,152.145,41.7098,19.63,402.2577,72.3126,78.77,203.9617,121.56,72.6287,121.952,232.6762,112.1341,142.9887,42.91,154.3239,277.7591,48.9359,457.28,162.352,99.0562,48.3784,10.9689,53.8044,80.66,47.7356,360.6543,135.0564,45.0349,95.3026,141.6233,7682.3,49.4727,548.32,94.0144,174.5216,15.3864,151.901,178.65,3124.01,159.0334,48.1819,68.4
2024-03-08,175.35,3444.039,16.2949,150.393,147.91,31.2573,38.7178,432.3529,42.13,245.4753,134.3892,86.3813,93.4783,152.0333,42.6337,19.99,403.1416,71.4578,78.19,204.7281,121.66,72.28,125.0118,232.8976,111.0305,142.7145,42.47,154.108,279.1331,48.8003,460.39,160.8334,98.39,48.322,10.7657,53.7224,81.77,48.0981,357.5894,134.2675,45.1788,96.3514,141.7548,7654.99,49.4919,540.22,94.9431,170.9479,15.4825,150.3526,175.34,3079.49,157.3461,48.4527,72.31
2024-03-11,171.96,3460.8753,16.1555,149.5411,149.0,31.3451,38.7472,431.2745,42.63,243.7001,135.5274,87.3394,94.0241,150.2767,43.1957,19.8,390.6509,69.4754,78.51,203.2153,120.34,72.4087,125.3355,231.9447,109.2273,142.8418,42.64,154.0423,281.299,49.9435,457.76,161.0584,101.1331,48.6227,10.7038,53.2518,81.13,48.8603,355.8366,134.7678,44.8333,95.7609,143.1539,7625.0,50.5488,548.56,96.7815,173.2397,15.3864,152.2833,177.77,3060.28,155.8164,48.1432,72.92
2024-03-12,175.39,3458.1681,16.1655,151.4114,149.69,31.745,38.4336,439.7076,42.24,245.8775,135.2206,87.6524,94.7551,152.5083,43.4243,19.56,393.4482,70.3302,78.71,206.0418,119.65,72.9733,127.2381,234.1586,110.5181,143.4489,42.8,155.7787,280.8123,49.3234,465.28,161.5365,100.947,48.7731,10.7038,54.3964,82.01,49.3436,358.7291,135.4028,45.3227,94.9854,144.6188,7723.0,50.8755,555.57,95.9198,175.2402,14.9825,154.0897,177.54,3059.51,155.3528,48.296,71.42
2024-03-13,176.555,3458.1681,16.5736,151.9794,128.42,31.6768,39.4628,439.6105,41.61,246.5836,133.9339,86.903,95.5738,154.61,43.5005,19.87,395.0065,70.4939,79.72,207.5346,121.56,73.4267,129.5623,238.1533,112.6071,144.0364,42.86,155.3376,269.8875,50.7767,465.55,163.6457,100.2514,48.9905,10.9336,54.4538,83.22,49.2971,362.9913,133.113,45.8697,95.7873,144.1305,7746.3,51.2598,567.18,97.0496,177.5321,14.9055,151.1746,169.48,3089.24,154.5184,49.0678,69.76
2024-03-14,178.75,3469.5899,16.1256,147.2007,125.23,31.2475,38.6002,432.4846,39.92,243.2391,134.3496,86.9505,96.1294,155.5083,43.7196,19.33,385.0334,70.4393,76.2,205.9323,116.95,74.46,126.2279,235.4774,108.3033,143.3492,42.77,143.4737,268.8093,50.6217,470.01,161.0209,98.9484,48.5652,10.6773,54.9704,80.94,49.232,359.4283,131.9585,45.4379,93.1347,142.6093,7559.53,50.3086,565.44,95.9964,176.998,14.0401,143.4233,162.5,3119.04,152.3305,49.1065,67.42
