Date,03CF95,061366,070B45,07EC43,09DE1F,09E31A,0B57D7,12DE76,17EDA5,190B91,1D9E55,2158DF,228D42,26CC63,30A565,351EC3,39BFF6,3DC887,41B0E2,442769,49BBBC,4AC91D,504FE2,507AE7,55C9B5,60F8A4,63F892,64E346,66ECFD,69345C,6ABCB8,6F6559,790C34,7B0BA6,7C62A3,7E1D5D,7F9984,808319,87B81A,89F693,8D4486,91B8B1,934CC3,93D207,93F143,A247F5,A4BCDE,A52B6B,A5B913,BB07E4,BB127B,BB5271,BB88B6,C44D01,C9881C,CC6FF5,CDFCC9,CE96E7,CFF15D,D29B44,D2AC74,D437C3,D4AC65,D60BB2,D6489C,D8442A,DBB28E,E09E2B,E49AA3,E4CE73,E68C3D,EB5E78,EC99D0,EPAM,F11638,F40EE2,F57F6F,VERALTO
2023-08-25,60.8646,177.45,268.39,67.8682,82.6195,125.79,64.3204,52.1625,32.6793,121.48,118.3528,304.89,316.8588,102.6745,25.396,187.5599,155.531,45.225,157.29,378.79,63.0275,28.0354,93.1454,471.4766,397.1066,122.5044,58.81,215.92,238.4029,102.25,479.9088,112.5723,92.32,51.5797,101.53,442.24,280.6116,60.2302,198.9665,19.2896,135.219,305.9477,71.0232,238.0327,102.6338,851.89,141.7824,115.38,203.2031,42.2604,206.9385,102.82,563.65,124.09,525.06,232.51,74.3434,29.72,103.7476,265.24,198.43,144.85,52.15,152.7267,112.7993,176.5581,15.6112,45.9832,271.3585,129.2,170.7292,95.8164,26.6583,244.08,510.6888,30.3717,342.49,
2023-08-28,61.342,176.76,269.92,68.4107,83.5176,126.155,64.9098,52.6307,33.043,122.74,121.8341,308.15,317.5652,111.7762,25.516,190.4564,156.3559,45.49,158.82,384.25,64.6002,28.4809,94.1859,476.1353,401.5913,123.5614,58.7,217.09,239.6654,102.61,484.609,112.8771,93.63,52.7293,103.78,443.68,281.8462,61.7682,201.7462,19.4901,135.8423,308.0113,72.2494,239.2691,103.415,865.0,142.8235,116.21,203.9834,42.4318,209.1613,103.22,568.31,125.3,529.92,233.55,75.2052,31.165,105.0265,270.84,200.71,145.49,53.26,153.0257,113.5574,178.12,15.7709,46.7996,273.4026,129.26,172.8087,97.1798,26.7817,245.37,510.5117,30.5777,344.49,
2023-08-29,62.1676,181.61,273.49,69.1663,86.3158,132.25,66.6954,52.9678,33.7211,122.73,121.4062,314.21,322.1859,114.7902,26.163,196.1253,158.2003,46.3625,161.19,391.59,65.9553,28.5172,94.1567,487.2828,405.7409,124.9328,60.63,219.4,239.6277,105.92,503.2036,112.6739,97.61,52.5031,105.75,451.57,287.1274,62.0814,202.4191,19.6143,136.2424,310.4492,72.6391,240.7509,106.1841,888.34,147.3021,116.96,204.7933,43.0488,209.3984,104.4,578.87,129.05,540.57,237.79,76.7788,31.2703,107.0014,271.69,205.14,146.59,54.24,151.8974,117.2604,182.0048,15.8178,48.7471,274.522,132.26,174.9457,98.6256,27.0665,253.15,527.8478,30.8118,348.98,
2023-08-30,63.0827,184.96,279.11,69.2535,86.5438,130.61,66.8785,53.202,33.9374,122.59,123.6428,315.96,322.5587,115.1582,26.792,196.8136,156.8471,46.775,162.74,397.96,67.35,26.6264,95.2555,487.6939,407.9684,125.6375,61.22,221.55,240.1741,106.59,505.4801,113.1819,98.85,53.0402,106.46,457.28,287.7349,63.7363,202.9751,19.3469,136.6238,310.2572,72.6486,241.6242,106.1841,898.69,148.2547,118.95,206.5414,43.2349,212.4411,104.64,588.24,128.11,545.36,239.88,76.7975,32.0003,107.2761,273.24,211.1,146.43,54.25,154.0576,117.7172,185.4943,16.3063,49.2267,275.6511,132.58,173.997,98.8086,27.0665,255.37,531.8719,30.9441,351.64,
2023-08-31,62.1776,189.12,275.01,69.3697,89.5127,131.55,68.4245,53.7077,34.5369,121.39,123.1955,318.87,321.5482,113.8154,27.508,196.6606,155.7627,48.8075,163.66,398.43,69.1799,27.0082,94.8179,491.1879,406.7167,126.0755,60.21,221.94,239.8726,105.72,511.4363,112.9048,98.46,52.6351,107.39,458.89,288.8911,66.1859,205.9401,19.3374,136.5959,310.7563,72.9053,241.0845,106.788,904.59,150.0324,121.65,205.2278,43.279,218.7836,105.09,588.83,126.53,559.34,240.44,76.657,33.8668,108.4694,271.73,212.91,147.17,54.79,151.1934,117.0077,185.7118,15.9587,49.3177,276.021,133.3,174.1982,99.5041,27.8606,258.99,533.0821,31.0008,349.68,
2023-09-01,63.2319,186.37,275.95,69.486,84.6272,132.69,68.3816,54.1666,35.9817,122.81,125.7529,319.03,322.4312,114.8101,28.216,200.7139,157.4032,49.34,164.61,396.66,69.625,27.6082,96.1112,496.2283,409.6046,126.9135,60.87,220.02,240.9467,109.45,515.0767,113.0618,99.4,53.4077,108.45,460.45,289.8219,68.9067,207.92,19.5474,137.6285,314.5667,73.7608,243.4691,107.3721,896.56,151.2405,121.36,202.6204,43.372,218.8527,105.35,590.88,128.73,563.21,243.56,77.0785,34.5893,109.2792,272.86,215.39,146.75,55.06,152.4471,117.5325,187.2835,16.8886,48.4723,276.1281,133.88,175.6521,100.3642,28.0424,258.55,540.7466,31.0385,350.04,
2023-09-05,63.401,186.48,273.25,68.7498,84.5933,142.29,68.2657,53.6234,36.08,121.81,123.0107,317.46,327.2285,112.1641,28.028,198.4292,157.3198,49.365,164.59,392.13,69.5261,27.3991,94.7693,501.6406,405.593,124.7613,61.91,219.46,238.2145,110.78,518.8055,112.1104,99.31,52.4278,107.17,466.85,288.1856,66.2794,207.3933,19.6811,137.8053,313.0502,75.5572,240.7509,105.5505,892.71,150.8673,122.535,203.7068,43.0782,216.047,104.55,597.16,127.77,564.88,245.51,76.3948,34.4613,110.3825,273.18,212.25,146.11,53.47,150.5473,120.4968,187.5207,16.729,48.5113,273.5876,134.56,174.7952,99.861,27.7554,259.92,541.7109,30.4151,350.35,
2023-09-06,62.466,182.09,272.38,69.0694,84.603,141.77,67.8244,53.5297,36.3453,122.5,123.8372,320.97,326.5712,111.0898,27.403,198.6395,155.7535,49.385,163.82,390.64,69.6447,27.39,93.8455,502.541,407.2489,123.8566,62.23,222.2,236.5187,109.28,513.3694,111.1867,99.49,52.1262,106.24,465.69,287.2254,66.5973,208.0175,19.3278,137.7402,313.1846,75.966,241.5555,104.521,907.88,150.4449,122.605,203.0451,43.0733,218.9416,103.8,598.51,123.03,561.94,246.7,75.9264,34.1979,108.6115,275.48,213.5,146.0,53.04,148.2231,120.837,180.8087,16.6726,47.0293,273.4415,133.98,175.4114,97.1615,27.985,261.74,542.0749,30.094,350.58,
2023-09-07,61.3221,180.5,264.24,69.021,83.1248,143.27,65.9209,53.1832,37.5248,123.1,123.1468,318.48,323.6575,108.0759,26.748,195.0259,152.6579,48.885,161.45,390.91,69.1106,26.6537,93.0968,486.5977,408.6683,122.0663,63.17,221.01,236.8217,106.59,496.6489,111.0204,98.51,51.7362,98.72,458.09,282.777,59.314,207.6469,19.0986,137.2378,315.0082,74.9584,242.5172,98.69,904.22,145.5833,122.72,205.1883,42.4808,219.8406,104.07,599.32,122.23,560.46,241.46,74.0905,32.6852,100.7696,272.07,216.06,144.89,52.04,146.0943,121.5756,175.5202,16.2405,46.2098,274.8919,131.6,171.8296,90.024,27.4205,263.2,544.6921,29.7728,354.01,
2023-09-08,60.6557,183.21,256.37,69.1082,83.1752,145.82,65.1591,53.0709,37.3576,121.6,122.437,314.35,327.9349,106.7628,28.066,194.1082,152.6115,49.1175,160.55,392.17,69.4172,26.7718,93.1551,487.136,408.8851,121.7616,64.07,219.19,236.1116,106.09,491.4777,111.3437,97.92,52.6304,99.34,459.14,278.5736,61.1184,207.4225,19.0891,137.3866,312.388,75.177,242.6644,98.6999,899.72,144.8958,124.37,204.013,42.0596,222.0437,104.68,600.07,120.23,560.36,237.99,73.7908,32.7153,100.5234,271.84,214.71,143.64,50.98,146.5007,122.7711,176.1331,16.2875,45.5413,274.9795,132.3,170.8764,90.9391,27.8128,265.35,541.6912,29.6311,354.15,
2023-09-11,61.6007,179.37,254.77,69.0985,83.3295,147.33,64.6526,53.2301,37.9278,121.68,121.659,315.0,331.5353,107.0513,27.732,194.5384,153.7052,48.2975,160.66,387.67,69.2689,26.8718,93.2524,483.642,410.7085,122.2663,65.07,218.74,235.0038,105.32,477.0436,110.7433,97.85,52.8111,97.21,461.82,280.1805,60.1274,206.0083,18.4397,138.0379,312.7719,74.6447,242.5957,97.908,904.93,144.0905,126.57,199.766,42.3339,222.587,104.75,605.94,122.19,564.5,243.24,74.4277,32.2863,104.4443,272.65,213.19,143.28,50.79,146.4814,123.1501,177.2995,16.1842,45.1475,275.9626,132.72,171.0497,89.8868,27.5928,266.42,540.4515,29.31,350.42,
2023-09-12,62.476,180.94,251.31,67.936,81.9114,147.5,63.7751,52.8086,38.1931,121.65,121.659,312.6,325.4822,106.6435,26.768,191.6658,151.5271,47.2575,160.22,382.31,69.5458,26.5417,93.1357,475.46,410.2946,122.3425,63.5,211.8,234.8333,105.31,465.0527,110.6232,96.79,53.0014,94.51,454.36,278.407,58.6408,203.7846,18.6116,136.1028,302.2332,74.4451,242.6742,96.8487,890.35,141.3994,122.865,196.0326,42.4073,218.9811,104.01,588.84,123.35,542.21,236.46,73.4068,31.8348,105.344,272.07,211.93,140.12,50.49,148.049,106.5305,174.2747,16.0433,44.8397,273.8114,131.65,168.5463,88.6789,27.4971,262.82,537.2046,29.65,350.27,
2023-09-13,62.5058,170.5,250.18,68.4882,82.7271,144.715,64.3575,52.7056,38.0457,121.3,122.3397,311.28,329.6909,106.8424,27.096,192.5305,152.3335,47.0225,160.36,378.61,70.08,25.9822,92.4064,473.3068,410.3241,122.133,62.62,212.26,234.6345,107.71,461.5398,110.1983,96.83,52.5543,94.34,466.86,273.7626,59.2672,203.1896,18.1628,136.3354,301.2926,74.1125,243.1943,96.6804,897.46,141.9985,123.145,197.0104,42.3632,216.1557,104.79,591.38,119.6,553.56,241.13,73.6878,32.5272,106.6794,272.29,209.86,138.68,50.37,146.5782,108.6979,172.2087,15.8635,45.4543,272.6239,131.89,169.6247,88.4318,27.1814,262.31,533.2199,29.5272,353.19,
2023-09-14,64.0973,177.0,254.79,68.7498,84.5419,144.12,64.1396,52.7899,38.0063,122.2,122.4566,317.98,332.2809,108.1057,27.077,194.7305,153.8998,46.89,160.72,381.42,71.0097,25.5145,92.8554,469.6855,407.4066,123.0281,63.1,216.67,235.089,106.63,470.1846,109.8658,96.47,53.6291,96.1,466.15,274.6837,60.0713,204.6136,18.3538,137.0796,303.8649,74.6638,236.9827,96.9774,906.52,141.9887,122.91,197.9388,42.3632,216.1359,105.52,590.11,122.31,552.16,242.82,74.9616,32.8809,108.0053,273.67,212.51,140.8,51.69,147.8071,110.4668,173.7211,16.2797,45.5503,278.1213,133.12,172.9946,90.811,27.1239,269.38,538.7789,29.735,356.52,
2023-09-15,63.8685,174.05,251.38,67.9748,82.6059,142.75,60.8839,52.4809,37.2299,121.05,121.151,310.72,323.9616,105.4995,24.926,189.6291,150.7208,46.18,158.47,375.38,69.1205,25.0743,91.7915,444.5521,408.3627,120.6379,61.02,213.35,232.2674,101.49,455.5248,107.1224,93.1,54.1238,95.93,451.93,272.3125,59.6038,201.8925,18.1819,135.8144,299.9681,73.8748,236.5608,94.5322,891.4,135.7815,120.1,198.245,41.9764,212.0163,104.5,579.58,120.3,528.89,234.08,72.7136,32.8131,107.153,272.86,206.21,141.45,51.34,149.4908,110.7097,172.9995,16.1473,43.8704,276.5395,132.86,171.5215,89.8684,27.2005,263.66,529.4122,29.4989,350.14,
2023-09-18,62.6053,167.74,253.2,68.0232,82.443,142.55,62.1092,52.5464,37.3381,121.2,120.1377,311.92,322.8236,106.2655,24.43,191.464,150.9154,46.505,160.81,390.16,69.7338,25.0559,91.3327,446.7934,411.1422,120.914,60.45,213.52,234.1327,102.37,454.5043,107.4364,94.6,54.4662,96.87,460.01,270.5292,60.0526,203.5408,18.1532,134.9772,303.1834,72.4015,240.0836,95.7894,903.12,137.7654,119.945,197.2573,42.3298,212.4016,105.59,578.51,117.16,532.42,236.83,73.0134,32.8508,106.7836,275.09,208.18,143.27,52.12,150.1681,109.0575,175.9255,16.0811,43.9364,280.6308,132.75,173.0428,90.1338,27.057,259.37,526.3917,29.8201,351.83,
2023-09-19,61.8593,169.18,252.17,67.8973,82.3654,141.85,61.0832,52.2936,35.7163,120.69,119.7869,309.25,322.4214,106.534,24.774,191.3199,151.2027,46.2075,161.27,392.65,69.9415,25.2852,91.4498,447.5764,407.5939,120.9045,60.44,212.06,232.7692,101.61,449.1957,107.2887,94.24,55.3889,95.65,460.02,271.3229,60.6509,203.5212,18.1437,136.3075,304.5752,72.2779,239.0042,96.8091,909.97,135.2511,118.085,197.929,42.3593,213.0932,106.62,572.33,122.09,541.69,236.56,72.8541,33.054,104.861,274.32,203.8,142.7,52.31,147.749,109.6018,177.0129,16.1473,43.4907,279.0685,132.96,172.1088,89.5116,27.2483,263.11,520.6654,30.1129,354.7,
2023-09-20,60.5363,169.24,235.83,67.3354,80.9972,138.01,60.4686,51.9752,34.0946,119.69,119.5433,310.21,314.6907,106.7628,24.307,187.3041,150.2388,45.6875,160.72,392.53,68.9227,24.8175,91.606,442.5555,404.6271,119.457,60.15,207.73,230.8993,100.34,444.368,106.8268,92.84,55.3033,95.21,453.28,263.063,61.3615,203.8431,18.2869,139.3868,304.0665,72.316,237.336,95.0272,903.87,134.5244,117.65,198.2746,41.6328,210.4554,108.49,570.55,123.97,535.78,234.2,71.8613,34.356,103.4404,275.18,203.35,142.89,52.27,147.9329,109.699,173.474,16.1757,42.2105,279.0099,132.54,169.538,88.1481,26.9996,267.0,515.1556,29.8673,357.22,
2023-09-21,58.3083,166.24,228.68,67.0448,78.8312,132.75,59.641,49.9524,34.0553,116.72,116.6592,300.76,313.4742,104.8132,23.154,186.3818,148.6632,44.465,157.51,384.27,67.162,24.579,90.1907,437.4075,397.5699,117.3429,58.78,204.06,226.0278,96.11,432.122,104.6653,90.93,54.2665,94.55,444.27,256.41,61.1932,199.9808,18.1246,137.1076,299.4594,72.1449,232.1842,94.651,889.84,132.7761,113.72,197.8598,40.9111,206.0889,107.93,549.53,124.85,513.88,228.58,71.2712,33.4453,102.2471,269.95,196.13,141.79,50.86,143.801,106.3556,171.9319,16.0622,40.9893,272.5946,131.0,167.3812,88.1024,26.5308,260.29,496.2452,29.4517,349.2,
2023-09-22,57.5722,162.45,227.15,67.4323,80.8519,132.2,60.4931,50.1677,33.5934,116.08,116.1039,302.91,311.002,107.0314,23.575,189.0622,148.5798,45.085,158.66,388.58,68.1314,24.5515,88.951,442.2032,396.4463,117.1715,58.24,204.04,226.6243,96.2,440.8649,104.3328,93.81,53.3818,94.13,446.85,251.9714,61.614,200.683,18.01,136.6703,303.385,72.2589,230.6828,94.4431,889.51,133.7386,114.255,197.2573,40.9062,203.9352,107.55,554.09,119.92,512.9,230.66,72.1985,33.9721,101.9819,269.98,195.42,140.65,50.22,143.1043,105.9668,172.782,16.1,41.5819,271.1983,130.98,168.9603,88.2305,26.7221,261.0,500.3776,29.4895,356.26,
2023-09-25,58.547,164.34,228.15,67.5486,81.3209,134.14,60.6372,50.0835,33.7015,116.09,116.4936,301.73,311.5219,107.1607,24.886,190.34,149.1267,45.295,158.52,389.04,67.8346,24.1205,89.1755,445.6972,396.7124,117.162,58.11,205.67,227.2587,97.38,444.6526,105.626,94.46,53.2487,96.5,447.83,253.108,60.9052,199.9418,17.8572,136.2703,304.2488,71.7742,228.995,95.4726,889.98,134.1511,113.265,198.4623,40.8719,203.8463,107.61,559.48,121.1,511.6,231.25,72.5263,33.5808,104.5864,271.27,193.24,140.87,50.16,142.9592,105.2574,174.0572,16.0527,42.1935,270.1437,130.79,168.9122,89.4567,26.6934,265.17,500.1218,29.2533,357.91,
2023-09-26,58.6166,161.39,223.96,66.4927,79.5948,132.28,59.2121,49.3624,33.2494,114.56,114.389,295.12,306.2243,104.4451,24.921,187.3329,146.4018,44.48,155.61,380.84,67.2016,23.5885,88.8046,435.685,389.7044,114.7717,57.43,201.66,224.6265,95.96,436.204,104.1203,90.15,52.8872,94.81,444.35,248.4832,59.9319,195.2992,17.2938,133.2561,298.1253,71.1468,225.3544,94.8688,871.22,131.686,113.395,197.8203,39.9883,200.0428,106.25,544.63,119.15,506.3,229.26,71.2337,33.3174,103.9139,261.55,189.61,138.2,49.16,142.7657,101.9334,169.9845,15.873,41.8827,267.0582,130.03,165.937,87.7821,26.3298,256.86,495.0843,28.4504,349.99,
2023-09-27,57.0351,158.61,225.91,66.0664,79.6553,134.03,59.986,49.8212,34.0161,113.19,112.2941,294.34,306.8619,104.6242,25.754,188.9758,146.5686,45.4,157.59,385.31,67.4687,23.5152,89.7905,436.0765,389.803,114.6955,58.14,202.28,229.7299,98.07,432.907,107.6212,92.05,52.8301,94.56,446.71,251.893,60.754,193.7875,17.0933,133.191,301.7437,71.2419,225.2072,95.5122,885.61,132.6485,115.95,197.9981,40.4301,200.2799,106.96,546.38,120.11,502.6,230.65,71.6552,33.5356,103.412,258.86,194.65,138.47,49.21,143.6365,101.6807,168.4721,16.1473,42.4394,266.5504,130.4,166.3895,88.1207,26.3107,256.8,500.0529,28.3938,349.19,
2023-09-28,57.8706,161.5,236.87,65.7177,81.1366,136.47,61.3148,50.4581,34.5762,113.55,113.1223,297.86,307.6958,124.2897,26.938,192.6554,147.4491,46.1075,161.27,389.58,64.4914,23.451,89.9369,448.3398,393.7062,117.9048,58.6,207.89,230.3738,102.76,444.453,108.1846,94.05,53.0965,95.47,460.71,252.2653,62.077,197.8741,16.9978,131.7118,288.6808,72.4775,227.3268,98.6801,886.84,135.752,117.59,200.092,41.2744,200.7442,107.04,553.52,120.02,504.67,234.01,73.6316,34.4688,105.2209,258.53,196.08,141.2,52.41,146.762,103.1678,168.7291,16.677,43.0599,267.7319,132.64,169.8558,89.5756,26.636,259.85,503.9885,28.6393,346.42,
2023-09-29,58.1491,161.59,236.53,65.6208,80.9981,137.21,61.2415,50.3457,34.9399,112.96,112.4306,297.55,309.7658,126.2195,27.422,192.0693,147.3749,45.9825,161.14,386.14,67.2906,23.5702,89.9564,448.8976,390.2268,117.6381,58.68,206.91,227.7889,102.82,454.3665,106.5312,92.95,52.5733,95.47,458.97,254.0388,62.3227,196.7817,16.8832,130.521,294.7659,72.1259,225.7076,99.4523,868.53,135.9779,117.22,200.0327,41.2302,200.3293,106.54,558.96,120.15,509.9,234.3,73.107,34.3409,105.183,255.34,198.99,141.68,53.86,146.2492,102.9442,169.2432,16.4311,43.4697,265.8278,132.31,168.5848,90.2162,26.5882,255.69,502.7094,28.781,343.61,
2023-10-02,58.2486,156.34,233.63,65.6402,81.4243,136.56,61.6431,50.9357,34.8515,112.85,112.9372,297.4,315.7012,128.189,28.886,192.3287,148.2462,46.9525,161.96,382.36,67.2214,23.5427,90.9715,450.8257,390.1677,117.3429,58.63,208.99,226.6432,103.27,451.7504,105.0995,93.37,51.5936,95.12,463.82,254.7933,62.5495,196.021,16.7399,130.9862,295.8697,72.0498,226.9441,99.6602,863.59,137.019,118.385,199.845,40.5724,201.2481,106.83,555.23,116.84,521.13,236.49,73.4068,34.2205,105.2209,255.88,196.15,140.84,52.84,145.0203,103.712,171.754,16.4973,44.7518,266.4918,131.7,168.9122,89.9051,26.8369,251.84,509.4589,28.5354,346.0,84.3186
2023-10-03,56.9953,151.25,230.33,65.1946,79.4622,127.73,60.3954,50.6055,35.0774,111.05,108.9911,287.39,307.4506,126.9058,26.997,187.5347,145.7437,46.2225,159.51,380.84,67.0928,23.9645,90.4347,442.2228,385.4465,116.4001,57.61,203.28,227.6374,100.08,441.5124,105.5244,89.76,51.1275,93.73,450.72,256.263,61.8219,196.7915,16.5776,130.6048,293.9213,71.1563,224.5301,97.5714,836.54,134.2788,115.855,198.8277,40.3417,197.415,105.62,541.24,114.22,507.03,228.69,71.8894,33.7313,104.3591,249.77,192.06,137.84,51.75,141.8948,101.5835,170.4195,16.0149,43.4877,265.0955,131.3,165.1378,88.7887,26.3585,240.52,499.3051,28.356,341.7,76.3245
2023-10-04,58.2585,151.82,230.94,65.4271,80.3379,127.41,61.7897,50.4169,35.3134,112.97,110.0434,290.82,312.9101,129.5418,28.04,190.4072,146.411,46.5075,155.82,384.58,67.3697,23.882,89.1463,451.2368,388.1077,117.5238,58.26,207.06,231.0081,104.07,449.6163,106.485,89.99,51.6506,94.1,461.32,255.9005,62.3416,200.3514,16.3675,131.2374,296.9543,71.6031,226.895,99.2642,860.85,136.8128,118.22,201.9784,40.9111,199.4303,106.54,548.64,117.18,518.42,235.05,72.8448,34.085,104.0371,251.32,194.61,139.63,52.3,142.727,104.0716,171.665,16.0906,44.0113,267.771,130.37,167.3331,89.2828,25.9089,241.61,509.1244,28.4032,347.3,77.0675
2023-10-05,57.1743,145.35,222.54,65.5821,80.3428,124.99,61.1497,50.0584,35.2741,113.15,111.1931,290.18,313.3074,128.3183,28.76,187.7748,143.7603,47.0075,155.58,381.8,68.2995,24.0563,88.2873,451.2661,389.1046,115.1621,58.02,203.96,230.4211,102.91,444.2957,106.1063,88.17,51.508,93.92,459.75,257.3016,62.9559,198.0302,16.2243,131.656,297.2134,72.2633,229.1127,98.5416,862.53,136.7931,118.39,202.5512,40.5675,199.5686,105.66,547.17,116.01,516.44,234.77,72.4514,34.7021,103.9897,252.07,196.11,139.82,51.4,143.772,105.3059,172.9007,15.8825,44.6579,266.7945,129.28,165.7059,88.5416,25.3253,238.01,508.8681,28.0348,352.14,73.749
2023-10-06,57.4628,148.56,223.85,65.7177,82.4297,126.36,61.3725,50.4169,35.5688,114.06,111.768,296.51,321.0577,129.2633,28.967,191.2047,145.512,48.505,156.32,388.24,69.3201,23.7536,88.8046,458.0878,392.8259,118.0571,59.93,210.04,233.2805,107.24,465.8535,108.4433,90.93,50.8326,94.83,473.26,264.8266,62.4172,200.5563,16.5681,132.1305,299.6417,72.2155,230.6435,99.6602,873.52,137.7851,123.345,204.655,40.9259,204.854,105.76,560.72,119.16,526.68,243.95,74.5027,34.9204,105.0126,254.54,199.7,140.34,51.34,144.1494,106.8707,175.451,15.9203,45.7311,269.636,131.06,167.5064,89.9691,25.4592,244.15,525.6234,27.9404,353.6,77.2458
2023-10-09,57.6518,143.8,222.58,66.047,83.4654,127.77,61.3314,50.8602,35.4412,114.36,110.8813,300.91,323.5692,133.2919,29.0,190.34,145.2525,49.1,155.98,392.95,68.8445,23.9187,92.1526,456.835,389.6377,117.2286,59.51,210.56,236.8785,106.97,468.1548,110.069,90.93,49.7387,94.9,479.92,270.1275,62.5873,202.9848,16.5394,132.2886,299.469,72.7513,230.0548,98.0565,889.39,137.6476,126.39,205.2081,40.7982,204.7156,105.73,564.43,119.75,529.29,247.34,74.3996,34.1678,105.8839,259.63,208.81,139.94,51.82,143.0172,107.2206,176.9338,15.9392,45.2425,279.5664,131.16,166.8806,89.8776,25.6601,247.23,527.2102,27.8081,354.06,73.9075
2023-10-10,57.413,151.56,222.4,65.7371,83.7121,131.59,61.9851,50.813,35.8048,114.65,112.2649,303.28,322.1663,133.6201,31.031,193.8274,146.1237,48.6825,157.89,392.0,68.4382,24.2397,92.0355,464.0481,395.1949,118.3999,59.4,212.47,235.9033,109.01,481.9039,109.3947,93.32,50.5092,93.26,490.11,269.4514,62.9181,204.9647,16.8927,132.2049,299.7665,72.7226,232.1744,98.5911,889.15,138.8753,128.39,205.7217,40.9701,204.3798,108.19,558.3,125.75,532.72,249.75,75.6642,34.1302,106.3669,261.45,215.29,142.34,52.07,144.0042,106.6277,176.3407,16.0149,45.7671,278.3361,132.31,169.4321,89.9508,25.3253,245.62,532.3354,27.6287,355.82,74.2938
2023-10-11,57.7612,151.5,217.16,66.202,85.2871,130.0,62.7033,50.615,36.247,113.55,112.2259,304.88,326.1199,137.7681,30.886,195.4703,145.8179,47.965,157.33,392.42,69.5678,24.6065,93.3532,472.3574,394.6421,119.4475,58.97,213.2,236.1968,108.31,493.7449,109.6072,95.14,50.5282,93.42,494.95,272.4791,65.7342,208.5442,16.9309,133.2468,301.2218,73.7273,231.2716,98.5614,904.68,139.6413,129.605,207.4995,41.5493,204.3501,108.37,558.67,128.61,549.91,252.98,76.0857,34.9129,105.2399,256.24,220.0,143.52,52.53,142.4173,106.9496,177.7345,16.2325,46.7744,280.8261,132.92,168.4211,89.5665,25.0669,248.92,533.7842,27.487,360.82,73.7688
2023-10-12,56.0553,149.39,210.87,63.8965,88.3141,125.97,63.996,50.7942,36.2078,112.68,111.1054,300.68,324.8838,138.3848,29.321,194.4135,143.6584,48.2525,155.01,387.06,69.112,24.5332,92.2502,490.4441,394.731,118.6571,58.0,212.77,234.483,108.79,484.8936,109.5148,93.05,49.0824,92.99,496.23,263.1218,65.5357,206.3594,16.5203,131.3955,293.3381,72.6556,232.351,98.3931,892.34,142.411,130.31,206.3538,41.3039,203.1943,107.66,560.15,124.58,559.63,252.2,75.4113,34.3334,105.5571,248.9,215.41,144.14,50.28,139.7853,106.4326,178.634,16.0338,46.9133,281.49,129.74,167.1502,88.7155,24.7799,237.55,535.5879,26.5707,357.9,73.5311
2023-10-13,55.4535,147.92,206.92,63.7221,86.1277,124.08,63.0345,50.7187,35.3527,112.48,110.1408,293.13,321.5188,135.2614,28.52,186.8621,141.573,47.4625,150.51,375.16,68.577,24.3039,92.6211,476.4485,392.8851,115.6573,57.76,209.47,234.341,105.09,467.8893,108.979,89.14,49.2916,90.92,489.67,259.6238,64.6663,202.146,16.3484,128.8093,290.8997,71.7275,233.2244,94.6411,895.34,138.6199,129.7,204.9118,40.2043,202.1174,106.61,549.66,123.81,548.76,250.25,72.5544,34.3936,102.91,249.42,215.43,142.86,49.91,140.7239,105.5937,176.7954,15.5892,45.4303,281.3631,128.93,164.7142,86.5651,24.5503,238.59,525.377,26.3818,358.22,71.1735
2023-10-16,56.6969,151.29,214.97,64.6812,88.0186,125.19,63.5797,51.0866,35.9326,113.58,112.2552,297.17,326.3357,136.4153,29.169,191.9348,143.0096,49.21,153.94,383.98,68.4482,24.6524,93.1287,480.7548,395.9747,118.3523,59.14,211.78,236.0074,106.46,475.1375,109.6718,91.69,50.0336,92.22,491.96,264.6797,65.1577,203.6675,16.7113,129.507,294.2826,72.6748,235.5795,96.027,886.6,138.4824,130.76,208.576,40.9308,206.0098,107.38,551.63,127.11,550.74,251.42,73.95,34.4312,104.6621,249.94,220.05,144.42,50.7,143.114,106.0425,176.6669,16.1852,46.0639,286.4113,131.44,166.3317,87.6997,25.153,245.2,533.114,26.8258,354.94,73.5113
2023-10-17,56.856,158.06,212.99,65.0686,86.2467,125.71,63.5064,50.8791,35.4412,114.99,113.21,297.69,325.7667,136.6938,29.854,189.9557,142.9725,48.8525,152.98,387.57,68.3689,24.8542,93.1873,475.9983,396.5768,118.5809,58.65,213.99,236.0737,105.14,468.6859,110.0505,91.69,50.9943,92.76,492.05,269.6768,65.1483,203.7456,16.9023,130.5396,297.0872,73.6029,236.6883,95.5518,918.29,140.1717,130.87,211.6279,41.0682,207.304,107.64,568.47,129.24,560.09,250.02,73.9126,33.2195,106.2627,251.65,222.54,146.17,50.49,144.2074,106.3644,175.1149,16.0622,43.9084,283.0231,129.34,166.1969,87.535,24.9713,243.47,531.0245,26.6274,351.73,73.7787
