Date,1151F4,147C38,2BAE5F,2CB4C9,342218,343996,58B46F,5A9A82,652E62,6DBBBC,6E7060,6ED519,789A7D,7AC86E,7B1E50,7BAAE7,977A1E,97AAF6,9C8BC3,AFD7DD,B2E6B5,B303A6,B560AF,B642E8,D9B1C9,DB5CA5,E10D31,F93C8A,FD39EB
2024-04-05,50.4492,65.4188,53.3236,60.6198,66.9791,74.882,26.9679,25.7093,16.6288,113.7045,48.9481,25.5834,68.9048,102.799,34.9804,55.5529,44.2605,83.83,16.5168,48.1251,112.1269,34.3072,63.0058,66.7485,78.8269,89.1507,64.5463,45.6752,70.4718
2024-04-08,50.9676,65.5592,54.1985,61.2621,68.1942,75.8614,27.1313,25.8605,16.6288,115.1435,49.6666,25.828,69.5019,103.1759,35.3117,55.9696,44.4519,84.7183,16.7178,48.6598,112.2234,34.7114,63.2615,66.9851,79.1274,89.5225,64.4187,46.2362,71.479
2024-04-09,51.2409,66.0551,54.645,61.7533,68.6913,76.4024,27.189,26.0021,16.8069,116.8992,49.9296,26.0068,70.1178,103.5246,35.4037,56.1117,45.1536,85.2139,16.7087,48.835,112.5224,34.7941,63.6499,67.8465,79.8879,90.4613,64.6101,46.7411,70.4718
2024-04-10,50.6566,65.2878,53.8339,60.4593,66.4636,74.3597,26.3141,25.426,16.5398,113.503,49.1031,25.6869,68.4973,100.4811,34.8239,55.0698,44.4701,83.1193,16.1514,47.6457,111.0175,33.9121,63.0532,66.4267,78.2072,88.6859,62.8146,45.5163,70.8689
2024-04-11,50.4115,65.11,53.9068,60.3932,66.4728,74.0519,26.516,25.256,16.2925,113.0329,48.7602,25.6398,68.2794,100.0006,34.6215,54.8235,44.6706,82.8014,16.2793,47.4429,110.3422,33.811,62.9395,65.5464,77.8504,88.5744,62.7417,45.3293,72.2344
2024-04-12,50.11,64.3146,53.5788,59.5809,66.5004,73.6601,26.4006,25.1521,16.4211,111.8337,48.3282,25.4705,68.0045,100.1136,34.4282,54.6151,44.5704,82.8762,15.3932,46.9727,109.966,33.517,62.3901,65.0164,77.0898,88.2119,62.5503,44.8805,71.5952
2024-04-15,50.11,63.9965,53.0775,59.2692,66.3808,73.5855,26.3429,24.9632,16.1145,111.2677,48.037,25.2353,67.834,99.4258,34.419,54.5678,43.6682,83.5214,14.7628,46.4564,109.0688,33.3241,61.7555,64.4674,75.9724,87.4961,61.8667,44.8805,70.6462
2024-04-16,49.5068,63.4163,52.1297,58.2774,65.5523,72.5688,26.1699,24.5665,15.8573,109.1954,47.2481,24.9906,66.6589,97.2398,33.8944,53.8858,42.7023,81.7448,14.5345,45.6912,108.3646,32.8463,60.8841,62.8583,74.6578,86.3249,60.8915,44.3195,72.1666
2024-04-17,50.1288,65.3159,53.3236,60.2515,66.2519,74.2757,26.6314,24.9537,16.2628,110.7113,48.4597,25.5458,68.1656,99.1902,34.465,55.174,44.0327,84.4659,14.7446,46.5855,110.5159,33.4619,61.5945,64.3065,76.2823,87.8401,62.0126,45.2732,71.1013
2024-04-18,50.666,66.0364,53.761,60.4593,67.1724,75.0313,26.8717,25.1426,16.3618,112.582,48.7227,25.781,68.7153,100.3303,34.6307,55.3918,44.2605,84.9988,14.8633,46.9819,110.5255,33.7008,61.6608,64.7798,77.5217,89.1693,62.0946,45.6659,68.2929
2024-04-19,51.5708,67.5149,54.399,60.7332,68.4888,76.076,27.4293,25.5204,16.6684,113.7045,50.1409,25.9503,70.0136,102.2996,35.1276,56.4053,45.4179,85.8124,14.9821,47.7195,113.0627,34.5001,62.267,66.332,79.0616,91.3165,63.7351,46.5822,67.7603
2024-04-22,51.7969,68.2916,54.9549,61.6872,68.765,76.4584,27.6697,25.851,16.7673,114.4144,50.4603,26.2608,70.4874,103.7601,35.1645,56.8316,46.1378,86.71,15.2562,48.1804,113.9116,34.6104,63.1858,67.3259,79.7189,91.2049,64.4005,46.6476,68.167
2024-04-23,52.0891,68.5442,55.0005,62.5278,68.5809,76.4491,27.6216,25.7282,16.7772,114.9996,50.3335,26.2797,70.1463,103.7601,35.0816,56.7842,46.1742,86.8129,15.649,48.1712,113.5161,34.5093,62.9774,67.695,80.3386,91.2793,64.5736,46.7224,69.2323
2024-04-24,52.1456,69.1618,55.447,62.8678,68.6177,77.074,27.9485,25.851,16.8168,116.4291,49.9953,26.5149,70.8002,105.1075,35.2473,57.0968,46.6845,87.3646,15.8682,48.3833,114.4711,34.7022,63.6783,68.1872,81.0992,91.9857,64.5463,47.0964,70.3169
2024-04-25,51.8441,69.5923,55.1554,63.189,68.3047,77.2419,28.2081,25.7849,16.886,116.6114,50.4978,26.4396,70.8475,104.7212,35.4958,57.2862,46.4476,88.0005,15.649,48.328,113.9984,34.6012,64.4929,68.1304,81.5593,92.0508,64.8288,46.9655,70.559
2024-04-26,50.8545,68.5068,54.1894,62.3294,67.8352,76.0107,27.737,25.5204,16.8465,115.8727,50.0141,26.2891,69.8051,103.1948,35.0908,56.2064,45.9737,86.8971,15.7221,47.6549,112.8022,34.2888,64.2371,67.5057,80.0569,90.8238,63.9265,46.3671,70.5106
2024-04-29,51.3446,69.611,55.1007,63.6801,68.9583,77.2326,28.0927,26.0021,17.074,117.3117,50.3288,26.5076,70.459,104.4291,35.689,57.021,46.6025,87.8695,16.3159,48.6322,114.4518,34.6563,65.0138,68.4144,81.3809,91.7719,65.0111,46.9903,71.6146
2024-04-30,50.6377,68.7782,55.2465,63.2551,68.6043,77.0833,28.0158,25.936,16.9256,117.3501,50.094,26.4696,70.0041,103.9486,35.2841,57.4094,46.4567,88.2716,16.5096,48.3556,113.738,34.5277,65.4306,67.7992,80.78,91.3351,64.765,47.0186,70.7674
2024-05-01,50.6849,69.7326,56.1579,64.8041,69.8059,77.0367,28.1889,26.446,17.2224,120.0363,50.7774,26.6976,70.5917,104.9002,35.6154,57.6272,46.6116,88.6457,16.7586,48.8074,114.4711,34.7665,66.122,68.102,82.7706,92.7479,64.9655,47.5473,71.7314
2024-05-02,50.6943,70.4906,55.365,65.0308,69.8991,77.4938,28.2658,26.3705,17.3411,120.8326,50.8629,27.0777,71.3119,105.4467,35.9743,58.0345,46.6207,89.0664,17.4595,49.3697,114.8474,34.8125,66.3209,68.9728,82.8645,92.3111,65.5944,48.01,73.1629
2024-05-03,51.1278,70.9772,54.6906,66.2492,70.5977,77.6243,28.3139,26.531,17.3807,123.5188,51.2995,27.1157,70.2126,106.2382,36.1124,58.3092,46.8394,89.3563,17.2197,49.8768,115.1078,34.3715,66.7282,69.0202,83.1931,93.1941,65.9316,48.01,74.6432
2024-05-06,51.2315,70.6216,54.4172,67.2977,70.8026,77.2699,28.1889,26.531,17.4796,124.9579,51.7457,27.3247,70.0326,105.9932,36.247,58.3565,46.8486,89.8893,17.4134,49.7477,115.2332,34.5001,67.5712,68.8214,83.3903,93.3428,66.5514,47.6795,75.8507
2024-05-07,51.8535,72.0065,55.7478,67.9588,71.1752,78.1933,28.4581,26.7766,17.5389,126.4641,52.4862,27.6002,70.4685,106.7942,36.6193,58.9343,47.4956,91.1704,17.3765,50.1995,116.0918,34.8309,68.1774,70.0329,84.3856,95.0532,67.3443,48.2743,71.4782
2024-05-08,51.7687,72.6429,55.6293,68.8089,71.3802,79.2007,28.3235,26.9372,17.6477,127.4714,52.6048,27.2867,70.3453,108.1039,36.7309,59.4269,47.5229,91.2358,17.8654,50.3101,116.333,34.7482,68.7267,71.2066,85.0523,95.1647,67.3079,48.3499,73.8349
2024-05-09,52.0608,73.223,56.2855,70.4429,72.0974,79.8257,28.6407,27.3055,17.7071,128.9201,52.9133,27.4577,70.857,109.6115,37.0753,59.891,48.1517,91.7501,18.4372,51.3703,115.4648,35.2167,69.7118,72.0963,86.2375,95.7596,68.1373,48.8125,79.6194
2024-05-10,52.2682,73.1201,56.4313,69.6968,71.9484,79.6857,28.5542,27.5228,17.6379,129.9946,53.1554,27.2487,70.5064,108.82,37.1683,59.6068,48.3613,91.3574,18.3911,51.0938,113.0434,34.9604,70.1001,73.0523,86.8633,95.4343,68.2557,48.4632,81.4599
2024-05-13,52.6169,73.6441,55.848,70.4429,71.6876,79.9589,28.5158,27.5511,17.6774,129.0822,53.089,27.3627,70.5727,108.6504,36.9357,59.5879,48.3339,91.3013,18.4095,51.3888,112.2234,35.3873,69.6076,72.9955,86.778,95.6388,67.8456,48.4726,80.301
2024-05-14,52.3624,73.6535,55.5017,71.2363,71.7248,79.5256,28.535,27.57,17.8159,128.455,52.8279,27.4292,70.9613,108.151,37.0753,59.5879,48.1517,91.141,18.7416,50.9831,113.1109,35.6379,69.8444,72.5317,86.0858,95.0996,68.2831,48.4915,79.931
2024-05-15,52.5792,74.1962,55.8245,72.7759,72.2278,80.1002,28.806,27.9289,18.1127,129.0532,53.4402,27.6762,71.3877,109.3853,37.4661,60.1609,48.498,91.3956,19.4887,51.2966,113.6511,35.9442,70.5169,73.8569,87.2047,96.0663,69.0122,49.0863,82.2779
2024-05-16,52.6357,74.2804,56.6822,72.1714,72.4886,80.5524,28.9802,27.9667,18.2512,129.555,53.8104,27.6952,70.9802,110.0355,37.4289,60.3138,48.5709,91.3956,19.5624,51.2966,114.3747,35.8421,70.299,73.5161,87.7451,96.5546,69.1398,49.0674,80.7587
2024-05-17,52.3247,75.1114,56.2211,71.8692,73.0662,80.543,29.1157,27.9478,18.3996,129.0629,53.649,27.7712,70.8286,109.8659,37.2614,60.3997,48.7531,91.5748,19.627,51.3992,114.4518,35.805,70.6021,73.9894,87.8684,97.5404,69.5408,49.0674,80.1452
2024-05-20,52.8431,74.7809,56.0551,71.6614,72.6656,79.7799,29.0286,27.9667,18.449,128.8795,53.5399,27.6667,70.5064,109.6303,37.28,59.9317,49.0083,91.0184,19.627,51.3805,114.1046,35.6936,70.3843,73.9137,87.7925,97.3244,69.3585,48.888,79.3467
2024-05-21,53.4745,75.3381,56.4609,72.6815,73.2338,79.6763,29.4352,28.1839,18.7161,129.6418,54.2139,27.7522,70.658,110.4124,37.6243,59.798,49.1541,90.858,19.4056,51.8842,114.3168,35.7493,71.1799,74.2071,87.821,98.0004,69.9692,49.209,80.8561
2024-05-22,52.3247,74.3088,55.1605,72.0864,72.4421,77.5379,29.0964,27.8722,18.5282,129.0532,53.4924,27.4292,69.3692,108.4148,37.1311,59.0626,48.7531,90.66,19.3042,51.1474,113.053,35.1739,70.4032,73.1943,86.7401,97.1179,68.8573,48.3121,78.9474
2024-05-23,50.9393,72.8734,53.0577,71.1419,71.2404,75.993,28.4091,27.1828,18.1819,124.0841,51.9261,26.6786,67.7582,105.5881,36.4238,58.1362,47.8783,88.5286,18.9629,49.8137,109.966,34.3665,69.6644,71.8029,84.654,95.5687,67.6724,47.2169,78.9669
2024-05-24,50.6283,73.4211,53.0577,72.3603,71.5572,76.0213,28.564,27.0883,18.2611,123.7271,51.8027,26.6406,67.6065,106.4361,36.2656,58.671,48.1061,89.0567,19.2857,49.8323,109.4122,34.0509,71.0757,71.784,84.3601,95.9255,67.9641,47.1602,83.7484
2024-05-28,50.6472,73.2228,52.3845,73.2293,71.2404,75.0981,28.5931,26.9844,18.0237,121.8069,51.0385,26.5076,67.5023,106.4738,36.0981,58.4895,48.1972,87.9061,19.4887,49.6738,108.8584,34.1344,70.6021,71.3297,84.0282,94.996,67.5722,47.0847,81.6546
2024-05-29,50.2325,72.9017,52.3568,72.4264,70.5418,74.3068,28.4382,26.6255,17.9049,119.7517,50.6493,26.3841,66.4314,104.561,35.8562,57.7446,47.7872,86.6801,19.4333,49.0302,108.1782,33.5776,69.3329,70.0708,82.9378,94.2825,66.8522,46.6032,81.343
2024-05-30,51.1938,73.7327,53.0946,73.8527,71.7434,74.6648,28.7866,26.975,18.083,121.8455,51.1572,26.5836,67.7676,106.2382,36.2842,58.5755,48.7531,87.1894,20.0789,49.7017,109.3927,34.088,70.0054,70.4399,83.5921,95.1087,68.0552,47.3585,82.424
2024-05-31,52.2587,75.678,54.6256,75.5812,73.4574,76.3321,29.532,27.7022,18.3402,126.1779,53.3927,27.6097,69.5303,109.7999,37.4661,60.1036,49.759,89.1699,19.9129,50.9795,112.6282,34.8491,71.7577,72.9104,85.5738,97.2399,70.0421,48.6142,78.8793
