Date,00067A,17F16B,18EC17,1EBF8D,1F9D90,1FAF22,205AD5,221AD7,267718,2BF36E,34B97A,3587B4,434F38,44A4FC,4A5C8D,508CFD,520632,56277A,57CAAB,589803,5F9CE3,6137BF,665D7D,69CE71,6B0784,6CC55E,7448A3,76F067,7AB859,7D85A9,7E3F8F,8665BA,86A1B9,873DB9,8EA478,94637C,9C5174,9D5FA4,9F6B1A,A6828A,A7102F,B13B68,B7EB38,B840EF,BF23B0,BF79F5,BIOTECHNE,C03C8B,C062D4,C81E00,C951A2,C97B2D,CD2DA4,CEDFD5,E124EB,E68733,E6D89E,ED79D9,EFD406,F30508,F5D410,F6E248,FD6926,LJPA1L,SOLVEN,VUA3RK
2024-03-26,339.6735,418.44,397.63,118.5066,338.1,39.9442,471.1959,319.94,24.204,30.1842,323.4345,108.452,190.7186,56.26,531.5275,10.6137,107.815,125.5385,418.46,957.1288,124.4377,93.42,167.1549,73.6585,1315.07,56.55,175.8985,266.9868,507.7044,238.9308,247.74,565.6583,344.4363,233.7283,107.41,48.1802,165.52,340.52,208.5946,147.7584,72.88,265.44,530.6,139.93,217.1311,385.8865,67.626,161.582,102.8631,343.9969,76.17,67.94,100.73,212.02,246.1795,79.117,133.8,142.5437,135.25,764.2428,77.56,68.3637,212.3281,88.7603,,16.963
2024-03-27,341.6383,418.6,400.1,124.3885,345.19,41.05,471.952,327.9,24.3707,31.0896,327.3626,109.3655,192.8302,56.48,534.6706,10.8241,109.7295,130.4369,417.32,959.8605,126.5523,95.15,168.237,73.7606,1335.84,57.12,180.4023,271.2792,510.3743,240.7415,252.57,576.1497,349.8378,238.2216,110.59,48.822,169.18,349.56,211.5742,149.8358,75.15,269.37,539.57,139.48,221.0519,391.7312,68.6344,164.3519,104.8424,352.9811,77.35,68.62,101.84,216.34,246.7548,82.1607,138.68,145.4654,136.85,767.4777,78.35,68.9302,219.6677,89.996,,17.2719
2024-03-28,338.9208,410.83,399.09,124.5773,344.23,41.0981,473.4833,327.92,24.3444,30.9776,329.1786,109.2288,194.4999,56.45,532.2811,10.9248,109.9036,129.8172,418.01,956.0759,128.5318,95.56,169.8695,74.0671,1331.29,56.97,181.0075,269.403,508.9805,239.1178,252.89,577.9795,349.6934,239.1106,106.56,49.7205,171.4,345.87,213.4206,150.054,75.52,270.95,539.93,138.7,220.3658,393.3315,69.5935,165.0346,104.4346,352.1546,77.96,68.49,101.46,215.63,247.6971,82.3781,137.32,143.6295,138.05,767.2608,78.48,69.1568,221.9245,90.5939,,17.5996
2024-04-01,343.5444,404.2,394.87,123.6709,344.51,41.8769,468.6978,319.65,24.3181,30.1002,325.8032,109.385,185.9452,56.39,531.9241,10.9248,108.3855,127.6238,420.48,962.8505,130.1347,94.25,168.6195,73.8814,1341.2,56.64,173.8152,268.1902,506.4873,239.1276,248.87,574.2404,350.5503,235.8252,105.6,48.5837,168.1,338.98,211.3593,149.6651,74.24,268.73,532.41,137.94,216.6508,393.5601,68.6246,162.8987,102.7139,349.0057,76.12,68.1,99.24,214.83,245.7828,82.2552,132.72,143.9162,137.84,750.0902,77.75,68.8075,218.6963,89.2187,69.1,17.3187
2024-04-02,297.4844,380.92,382.36,123.0667,339.73,41.2615,438.4913,312.07,24.1689,29.7082,325.0531,108.5944,181.0736,56.45,528.7315,10.9248,108.3178,126.3648,409.42,948.3179,127.74,94.31,168.5542,68.5511,1321.05,55.83,171.0474,261.7185,490.0166,239.2162,245.51,568.3831,349.5971,232.8973,103.61,48.3544,164.05,328.72,207.0608,149.6176,73.07,261.82,521.67,136.65,211.9851,385.5684,67.9819,160.9383,101.6596,343.8001,76.08,67.45,98.06,207.64,243.9478,80.5348,128.52,142.5419,135.04,753.4533,72.45,68.0616,213.3094,87.8036,66.9,16.9723
2024-04-03,301.1305,378.5,383.42,122.6418,341.1,41.6173,440.0227,310.11,23.8794,29.7269,327.866,108.282,182.7237,56.68,535.4935,10.998,107.6022,127.8795,408.81,944.6128,127.8366,93.02,165.4198,69.2754,1330.77,55.31,172.3569,260.0224,496.6716,241.883,242.98,572.7984,347.6522,235.3807,101.21,47.841,164.86,328.18,207.3441,146.3261,73.44,259.31,524.04,138.51,212.3576,384.823,67.102,158.9486,101.7989,345.3943,77.53,68.13,98.96,206.38,242.3607,80.3458,127.74,142.1069,135.29,765.3179,73.04,66.9287,210.7091,88.7204,63.89,16.7664
2024-04-04,303.0659,375.3,378.92,120.527,334.26,40.9923,435.8497,314.95,23.3794,29.7922,320.9277,107.4913,181.7022,56.96,530.2386,10.7601,106.4709,125.4697,404.01,930.7756,126.9772,91.2,156.6232,68.6254,1284.55,54.99,170.968,254.0245,489.4081,238.1829,238.53,567.4384,346.9782,234.8589,102.27,47.6741,163.25,322.83,206.3379,144.6566,72.89,250.66,518.1,133.34,209.172,383.7991,66.2913,161.4357,101.1325,341.8321,77.28,67.75,99.16,205.3,239.9405,79.3249,126.0,139.7439,132.95,757.5166,72.05,65.6635,207.9126,87.6541,67.0,16.7289
2024-04-05,306.0669,376.77,388.39,120.8386,335.94,40.9827,436.1943,317.58,23.3882,30.1562,324.5103,107.2961,185.3952,56.75,534.1649,10.7967,107.5249,125.2434,406.67,936.4178,126.8607,92.7,158.5821,69.2568,1300.84,55.24,172.0494,255.787,497.9967,239.3441,241.45,576.2392,348.9809,237.8737,102.88,47.5999,165.0,324.59,206.3867,144.5523,72.52,253.1,519.54,138.93,209.2504,391.6616,66.2319,161.7673,101.7292,345.4139,77.98,68.56,98.6,203.87,242.3012,79.9299,127.75,142.4925,133.61,773.4248,72.78,65.6919,212.701,88.1624,70.06,16.7196
2024-04-08,309.8694,381.56,386.93,119.4885,339.04,40.6269,436.4431,320.06,23.318,30.0909,323.7405,106.8568,184.413,56.69,527.7004,10.7509,106.8673,124.6139,404.22,932.2259,126.2877,92.34,158.3956,69.1268,1304.27,55.05,170.2637,255.0763,500.5979,236.5297,241.5,575.5829,344.677,233.5737,105.09,47.3958,170.04,326.32,205.273,143.7934,72.47,254.92,514.7,139.94,208.4369,390.2203,67.448,161.6015,105.837,344.1642,77.38,68.69,98.63,204.95,242.2715,78.3702,130.12,142.8286,133.73,766.6,72.98,65.5408,212.8285,87.405,67.01,17.0004
2024-04-09,312.4304,379.97,390.96,119.6301,345.03,41.1846,440.0036,330.25,23.4934,30.6602,324.5991,105.4903,190.807,57.01,522.7925,10.815,108.7239,127.2795,404.48,937.5999,128.9195,93.05,158.7127,68.1239,1336.6,55.3,170.1347,256.1755,504.9168,234.7682,245.33,585.9251,344.1956,237.5259,111.6,47.8596,178.01,339.48,205.2046,144.4574,73.17,257.15,519.81,140.45,210.4659,390.0215,70.424,163.0157,110.1238,345.3057,78.41,68.66,98.92,206.52,247.7765,79.2115,133.57,145.7354,134.08,746.8257,72.71,66.0318,219.5892,86.6377,65.52,17.2345
2024-04-10,311.9905,377.15,388.46,119.6678,337.15,40.3865,430.7483,327.82,23.0899,30.2309,323.4839,105.3634,190.3453,57.02,525.4795,10.7143,107.4959,125.627,397.58,929.9611,127.8221,91.51,157.6773,66.0716,1305.44,55.0,168.8748,252.4706,498.3796,234.0105,239.41,570.5212,344.5422,232.8683,107.14,46.6445,177.41,331.09,202.391,142.4749,71.86,247.49,504.14,140.32,205.065,387.4272,68.7234,159.1729,107.319,341.7829,77.61,68.65,96.5,201.55,243.8783,77.822,131.17,142.532,132.06,751.5005,72.25,64.3135,214.1434,85.0931,63.89,17.0004
2024-04-11,309.1753,376.78,392.26,119.1014,337.89,40.5019,422.7756,324.9,23.1074,29.8855,322.9805,103.8797,186.1318,56.92,518.9158,10.5862,107.7666,125.4303,400.23,914.1869,126.2683,91.41,156.2687,64.7623,1311.49,54.92,167.0594,255.8343,492.7061,231.8849,238.02,571.3764,339.9591,232.5011,107.01,45.5593,179.65,311.87,201.7365,141.1374,71.81,246.42,503.1,139.62,202.1931,385.2504,68.0313,158.7145,107.9158,340.7595,77.78,68.84,96.12,203.68,242.0235,77.6707,130.7,143.3625,131.4,749.1434,71.64,64.8138,213.3388,87.9033,63.17,17.1128
2024-04-12,305.5586,376.57,384.8,118.7143,322.66,38.7806,420.3636,314.97,22.6863,29.2135,318.6083,102.5912,182.5469,56.3,518.5589,10.3667,106.0272,122.4401,396.55,898.671,124.8213,90.28,152.7944,63.7408,1261.07,53.85,165.4622,253.257,488.3185,230.2711,234.23,562.0883,336.8395,227.2444,105.14,44.7802,175.22,300.45,200.9843,139.9328,71.01,241.34,497.79,136.14,199.9582,377.7159,65.9749,146.2791,102.9327,336.5872,77.33,68.07,93.52,198.18,238.0063,75.7424,127.07,139.1407,130.42,741.3027,70.73,64.2662,210.4147,85.98,62.75,16.3358
2024-04-15,307.5624,360.85,377.36,119.1391,319.59,38.5018,426.5179,304.74,22.7302,28.8309,318.4208,104.4751,181.7906,56.08,518.2317,10.3575,105.8134,121.968,397.36,892.5719,124.9281,89.2,152.2201,64.0379,1243.56,53.43,165.0952,251.5799,490.8706,230.4777,231.16,554.7692,335.9344,226.8096,103.86,44.9936,173.94,300.41,198.6299,139.9992,70.73,235.93,491.29,134.56,197.2235,376.5331,64.7786,146.0743,101.769,333.7138,77.54,67.44,92.04,196.8,237.7186,75.837,121.16,138.6365,129.96,740.4447,72.72,63.9641,206.7057,85.8305,61.69,16.5792
2024-04-16,310.3777,357.39,378.55,118.0723,313.72,38.0498,448.7803,305.1,22.5372,28.7375,309.7948,104.6118,181.5647,55.78,523.8534,10.1745,106.1244,120.0696,394.17,888.1814,123.7433,90.05,153.0392,64.103,1228.3,53.22,160.125,251.7031,497.6237,234.4632,229.14,551.4677,333.9606,223.2246,103.79,44.7617,172.71,292.75,197.2719,137.0207,71.22,232.34,489.57,136.52,195.0671,377.1991,63.2857,149.2441,99.74,332.2673,75.11,68.12,90.53,195.15,238.3931,74.9106,117.69,135.2551,129.78,736.4701,72.26,63.5487,206.1562,85.5814,61.95,16.654
2024-04-17,316.184,359.85,374.17,118.3649,304.18,38.0018,458.4471,300.14,22.3003,28.3362,306.9722,103.9773,170.7313,55.96,521.4441,10.1562,102.9079,119.3123,393.1,895.1844,123.316,87.24,154.6493,63.7036,1198.03,52.72,158.756,250.2155,499.5869,234.8174,227.25,544.2082,333.2192,224.3842,103.44,44.3721,166.26,290.86,195.3571,137.3242,70.2,230.09,478.24,133.86,196.2727,375.0918,62.0202,148.1908,100.0086,330.6634,74.92,67.96,89.86,192.16,237.4508,74.7499,118.29,133.0305,127.64,740.4447,72.0,63.19,204.39,84.8938,61.75,16.7289
2024-04-18,317.5232,360.94,372.63,118.2328,294.23,38.1268,472.0285,301.34,22.274,28.4109,293.1252,103.4697,174.4439,55.8,514.3946,10.1745,102.2957,117.3745,393.48,888.0324,122.2769,86.45,155.0353,64.4373,1192.56,52.82,152.4268,248.9647,515.5079,233.5185,227.17,538.5101,335.8189,225.2925,102.0,44.7988,164.73,281.02,194.8491,138.2443,69.97,227.55,477.79,134.3,196.8315,375.062,61.506,149.7557,98.9137,322.2204,75.1,67.42,90.41,190.52,234.4454,74.8539,116.69,130.9444,126.11,735.691,73.75,62.463,203.4872,84.7044,64.03,16.7196
2024-04-19,320.9445,367.52,366.34,118.752,296.1,37.9537,479.6376,298.98,22.8092,28.4669,301.1294,105.6074,175.6618,55.48,520.3634,10.2935,104.2489,117.4729,394.28,890.8435,124.7339,85.94,156.683,65.4031,1188.54,52.35,156.2164,254.8205,521.623,235.3193,228.09,541.752,339.2947,226.2298,101.41,45.3831,166.25,279.73,196.8323,140.3027,70.86,226.78,476.35,130.71,195.5572,369.8038,61.4171,143.2905,100.3868,320.2326,75.38,67.33,90.42,194.38,233.6023,75.128,117.43,131.2311,127.82,716.3211,75.15,63.0295,202.6826,84.2259,62.2,16.6821
2024-04-22,317.9827,361.87,368.93,119.8472,299.23,38.848,470.1622,300.82,23.0372,28.3455,306.2615,100.3754,177.1351,56.05,522.8322,10.2935,104.0448,118.8008,399.92,894.1613,126.3362,86.96,158.0765,65.2905,1199.46,51.92,159.8473,257.6441,522.4083,233.0756,231.34,545.332,340.0554,225.9979,104.46,45.5779,164.42,280.13,198.3856,141.4505,72.04,232.56,479.57,131.52,196.9197,373.0939,62.0894,142.3516,100.2972,322.4467,76.22,68.02,90.04,194.11,234.1676,76.1583,120.25,132.3978,132.52,721.2721,75.58,63.2088,203.3793,84.0464,62.07,16.8506
2024-04-23,320.6024,363.22,377.08,119.7906,313.3,39.4441,465.3288,311.88,23.0899,28.8029,315.2626,100.9025,180.9361,56.03,527.4723,10.3941,104.5501,119.5286,404.91,901.2736,132.7555,87.75,159.63,64.231,1241.32,51.65,163.5972,259.1886,523.0953,233.9023,238.62,571.3963,339.5451,226.4617,107.89,45.4388,167.27,285.28,203.1726,141.8678,72.76,240.13,493.8,134.0,201.9088,388.0614,62.9693,146.2835,103.0144,329.5612,77.19,68.99,91.68,193.18,251.0597,76.8389,124.46,137.628,133.91,735.4346,75.84,63.2844,207.1472,85.9704,63.5,17.3374
2024-04-24,308.8723,367.41,375.01,119.9039,310.25,39.3576,466.4007,313.78,23.046,28.8589,314.8579,101.0684,180.504,55.95,530.8632,10.5679,103.8699,119.1844,400.76,900.4988,133.581,88.61,157.9917,63.5465,1235.37,51.74,164.5793,258.6864,523.8904,234.1581,240.84,574.1807,339.1888,225.9496,108.85,45.3182,167.25,278.21,203.1433,140.8908,73.21,239.43,494.26,137.87,198.782,383.6159,62.8012,147.5746,102.1982,331.4703,76.71,72.91,90.2,201.99,248.3816,75.9788,122.87,135.9373,132.74,722.1301,76.19,63.3316,207.2061,86.4489,63.54,17.5153
2024-04-25,304.4051,352.3,373.12,123.416,308.35,38.6845,472.6794,310.5,22.16,28.3269,310.0218,101.332,180.1504,55.8,535.3448,10.4947,103.8407,117.7877,397.7,884.7444,131.5124,88.01,157.5116,63.1339,1232.91,51.18,163.7857,255.2469,529.7307,235.9393,233.98,568.5522,341.3359,222.7125,106.18,41.4597,164.17,275.6,193.7745,139.2688,72.82,227.81,489.24,138.01,197.547,366.1621,61.9509,150.0002,101.611,331.7655,75.71,73.26,89.93,202.46,243.8089,74.9106,121.05,134.83,132.77,714.9009,75.68,61.6227,202.8298,85.6813,61.83,17.2438
2024-04-26,299.019,342.23,375.33,123.8692,311.3,38.5883,474.1055,309.02,22.2828,28.5322,302.6888,100.7463,214.1729,55.92,538.6762,10.5862,104.4918,117.3942,397.48,877.3143,130.3859,86.43,150.2899,62.9932,1238.09,51.68,164.738,255.8154,527.3553,237.0414,234.88,570.4118,341.2974,223.7464,107.97,41.5989,166.19,275.94,193.8234,138.6237,73.13,229.03,499.3,124.34,199.8602,358.4546,63.3351,154.9494,101.0337,330.2501,75.98,73.17,88.84,208.9,244.5826,75.3738,122.28,136.1845,133.51,723.4221,74.0,61.7643,202.8298,85.9704,64.43,17.3655
2024-04-29,296.3309,343.89,374.14,122.8495,315.09,39.0787,468.0565,304.82,22.4933,28.6442,307.3571,100.4534,213.3184,56.3,531.5275,10.7784,104.2392,119.7155,396.2,886.5325,135.4747,85.95,152.0788,63.2464,1255.24,52.56,167.7737,261.8796,524.1358,236.1066,235.48,573.6835,343.1942,225.5727,111.62,41.4041,170.26,277.11,199.4603,139.2688,73.03,232.1,505.34,125.81,201.3501,352.4676,63.78,156.2014,104.5273,333.458,76.63,72.5,89.89,215.5,244.8206,76.4325,124.73,138.0136,138.14,727.0613,73.83,62.2553,204.5666,88.6619,65.91,17.6932
2024-04-30,295.2947,342.1,370.62,121.9998,309.04,38.8191,462.9551,282.38,22.4758,28.0095,305.7779,100.5803,210.1754,55.85,532.638,10.5862,102.9759,118.309,392.81,884.7246,134.1928,84.67,153.1334,63.4902,1229.7,52.05,169.0732,259.5676,518.8354,235.2406,231.77,565.5589,343.7719,226.6937,110.31,40.7548,171.94,269.75,196.7248,137.1535,69.28,229.0,492.76,127.39,200.5072,355.5207,62.4947,155.7514,101.9892,331.1258,75.77,71.87,89.06,214.82,244.6223,75.8464,123.05,135.4924,139.01,770.3576,73.06,61.5566,204.8315,76.0016,65.01,17.4217
2024-05-01,307.1421,338.87,371.7,121.6033,315.92,38.7903,463.3475,284.52,23.8443,28.1682,305.4029,99.7311,211.1773,56.0,526.58,10.6411,103.2869,117.6008,402.14,897.4591,133.581,84.3,152.2671,52.8007,1249.75,52.94,168.8351,262.8177,515.1643,225.5475,232.94,571.794,343.9067,225.8433,111.46,41.0053,170.27,274.06,196.676,143.4045,68.78,232.69,468.04,125.88,200.9776,361.4381,72.6287,155.0276,102.1186,322.8797,76.28,72.21,89.66,216.13,244.8901,76.4608,124.68,137.1238,139.75,766.0674,72.25,61.8493,207.5692,78.0153,65.15,17.6276
2024-05-02,313.7598,339.55,377.65,121.0935,315.58,35.492,471.8275,286.54,24.3005,26.4882,304.8107,100.5218,214.2613,56.34,525.7571,10.6137,102.9273,116.5188,400.16,931.3617,132.4059,85.06,151.4103,51.713,1249.88,53.09,168.5375,263.7842,515.9201,221.1586,222.14,568.0748,331.6979,232.2499,125.59,40.5322,173.42,279.31,195.6307,142.2093,68.6,229.89,475.82,126.65,202.1539,366.4405,74.7445,163.5664,100.6057,321.4135,75.91,72.03,89.75,213.51,244.8405,76.4892,123.99,135.967,142.24,745.514,74.33,61.6794,194.9996,77.5867,65.14,18.2549
2024-05-03,313.3297,339.68,381.36,120.3854,321.25,35.4728,471.3298,287.87,24.397,26.4042,303.7448,96.5489,213.1121,56.5,524.3591,10.7784,102.9079,119.6664,401.08,950.6225,133.4159,85.25,154.2161,52.4162,1251.95,53.76,166.365,294.958,517.2452,220.3812,223.37,569.1986,328.8094,226.771,125.0,40.8012,174.43,279.83,196.676,141.5928,67.78,233.47,480.6,128.37,203.7026,363.0194,76.4154,163.4099,100.138,323.2044,76.54,72.85,90.64,217.51,246.368,77.217,117.93,137.8752,134.45,724.862,74.81,61.1601,199.1993,79.2215,64.65,18.3578
2024-05-06,312.0492,343.21,383.05,120.442,319.86,35.1074,473.1771,287.37,24.7041,26.3669,306.0148,96.2366,213.0728,56.37,528.8703,10.815,102.6552,118.5844,402.5,952.2516,131.7261,85.09,153.2181,52.4819,1250.8,54.08,167.8034,283.7677,520.1605,220.4698,227.04,570.362,329.6856,228.6069,122.13,40.7177,176.4,281.97,196.4025,140.9382,68.53,235.27,476.87,129.65,205.3689,364.5311,75.1993,162.3144,102.3376,320.3015,75.93,72.55,92.4,221.42,245.3959,77.2832,118.98,139.0221,136.87,756.1359,75.14,61.8776,197.1878,79.5505,64.69,19.3595
2024-05-07,317.3277,349.82,388.65,123.095,326.06,34.7324,479.4749,286.52,24.3619,26.3669,310.3475,97.3396,212.3068,56.53,541.1053,10.7235,103.1702,119.4401,410.24,963.5061,132.9886,85.84,153.0486,52.2662,1247.74,54.37,168.1506,284.5446,526.2854,223.1268,229.14,569.6858,333.8162,229.1577,121.07,40.8476,184.28,279.91,196.8518,141.071,71.2,236.3,483.68,130.1,208.6525,366.3311,76.5835,164.7597,102.6859,326.8355,76.1,73.43,93.42,218.92,246.7449,77.4155,112.82,139.6746,137.69,767.0734,75.9,61.8021,197.7372,81.1754,65.56,19.0974
2024-05-08,316.8488,344.41,380.37,122.3114,323.8,34.3766,481.6284,273.65,24.8006,25.9562,305.3832,95.114,209.5505,56.2,538.9835,10.8058,101.975,118.8696,418.82,949.3907,132.2117,85.09,151.0714,51.4879,1253.13,53.51,168.1209,291.1869,523.5174,220.5387,227.88,570.4515,334.442,225.708,121.89,40.5044,175.57,268.26,196.9593,141.2892,72.76,235.29,487.07,127.42,205.9276,364.6504,76.1781,161.307,102.3475,324.0212,75.86,72.72,91.99,219.72,247.5285,77.0847,110.62,141.1874,135.85,764.3415,75.85,61.2923,196.6873,80.8564,66.43,19.0693
2024-05-09,327.1517,350.03,385.45,122.9534,336.42,34.5689,485.2845,280.39,25.1001,26.3202,317.6905,95.7192,213.4486,55.98,550.3956,10.266,101.7126,119.45,418.99,961.5492,134.1734,87.42,151.0243,52.2099,1290.42,53.5,175.6405,296.4457,528.651,221.022,229.2,574.7177,337.9275,227.0802,122.69,41.4968,177.53,277.31,201.3946,142.1429,73.44,230.09,500.82,128.14,221.5126,363.5863,78.7289,164.4467,103.8505,325.5759,75.75,74.1,94.69,222.75,249.3933,78.2284,111.35,143.5009,137.94,760.9389,77.65,60.9713,200.8576,82.4714,64.83,19.2004
2024-05-10,328.0412,354.6,386.7,122.7929,351.11,34.3189,490.8166,271.7,24.9487,26.0309,322.3884,97.1541,210.4758,55.81,555.1448,10.2111,101.7806,119.3221,422.78,967.3105,134.4259,86.72,151.3538,52.3412,1510.25,53.06,176.6723,293.8779,529.2399,221.525,234.08,589.7338,335.4434,227.7276,117.31,41.6823,165.9,282.0,202.8795,142.1998,73.31,228.12,509.82,127.05,226.7468,362.1939,80.0749,165.3367,104.3083,325.3004,75.14,73.69,94.76,221.5,251.3275,78.3041,110.53,148.0688,137.52,749.5478,77.79,62.2742,200.102,83.1393,63.74,19.3807
2024-05-13,331.9414,352.35,380.88,122.0659,349.28,34.0689,489.7925,272.74,25.3317,26.3015,313.0419,95.6997,214.4822,55.8,549.8899,10.3941,101.8098,117.6303,429.93,970.4495,136.7178,84.7,151.8529,52.9507,1461.64,57.6,177.1683,292.267,528.8375,219.868,229.04,587.4167,336.1655,228.9645,125.67,41.7936,161.02,285.44,205.5172,143.4425,73.13,228.41,503.02,124.95,227.9524,356.2069,81.1239,164.2315,105.0548,319.3765,75.57,72.81,92.83,225.34,249.5718,78.9468,112.77,146.0914,136.59,747.2794,77.15,63.7659,203.4284,80.7767,63.14,19.8742
2024-05-14,336.7508,349.97,384.19,121.4711,358.99,33.8862,491.8408,278.08,25.2783,26.2455,316.3186,95.1043,212.4741,55.52,546.8857,10.1928,101.0713,118.004,428.59,978.0783,135.1445,86.46,152.1447,52.51,1496.14,57.05,177.4857,295.0717,524.7738,218.9014,231.14,591.4939,333.5466,227.0802,128.32,41.469,172.27,294.01,206.3281,143.5942,72.77,232.82,521.11,125.97,231.3242,352.5372,83.2814,165.1705,106.0302,319.1207,75.65,73.49,95.96,226.88,257.1599,79.6841,115.58,149.5716,137.01,753.473,76.87,63.8697,208.9716,80.2683,65.1,20.2634
2024-05-15,339.3412,345.84,399.39,124.3696,361.79,34.0689,495.3534,280.32,25.6702,26.3762,322.6943,94.7919,217.1793,55.61,546.8659,10.1288,101.6349,118.9975,437.49,971.6911,136.7178,90.16,154.2161,52.7538,1519.89,57.05,180.7892,302.3014,530.035,218.7732,233.69,595.6905,330.5233,229.293,129.06,41.3206,180.56,300.97,208.2917,144.8179,74.74,232.56,548.53,129.71,230.7949,349.5934,82.6381,169.4838,106.8065,326.6879,74.86,74.45,97.9,235.32,261.3258,80.0811,115.01,152.34,137.88,777.5192,78.09,63.2655,216.0186,81.6539,62.44,20.5481
2024-05-16,347.2003,345.0,396.43,123.5671,360.51,33.8189,498.9138,273.56,25.7593,26.4882,318.4998,96.3439,216.5297,55.25,551.0301,10.083,101.907,119.2434,440.64,961.5293,138.3202,90.11,154.7434,53.9353,1530.55,56.86,177.5552,300.3261,533.8631,218.8126,235.0,593.8309,326.6527,228.6456,132.68,40.9125,185.38,295.73,208.2136,146.3451,74.33,224.75,540.94,131.91,226.1587,352.1692,81.985,169.9044,107.9511,328.6461,74.95,74.55,97.9,230.04,262.6947,80.9507,114.46,152.5674,136.48,761.8111,77.14,64.068,214.8195,81.0558,61.56,20.4247
2024-05-17,348.1876,347.62,398.82,123.8598,355.95,33.8958,502.1297,271.5,25.5099,26.3949,318.6478,96.7149,215.1516,55.37,559.7156,10.0464,101.149,118.2106,445.21,975.744,140.1751,89.14,156.6924,54.0853,1522.75,57.1,176.2854,298.179,537.6127,219.0789,231.18,591.9912,326.1231,228.3364,132.9,40.8383,187.27,293.85,205.7322,146.6866,74.6,221.61,543.45,131.36,228.0798,353.6908,82.94,170.2468,109.7128,329.3349,75.02,74.65,97.31,230.57,263.6469,81.2154,111.07,152.4883,139.82,760.7047,78.06,63.9358,213.9055,81.6041,62.38,20.6905
2024-05-20,347.2296,343.84,400.03,123.6709,354.02,33.6746,495.0471,267.44,25.4119,26.2455,320.8092,96.1097,215.3189,55.0,559.2,10.1288,100.2939,117.0991,445.87,980.6908,140.01,89.78,154.9411,53.8227,1518.29,57.19,179.9658,300.1543,531.635,217.9743,230.09,590.7083,320.9815,229.1384,141.01,40.2169,184.14,291.88,202.0589,144.6592,73.47,223.06,530.07,130.69,228.1386,340.8814,81.6485,170.5695,111.4944,324.464,74.85,75.36,97.21,231.58,264.9463,79.8826,108.53,152.8937,140.93,773.7256,77.57,64.1057,210.9078,81.4944,62.03,20.662
2024-05-21,347.6304,342.32,402.11,123.4538,351.65,33.1265,501.096,264.02,25.4386,26.3202,316.9305,93.7182,214.8661,54.96,547.6888,10.0281,100.0509,117.0499,442.0,987.3262,139.2039,90.34,153.4064,53.7477,1521.29,57.4,178.7655,300.4502,535.5514,214.1079,229.38,586.8399,323.8797,226.9449,143.69,39.2059,182.79,289.45,200.6033,144.6305,73.25,221.48,518.44,130.84,226.0312,335.1629,81.8266,169.0046,112.6987,325.2315,74.55,75.67,96.76,227.69,264.3908,80.5065,107.61,151.9346,138.69,793.4742,78.4,63.5298,209.3352,81.6838,61.22,20.7379
2024-05-22,348.5786,345.4,400.9,123.7748,348.8,33.0304,498.9904,261.12,26.3649,26.1802,314.2559,94.0208,214.8562,54.97,552.6363,9.9503,101.8584,117.3745,447.53,977.2439,137.7666,90.21,150.2805,53.8602,1501.78,58.2,177.4758,295.259,537.701,213.7824,226.03,587.5162,323.9663,226.5487,163.33,39.2708,181.08,291.84,196.549,146.7918,72.38,219.0,517.94,130.53,226.0312,332.4578,82.1235,168.2808,112.1414,330.0631,74.81,75.37,96.6,225.21,265.0256,81.0642,107.39,151.1436,134.75,793.2174,78.43,64.0113,209.4335,80.368,61.89,20.8423
2024-05-23,344.2971,341.0,398.39,123.7653,336.79,32.6938,494.6642,252.39,25.5544,25.6855,311.2062,93.7572,208.2709,54.65,553.2808,9.7421,101.2851,113.9516,450.8,974.0354,135.9991,87.46,149.0094,52.1818,1479.3,57.45,175.5016,292.4821,533.9122,216.8104,227.09,581.7782,325.2758,222.5869,164.01,38.5288,170.79,290.25,192.5436,143.1578,71.52,217.55,516.1,125.6,222.3163,326.7891,79.58,167.156,111.365,324.8477,73.99,74.38,94.44,218.06,259.2825,76.924,105.85,148.8498,132.25,798.6905,77.33,62.4724,202.9959,79.082,59.93,20.2634
2024-05-24,341.4428,332.13,404.85,122.2547,336.46,32.5977,486.3756,255.62,25.7236,25.6295,314.5421,94.0891,209.9246,54.82,555.9578,9.6311,101.013,114.5024,456.95,978.4558,137.2034,87.98,147.8795,52.0787,1479.53,57.31,174.9659,291.8522,511.7975,215.8931,229.6,580.8037,320.2498,221.0795,166.61,38.2506,180.07,287.21,195.7623,140.5471,71.72,217.21,516.5,127.37,224.6296,329.8422,79.9561,166.3442,112.7386,330.1812,73.8,75.63,94.89,217.81,260.6514,77.7842,106.48,148.9586,138.54,797.6828,74.63,62.0098,202.8092,79.6004,60.45,19.9217
2024-05-28,341.3548,324.09,401.03,119.0447,331.84,32.5496,482.0782,253.77,25.207,25.7975,314.5026,92.4882,203.9299,54.0,544.5855,9.6126,99.0695,114.4237,446.88,966.6748,134.9017,87.04,146.2601,50.2877,1454.55,57.25,173.7854,286.4606,509.6185,213.2498,226.71,569.3875,320.8275,219.1565,153.2,37.5549,177.82,286.09,192.3697,138.0703,71.15,214.51,505.4,127.38,218.9641,325.6752,78.5706,167.5472,111.3352,333.891,73.36,75.17,91.68,218.73,256.6143,77.51,105.03,146.5363,143.67,798.1076,72.72,60.367,201.1285,78.5038,59.86,19.9122
