Date,03B8CF,119CB6,131443,13C3E0,15ABD0,1921DD,24C48B,253B2F,2667B6,2D643C,2E0496,304C94,322A44,32BBAA,32CB22,353DBB,35F4B5,3F4497,4030E2,416C55,431B74,55438C,567F3D,5A6336,5E6959,5F2FF7,616E3B,636639,6844D2,6B5379,6E705B,6EB9DA,72DF04,767F86,8B4A45,92D3A0,945DE6,96F126,9A3FF4,9D30A8,9F18FA,A1EAC8,A4D173,ACF77B,AD23DE,B2256A,B4703C,BFAEB4,C20B75,C4073B,C659EB,CBA33B,CE1002,D21EF3,D56D6D,D8F347,D90F43,D96202,DCD97F,E0339F,E26FC3,E866D2,E8B21D,E94704,EC821B,ED0402,EE6F1C,EEEA9F,F46EC9,F5C8AB,FAE021,FC1B7B,FF6644
2023-05-05,77.6966,155.8241,212.0746,13.87,115.3925,78.8343,146.1898,170.4299,91.2198,196.3615,207.3114,114.18,56.1047,41.0182,331.5776,215.959,142.4549,50.6271,79.7015,269.2288,366.609,198.34,48.1514,170.9516,450.5286,32.9239,161.5118,139.4737,215.238,322.0586,44.81,659.7107,173.8961,206.4625,39.445,25.5472,97.5895,420.242,103.8365,413.0,655.7823,185.5089,60.2769,66.1737,195.7181,111.25,66.6557,113.5806,82.5171,165.492,97.1919,40.1718,76.6166,98.4367,212.5694,187.8911,37.75,141.2408,200.2743,65.9685,30.5247,27.889,202.517,241.0314,43.6521,74.6,176.4677,58.9945,105.1109,113.5106,150.06,425.1361,175.4205
2023-05-08,76.9373,153.2038,209.6014,14.36,113.6103,79.3691,145.8934,168.2481,90.2375,194.8186,206.5642,110.47,56.7736,41.2312,330.4531,214.3837,142.4549,51.0533,79.1444,267.0249,365.8009,197.26,48.2109,170.8936,450.6564,33.1761,162.0871,139.0105,216.5803,323.5467,45.86,662.3573,173.0903,206.1746,39.71,25.3977,97.7666,416.0169,103.385,413.45,660.1503,182.4282,58.6783,66.1919,196.2267,113.67,66.5894,112.0877,82.3251,164.36,95.7596,40.0756,75.4871,98.228,210.3295,186.6866,38.83,141.2214,199.1308,65.5297,30.5438,27.8232,202.2386,240.1627,43.4636,74.3,176.0259,58.7652,103.5386,112.4302,148.9072,420.7878,174.1209
2023-05-09,75.7795,153.4545,207.072,14.47,115.0342,79.432,145.8838,170.3601,90.927,195.9663,207.8226,111.77,56.6379,41.4054,331.6799,214.0274,141.8557,50.9207,78.9933,263.8522,366.9457,201.88,48.01,171.9185,449.968,33.1761,162.4995,137.6592,214.609,327.6726,46.36,668.5002,170.7797,204.9267,39.75,25.4537,97.4222,417.0132,103.6059,410.58,691.0165,182.663,58.4162,66.6921,194.9161,114.65,65.6518,112.4043,82.0275,165.0083,94.4854,40.1046,73.2461,98.6074,209.3061,187.2935,38.19,142.335,199.5939,65.1707,30.678,27.8608,199.8575,237.8616,44.4061,74.0,177.5393,58.7951,103.0177,111.4366,147.7289,420.8544,174.2801
2023-05-10,75.8547,154.5656,201.929,14.34,111.0337,78.2838,148.0833,170.7885,90.9554,196.1545,210.8406,112.84,56.6282,41.6957,327.1818,214.4962,142.1209,50.4282,77.8884,256.5662,365.9355,200.84,48.0249,172.7597,451.689,32.7881,163.5447,136.0571,212.4501,315.8551,45.52,665.5216,171.4593,204.6195,40.0,25.5145,96.1921,418.0372,104.0478,413.9,692.4953,186.2885,59.0015,65.7826,198.9359,116.46,65.5571,115.2026,82.0275,163.6151,93.6205,40.7799,72.7441,98.4841,208.9296,185.8649,38.79,143.4002,199.9057,64.6022,30.4768,27.4941,199.4158,237.3163,43.91,75.45,177.6803,58.2368,103.0274,109.9993,146.4993,421.5395,174.4657
2023-05-11,75.7645,152.6041,203.2405,14.07,112.5835,78.2602,147.9399,170.9479,90.2375,197.8573,211.6861,111.96,56.8609,41.4538,325.2638,213.6992,141.2172,49.8031,77.9074,256.9462,358.6243,201.84,47.7199,170.9807,450.8629,32.2254,163.1995,134.455,211.0515,315.0689,45.08,668.3635,171.6053,201.6055,40.29,25.6454,96.5169,415.7678,104.5858,413.64,681.1609,184.8045,58.6608,65.8827,199.2,117.27,64.7805,115.4949,81.154,163.0442,92.3556,40.9053,72.1166,98.228,208.7751,184.9499,38.42,143.4292,196.617,64.2532,30.4576,27.2402,199.6559,236.6139,43.6124,74.97,175.6593,57.7782,101.3972,108.398,145.3551,414.7078,172.395
2023-05-12,75.3811,151.4488,203.5215,14.02,111.5277,77.7018,147.8155,173.1995,90.6626,199.3626,211.3715,111.49,57.0063,41.0376,322.9077,214.2806,142.8478,49.2537,78.4206,259.3791,359.7691,200.7,47.9951,171.8412,454.0591,32.2351,162.2885,133.9241,209.2586,314.4865,45.08,668.6076,171.2841,201.1351,40.905,25.5869,96.4283,415.8601,104.4417,410.98,680.0582,183.405,58.5997,66.1464,199.4739,115.84,63.6819,115.8073,81.0196,163.1023,92.2998,41.079,70.6286,98.4272,208.8427,185.7996,38.45,143.497,198.422,63.1163,30.4863,26.9205,200.1551,236.6232,43.6124,75.37,175.5465,58.0773,101.0403,108.9671,145.2603,417.4766,172.075
2023-05-15,75.5465,150.6671,204.9267,14.28,110.4332,80.2185,147.6912,174.1559,91.3332,200.3128,211.3518,116.68,57.3165,41.4344,328.0386,214.9838,143.7515,49.6042,78.9908,261.5544,356.1424,202.77,48.8582,172.2472,454.2263,32.7105,161.6556,134.7059,208.7799,318.0877,45.2,654.7105,170.8267,202.8149,40.81,25.3416,96.7629,416.9025,105.0757,414.67,690.7858,185.4244,59.0889,66.2101,201.0583,118.16,64.5911,114.5134,81.1252,164.3987,93.0252,40.8378,70.8975,98.4746,209.3061,186.4065,38.14,143.1291,198.6583,63.964,30.6684,27.3154,199.5983,238.222,44.1779,75.98,175.6593,58.7553,100.9342,108.7066,145.562,418.057,172.6883
2023-05-16,73.6821,146.7097,199.1935,14.2,109.9489,79.5342,145.8551,169.055,90.162,199.88,214.419,112.34,56.5991,40.7956,317.913,211.9176,142.003,48.7233,77.1187,257.5854,348.8985,200.87,47.9951,167.1422,452.2102,32.8075,160.8405,132.7273,207.7004,312.1084,45.35,648.7238,166.4378,198.889,40.6,25.0705,95.1195,413.0372,102.309,409.96,689.8711,184.5321,57.8309,64.3575,198.6718,119.2,63.6534,113.7566,79.6181,161.0028,91.1186,40.5001,70.5927,97.3933,206.7862,183.8201,37.44,142.0929,196.1823,63.0565,30.3522,26.8359,194.6153,235.2831,43.8902,75.87,172.9332,58.3564,99.6031,107.3851,143.631,414.4984,170.2887
2023-05-17,75.3134,149.33,202.0789,14.91,112.0702,81.3746,146.0655,169.1248,91.2104,202.2508,215.4119,116.32,57.2584,41.5215,331.2418,215.0589,143.3488,50.0588,78.164,262.0219,354.0837,206.87,48.4415,169.1919,446.8997,34.8543,159.872,134.9761,212.0371,321.2132,47.75,655.5699,167.4986,203.5925,41.0,25.3416,95.9264,421.8656,104.7587,412.97,700.8551,188.4863,58.7744,65.2792,201.0485,120.11,64.6668,113.6053,80.3956,165.4436,93.667,40.1914,73.2999,97.6494,209.5089,185.6595,37.84,140.9309,199.7073,64.2333,30.6109,28.0959,196.6219,238.0002,44.3168,76.0,174.6817,58.855,100.2687,109.4398,147.7258,425.6404,174.208
2023-05-18,76.0461,150.6426,202.5601,15.05,112.8257,81.7992,147.4521,171.2468,91.3529,203.3704,216.8964,117.88,57.6365,41.8796,335.5451,213.4742,145.1759,50.7692,78.2115,268.2044,356.4406,207.24,49.0218,169.366,450.9121,34.8155,158.2227,135.922,216.2987,325.3191,48.13,663.4023,166.107,206.1074,44.185,25.8183,95.9461,420.4357,106.142,417.72,706.0949,188.9089,59.91,65.3522,205.7236,122.31,65.4813,115.28,81.4462,168.9363,94.3924,39.709,74.528,98.8919,210.0785,185.6315,39.25,140.1272,199.3387,65.1009,31.0325,28.1711,197.102,242.9758,44.8227,78.03,174.6911,59.7523,100.7317,110.6167,147.45,422.0818,176.1898
2023-05-19,75.5806,148.1747,204.4758,14.82,113.2616,81.9959,146.5723,171.0675,91.3529,204.8474,218.3612,113.79,57.3553,41.4151,339.8095,213.8305,144.9598,49.7746,78.3921,268.3953,349.7355,205.49,48.8805,167.5386,450.1352,34.5245,158.5679,134.6094,215.0314,323.0769,47.54,665.8341,163.8493,206.165,44.12,25.7061,95.8575,419.2734,104.9988,416.26,703.069,188.4487,59.7179,65.48,205.5084,120.24,64.7994,114.8601,81.5041,168.4913,93.4066,39.6029,73.1565,98.6453,209.673,185.7809,39.18,140.4952,199.0741,64.2931,30.9558,27.7198,196.8139,242.6038,44.6045,78.5,173.3374,59.5828,101.2718,110.5202,147.3552,421.8059,175.39
2023-05-22,77.626,148.5385,205.7498,14.38,113.3875,82.2239,147.0027,170.3502,90.9063,205.3178,214.5567,118.28,57.3747,41.0666,337.0737,213.1647,145.3134,49.3011,77.6508,269.502,346.8014,205.91,49.4162,165.5565,449.7025,34.3984,157.5514,135.3139,214.656,324.3388,47.41,655.5992,164.3164,205.6658,44.58,25.8884,96.7038,419.4855,105.4407,420.91,690.5806,190.9377,59.8489,65.1515,210.5845,120.17,64.5816,115.1384,81.0414,168.5203,94.0204,39.2556,73.282,99.4231,209.4019,185.146,39.17,139.401,200.8413,64.5923,30.563,27.5693,200.3568,243.013,44.4656,79.85,175.0295,59.5629,100.6449,110.3851,147.8552,421.5775,175.0167
2023-05-23,76.8551,148.1206,203.8152,14.07,112.3607,79.9825,144.5067,165.9865,89.4048,201.3288,212.1088,117.55,55.9689,40.1762,334.552,209.1608,143.3881,48.4202,77.0806,265.6761,346.7821,202.6,48.382,162.4529,442.5235,34.8349,156.0938,134.4646,212.7411,319.136,47.87,644.2119,166.9341,204.178,43.265,25.3883,95.2376,417.5575,103.6155,404.67,669.4845,190.0736,59.8576,65.1515,205.4498,113.01,63.1988,112.4432,79.2679,165.7919,94.3738,38.4356,72.9055,98.6928,212.6362,183.3626,38.66,138.1809,195.5774,63.7945,30.2852,27.7198,196.4203,240.381,43.4239,78.5,173.61,57.8574,100.4519,110.5009,146.3724,421.5395,173.2748
2023-05-24,74.0236,147.7175,198.6722,13.8,111.0047,79.4163,143.4739,165.9367,89.0057,198.4877,212.9936,116.11,55.0188,39.9729,325.0301,208.1481,141.7083,47.6245,75.0279,257.8144,340.6253,199.27,47.4669,160.7029,434.5675,33.8842,155.9404,130.9129,209.8406,312.5646,46.66,641.2235,163.7325,201.2887,43.23,25.1686,93.1907,417.6405,102.0977,394.16,666.4158,189.773,59.4969,64.2845,203.5586,114.04,62.8389,112.8607,78.1691,162.7056,92.3742,38.4934,71.0768,97.4218,207.039,179.1889,37.96,137.9679,195.1805,62.0991,29.5953,27.212,192.1766,237.4236,42.8981,78.66,171.7394,56.7603,97.481,108.2629,144.5879,420.0266,170.5109
2023-05-25,74.0694,152.491,199.078,14.38,109.6067,79.841,141.6952,172.2032,88.4925,198.7134,214.9794,116.43,55.4066,39.8761,332.5172,208.0637,143.1523,47.8532,75.0945,260.877,341.3949,200.87,48.5022,161.9598,441.9924,34.6797,155.2308,130.5075,211.2768,317.5344,47.48,644.1826,166.3794,201.5575,43.875,25.393,92.374,408.5169,101.1082,395.13,672.4677,187.1836,59.0835,64.8138,202.9609,116.79,62.9715,113.3269,78.4872,171.2003,92.4672,38.0497,69.526,98.3039,210.2831,180.4027,37.95,137.2222,193.1203,62.3484,29.6241,27.4941,193.7416,237.8607,42.9179,77.52,165.808,57.4285,95.3879,110.2211,147.6138,412.4813,170.8753
2023-05-26,73.9854,155.2637,200.6633,14.35,110.6843,80.8004,143.0532,173.3489,88.6255,198.1019,213.3966,115.43,55.8429,39.5761,341.7081,211.0455,145.5983,48.3676,75.5601,273.0894,343.6364,203.63,50.5132,161.2733,442.5038,34.8155,154.6555,132.2544,210.4038,323.1157,47.26,648.6945,165.6982,203.3045,43.94,25.7809,93.3992,413.7014,102.8854,397.31,677.4084,190.2267,59.3826,65.115,206.4002,115.58,63.142,114.4304,78.8342,176.5313,90.7187,37.9435,70.5479,98.4841,213.837,180.3,38.45,136.6122,193.9708,62.6376,29.5187,27.8796,195.3642,239.3394,43.156,78.49,168.0358,58.735,95.1846,111.427,147.9069,418.8648,172.1906
2023-05-30,73.3138,156.124,197.285,14.62,109.8397,80.533,141.3318,178.7636,88.4165,198.6852,214.9401,113.25,55.4357,40.4085,337.3755,209.9672,144.9205,47.6245,74.4958,273.6237,338.0327,204.69,50.0812,161.0606,444.2445,35.1938,155.4993,132.6613,212.2717,320.5629,48.01,638.7624,166.6519,202.75,44.3,25.6594,93.1133,413.2586,102.8662,396.52,667.1253,190.9449,58.7404,64.9416,206.5178,117.67,63.161,115.1311,78.2944,175.9024,90.728,37.9918,69.4543,100.0681,213.7305,182.5561,37.56,137.5031,193.9614,62.9069,29.7783,28.0206,194.7017,238.6884,42.9163,78.65,165.761,58.2862,95.4169,111.0315,146.3465,418.7119,170.0754
2023-05-31,71.215,152.6139,192.8969,14.78,106.4029,79.8488,140.3086,176.9155,87.5612,195.8534,215.4021,108.92,53.7779,39.5858,324.9815,205.1006,142.504,46.0336,73.821,265.8097,332.8331,205.7,48.4947,157.8216,446.6932,35.2423,155.2692,129.1641,204.6122,311.0406,47.465,633.8403,162.4868,197.4972,43.795,25.1686,91.3191,412.367,100.6183,388.65,661.3042,190.3117,57.2008,62.7695,204.4209,115.95,60.5565,115.2654,76.6366,170.1844,87.9285,37.9339,67.2043,97.8391,211.0384,180.9768,37.93,137.1448,192.9596,61.7002,29.4898,28.0865,191.2165,231.4436,42.412,79.4,165.3662,56.5109,96.9751,107.0525,143.9672,416.1604,170.2798
2023-06-01,71.9553,156.1584,195.2089,14.7,107.5873,82.3183,142.4889,175.3912,89.4143,199.6448,216.2475,113.56,54.6019,40.1665,330.3363,208.1481,144.3507,46.7385,75.4081,267.5938,339.1727,207.96,48.7629,161.1533,445.2967,35.2908,156.7909,130.84,203.9645,316.4278,47.41,639.9832,164.7835,200.684,43.895,25.192,91.7332,417.6236,100.6375,391.41,665.1508,190.1511,58.3797,63.8966,204.3523,115.86,61.1626,116.2077,78.5643,173.2224,88.8084,38.8022,68.2531,98.522,214.757,183.9474,38.48,138.2099,194.0465,62.139,30.1725,27.3718,193.2903,234.9869,43.3842,79.73,167.3815,57.997,98.843,108.188,144.6827,419.0463,172.2883
2023-06-02,78.2518,157.1514,205.5327,14.87,111.6357,83.207,146.5532,179.4061,91.3054,203.0881,217.6239,114.78,56.7154,42.0442,352.0576,214.8994,148.0148,49.0345,78.6962,279.3959,356.9697,213.32,50.1035,168.0497,451.2563,35.902,158.8711,135.4901,208.1416,330.7355,48.5,661.9179,167.956,217.5396,44.015,25.8791,96.5342,422.1001,104.97,397.42,678.5452,196.0764,61.4764,66.8946,209.3496,118.97,64.7899,117.5651,82.5065,180.4206,91.4295,39.1977,73.1361,100.9882,220.0346,186.7487,39.73,139.9239,197.5998,63.8742,30.6917,28.2745,200.76,241.5342,44.7731,81.88,172.4054,61.1985,101.6787,110.5947,146.6741,424.1302,176.7231
2023-06-05,74.7792,154.1674,205.9668,14.81,110.9755,81.87,146.8305,178.5593,90.9918,201.6581,219.3541,112.7,56.2307,41.8119,348.1923,211.5425,146.1582,48.4819,78.107,278.3178,349.8317,208.78,49.8205,167.4669,447.3521,35.9893,158.6592,133.5719,207.5221,327.4837,48.26,659.8572,164.9489,213.5465,44.26,25.8417,95.7751,422.2859,104.2015,391.16,673.6986,196.3033,61.2388,66.9219,209.5554,120.33,64.8278,118.2218,81.4752,177.6245,85.5601,39.7187,71.8406,100.0966,217.4491,186.8145,40.42,139.188,197.751,63.1163,30.8937,28.2087,197.198,241.2273,44.4458,82.0,172.6893,60.5203,102.7433,110.8859,144.6999,425.7739,175.2389
2023-06-06,75.0158,151.3764,210.2983,14.93,112.9754,82.9396,147.5573,180.9404,92.5978,199.6354,217.5747,117.32,57.2487,42.441,361.3653,214.7119,146.6493,50.5397,78.4396,278.585,359.4901,207.29,50.0737,169.7301,446.4473,36.5131,156.6753,134.6763,206.039,336.4139,48.79,669.7698,166.9439,217.5876,44.045,25.2201,96.3962,425.9451,105.8346,391.99,679.9129,198.3445,62.9015,68.0718,215.1309,123.92,65.0078,118.3073,82.4294,177.4601,85.5508,39.9309,74.2322,100.0017,218.1366,184.5866,40.25,138.7813,199.2253,63.4255,30.711,28.5754,197.342,244.3801,44.9319,82.31,174.5816,61.3282,102.8691,111.7399,144.4758,428.2107,174.4924
2023-06-07,77.0841,155.5949,213.9597,15.16,112.6551,83.4272,147.2131,183.2417,93.6907,205.2425,214.7926,118.23,58.9453,44.1348,377.3033,221.7071,148.4568,52.2546,80.0552,285.3685,367.3112,211.93,51.258,171.1094,443.1037,37.0854,155.587,139.0744,210.8262,348.4113,49.39,681.5184,170.6418,226.1019,43.11,25.2107,98.7031,428.8427,108.6301,397.98,688.7514,202.739,63.966,69.532,217.2376,122.32,66.3716,116.4665,84.039,182.4718,86.0282,39.6994,78.7347,100.4854,225.9127,189.3808,38.99,137.3578,202.4101,65.5097,31.3263,28.9515,199.8863,250.9739,45.8049,79.65,177.0605,62.525,103.6337,113.3703,147.8465,433.2276,176.3143
2023-06-08,76.9009,155.9788,214.1202,15.3,113.2667,83.4193,147.2609,182.6838,94.1563,204.7251,216.1886,116.77,58.063,44.1348,379.3284,222.2415,147.7495,52.064,79.8936,289.0132,366.3011,218.11,50.9452,171.8087,444.7263,37.9391,156.579,137.8538,211.211,345.3925,49.87,688.4915,167.6153,225.046,43.365,25.4584,97.6778,431.0903,108.6493,396.81,689.8113,204.6101,64.1244,70.0066,219.3149,122.31,66.0496,117.9533,82.9788,181.7171,85.3916,39.6608,78.2093,100.2009,225.3995,188.939,40.26,138.8975,201.8053,65.0509,31.3071,28.7635,199.7804,250.481,45.9835,80.94,179.0568,62.5949,105.5403,113.0889,147.8293,435.2535,176.101
2023-06-09,76.2445,150.7168,213.8654,15.57,112.8395,83.6002,147.1174,182.1459,94.4034,203.3798,215.6479,116.77,57.365,43.8444,378.754,222.7104,147.8774,51.4067,80.0171,291.4747,364.4733,217.31,50.759,171.1774,444.3133,38.104,156.6753,136.7301,211.2205,345.6837,50.42,689.9564,165.4744,225.6027,42.87,25.5986,97.6482,429.7157,108.217,391.99,683.8364,203.4761,63.9748,70.1161,219.3345,122.08,65.1498,117.2892,82.5643,181.214,83.9968,39.3617,76.642,99.9163,224.8087,187.6981,40.99,138.7619,200.6051,65.1307,31.0667,28.7917,199.2218,248.8535,45.5767,80.14,178.4324,62.2956,106.179,111.9049,146.9758,434.0973,175.8699
2023-06-12,77.2825,150.6922,216.7908,16.02,112.6551,83.5452,147.5573,184.6863,94.4794,203.154,215.4119,117.66,57.9467,44.3574,380.2631,224.8296,148.7532,52.5308,79.8936,295.5582,372.4194,221.56,50.9824,170.7306,446.4867,38.9965,156.8968,138.5998,211.9662,348.0716,51.31,705.4357,164.3942,228.3576,43.47,25.7809,98.1215,427.0967,110.0807,398.76,689.2984,202.4649,64.5994,70.9648,224.1849,123.73,64.9415,118.2902,83.374,183.3909,84.5491,39.5161,77.2852,100.8838,225.6997,187.0307,41.74,139.217,201.3611,65.5596,31.1533,29.5815,199.3566,248.5559,45.8148,80.73,178.9338,62.6647,105.3177,112.7395,147.8465,433.3805,176.412
2023-06-13,78.4121,153.6259,225.1989,16.31,113.2279,83.9463,150.8757,184.3077,94.736,205.3366,213.4654,123.91,58.8677,45.2672,399.2679,229.3586,151.0064,53.2835,81.8513,300.987,383.1073,220.38,51.9432,175.8495,448.365,40.3157,156.1167,140.6148,216.0441,357.4288,53.19,719.743,165.2019,235.5952,43.365,26.2343,100.6847,420.1312,113.1355,402.55,686.3665,204.6574,65.9103,72.5345,228.0946,126.02,66.0306,117.9826,84.0487,187.5608,85.504,39.4485,80.5919,102.0315,227.22,187.0025,41.41,138.5682,202.0604,65.9387,31.4033,30.5124,201.119,254.48,45.6462,81.96,178.9243,63.9313,107.2533,113.6032,149.0448,431.1253,178.7316
2023-06-14,77.8091,157.869,221.1128,16.59,111.927,82.3419,151.2504,184.3974,92.0466,208.2907,216.8919,119.55,58.7417,44.6768,395.2664,229.2273,151.1343,52.6737,81.5757,298.7449,383.8865,216.9,51.7645,176.1797,448.8764,40.9269,156.4249,140.6438,216.7993,356.7688,53.35,710.0648,169.7076,233.5602,43.17,25.9118,100.2213,420.2984,112.6051,398.72,693.1108,203.4855,62.7872,71.2386,225.0864,121.0,65.9454,118.671,84.3475,186.7965,88.565,39.4485,80.7097,101.064,226.4066,190.5841,41.27,139.0137,200.4822,65.1307,31.8167,31.5655,200.1849,252.7595,45.3386,82.8,180.6463,63.9513,108.1824,114.1661,150.7604,428.0195,178.2073
2023-06-15,79.2287,161.6346,223.8306,16.65,112.8395,82.9003,153.4313,185.1047,93.13,210.0782,221.1159,122.03,59.1489,45.0446,399.1414,231.4215,154.1845,53.3692,83.6569,304.7461,391.0726,219.41,53.6041,179.9388,453.4985,41.5962,158.1392,142.4845,223.1899,363.0684,53.58,726.4914,172.1794,237.7357,43.555,26.2857,100.7931,423.4561,114.6978,409.01,704.9068,206.5758,64.4675,72.1695,227.7222,123.01,66.7788,120.2066,85.3402,190.4924,89.2671,40.1721,82.8749,100.6846,229.0987,193.5734,43.36,139.9723,203.1473,66.2679,32.2686,31.9417,202.6311,255.0753,45.6759,84.07,182.9644,64.5397,109.6922,115.7479,154.3121,432.7689,181.0601
2023-06-16,79.7858,160.2022,222.5283,16.48,113.1696,83.5924,154.4881,185.2542,92.8829,210.8684,221.0667,119.42,58.955,45.3736,392.4527,232.5374,153.4072,52.8738,83.0677,301.3019,392.1405,219.99,53.4924,181.6969,451.1776,41.5089,158.9385,143.1142,220.3769,358.2733,53.5,715.2994,171.9361,235.432,43.64,26.4446,102.1733,426.4466,114.2059,406.43,697.4103,209.0235,64.5906,71.7588,225.1452,121.41,67.2429,119.9576,85.4174,185.0453,88.5744,39.6415,82.3494,101.2386,229.6119,192.3983,43.52,141.1149,205.3965,66.4774,31.9321,32.2049,202.0051,254.7033,45.6164,84.14,185.0364,64.3502,109.789,115.3209,153.9501,438.0057,180.3846
2023-06-20,78.0762,157.8148,219.9993,16.32,112.1308,81.8071,152.5474,185.0549,92.8449,207.3499,222.4944,128.87,58.8871,46.0802,396.2692,228.8523,152.8464,53.3597,82.469,300.9107,392.4772,212.37,53.2541,180.3856,448.1978,41.2082,158.7748,138.9485,218.6683,360.9426,52.7,713.5904,169.2697,231.4772,43.885,26.5241,100.4283,425.7129,114.0034,399.67,702.257,206.4624,62.9543,70.9739,223.1756,126.76,66.381,118.2682,83.933,187.9188,86.7396,39.4678,80.9724,100.6846,228.0238,189.3056,42.17,141.2505,203.6481,65.8988,31.6436,32.583,197.5653,253.9127,46.2018,85.31,184.7809,63.9513,109.6051,112.3707,152.8207,434.1737,178.1006
2023-06-21,77.4428,160.7879,220.1125,16.3,111.626,82.6172,153.4121,190.2255,94.1468,207.7168,223.7252,131.52,58.955,46.6706,403.1332,229.668,154.0566,53.5121,83.1057,306.0246,400.76,212.08,53.0455,180.6284,448.7682,41.5089,159.3719,139.7429,213.1839,363.2722,52.85,724.7433,171.6247,231.794,44.505,26.94,101.9564,432.827,115.1606,401.94,724.8318,207.6059,63.1127,71.6584,224.1555,129.1,66.1537,118.7711,83.8559,188.509,87.4511,39.7669,80.2476,99.8919,228.8856,191.4395,42.66,141.725,205.576,66.3976,31.8552,32.4696,199.0388,253.7825,46.7871,87.58,185.8028,63.9613,109.8761,112.3028,149.6828,441.9428,179.3448
2023-06-22,76.649,162.8848,217.9326,16.36,112.9852,82.4363,152.3264,188.6016,92.1037,207.0771,224.503,124.81,58.3927,46.5005,391.849,226.9019,153.5253,52.769,83.0772,300.5195,399.8942,205.61,52.837,179.56,454.3639,41.6544,160.7491,138.1541,219.8766,360.1273,53.05,718.7176,171.8388,227.8201,44.65,26.6222,101.3846,430.403,112.2387,398.92,727.0714,205.971,62.3825,71.2842,221.892,127.51,65.3866,118.9591,82.9595,189.2443,86.1592,40.1335,78.9975,98.7554,229.0406,191.1763,42.81,142.9451,202.6653,65.2903,31.8359,32.4034,196.1014,254.3963,46.1918,86.4,183.6456,63.3529,108.8115,111.2158,147.7431,437.7286,178.3228
2023-06-23,76.8704,160.7781,218.9518,16.26,111.16,81.6184,151.8076,185.9117,92.0942,205.092,220.8993,129.07,58.286,46.6851,393.7086,227.155,153.5548,52.6452,82.3739,298.888,389.0813,205.41,52.904,180.8227,453.174,41.5768,159.4779,136.7204,219.3197,359.2634,52.65,720.6415,170.4764,225.0364,44.595,26.5895,100.872,426.6231,111.3804,399.09,726.7893,205.0354,62.0482,71.5854,219.5207,127.52,65.8128,117.8166,83.2487,188.1413,84.6708,39.9309,79.5501,96.998,228.2852,187.9049,43.34,141.8896,200.7185,64.7516,31.4802,32.0726,195.5428,254.4707,45.9835,86.75,181.5641,63.2033,107.4565,111.0703,145.9413,433.8966,177.8251
2023-06-26,76.6338,164.6716,221.0373,16.44,111.7231,82.1453,153.633,189.7971,91.752,208.714,219.5701,131.01,59.178,47.2487,401.8869,229.9869,154.8536,52.8357,83.923,303.439,394.6032,205.58,53.6488,181.1529,452.5741,41.8484,160.5854,138.6288,221.7645,364.4564,53.32,730.5932,171.7999,227.4457,44.55,26.9073,102.0944,420.5306,112.9909,402.01,731.1316,206.5664,63.227,72.2881,219.6383,128.17,67.1955,118.4953,83.9716,189.7087,86.646,40.2011,81.0902,97.8767,234.173,189.2586,44.42,143.0903,200.435,65.0908,31.8359,32.1388,198.3261,258.3489,46.3109,87.81,181.3938,63.0536,107.1081,112.5745,148.9241,428.1342,180.038
2023-06-27,74.9929,176.8446,226.1237,17.35,112.9949,82.5149,155.1702,193.9316,91.733,209.4102,221.175,142.53,60.7873,48.0842,412.1001,234.0658,157.0183,54.3028,85.1774,307.8469,393.949,209.43,54.416,182.9402,463.0673,44.7101,162.5501,140.266,232.9316,369.038,56.03,752.479,173.97,231.0357,44.49,27.3233,104.4013,420.8556,114.746,403.01,746.8596,209.0235,63.3942,73.3376,224.1359,133.48,68.4457,119.9161,84.5692,191.2277,88.4059,40.7992,83.9891,98.8509,236.7198,190.8097,43.83,145.4337,200.4066,66.2779,32.1821,33.3203,202.9681,263.3617,47.7197,89.92,183.2198,63.7618,108.0179,114.8842,150.5793,428.5356,180.7135
2023-06-28,75.2295,182.269,225.6613,17.55,112.9172,84.1901,155.3816,192.9951,91.1058,209.9465,219.7375,148.07,60.4868,47.9191,419.0128,232.6124,156.2312,54.1028,84.9113,306.4635,389.8028,210.72,54.2968,181.3861,463.3328,45.3116,161.2885,138.871,234.5174,371.2317,56.3,754.9108,174.0479,232.1684,44.855,27.1363,104.4703,417.6143,113.9456,401.51,748.2957,208.3052,63.6493,73.6296,227.9476,135.34,68.3131,119.4645,84.3475,188.4219,87.8817,40.8764,83.4546,97.7812,234.7152,190.9131,44.24,144.0974,199.4049,66.2779,32.2975,33.5283,202.2266,263.371,47.7296,89.33,181.4127,63.4925,106.9823,115.4665,151.4328,423.0121,179.9669
2023-06-29,75.7408,184.9566,228.3697,17.6,114.8103,84.7327,156.89,194.1209,92.9399,212.5995,219.8359,147.4,61.7374,48.0842,424.1339,234.262,157.5693,54.6267,84.7878,309.3544,387.564,211.83,54.7735,184.5429,468.2401,44.9235,163.3495,140.1304,235.9711,375.4056,53.72,764.003,177.5707,234.4433,45.13,27.3607,106.4814,424.8399,115.3149,407.28,757.4419,214.4858,65.1625,75.391,229.7212,136.17,68.5499,119.6329,85.4077,192.3887,88.2561,41.0018,85.7104,98.9464,238.947,192.3795,42.58,146.6441,202.533,67.1657,32.5667,33.982,205.6455,266.8771,48.3744,90.12,184.9607,64.2305,107.7566,116.5922,151.769,431.1922,183.4952
