Date,013528,063384,14C7B2,14ED2B,1D1B07,2B7A40,2BA977,2E61CC,2F98A5,3DE4D1,543900,5CC29D,713810,719477,789ADD,78F9ED,7A10FF,859D62,95DC1F,9AF3DC,9CA619,9D2790,9D56F2,9F03CF,AD1ACF,B8EF97,C356AC,C4A432,CA1620,D09938,E61E5B,EB6965,FA40E2,FACF19,KENVUE
2024-02-02,157.8517,85.5842,29.8591,128.7443,238.9072,52.139,35.5422,150.1494,121.5633,111.9339,41.8583,100.9933,55.3139,147.0172,96.7554,57.4308,72.5194,54.9504,43.97,51.7688,59.4883,77.099,64.4618,185.8578,52.2488,701.794,33.288,28.2465,85.4901,55.35,67.6623,81.3222,26.6074,20.9161,18.9933
2024-02-05,157.8056,84.1936,29.2836,144.2566,235.5418,49.5831,34.8204,150.2634,118.3662,110.762,40.831,99.1181,55.017,145.1931,97.5441,56.6999,71.0665,54.5925,43.8271,50.885,58.3224,76.4935,62.7188,184.6636,53.3056,703.4558,32.9079,27.508,84.2398,55.12,66.631,80.8128,25.7946,20.4728,18.6741
2024-02-06,158.2672,85.1679,29.3496,140.3497,237.0577,49.967,34.8891,150.9757,121.1145,111.0825,41.4287,96.1958,55.3922,145.5222,97.5246,56.7091,70.991,55.0568,42.8741,51.1765,59.5159,76.0866,63.8618,183.1497,51.3495,703.0898,32.899,27.7757,84.2674,56.34,65.9596,80.4765,25.8488,21.3504,18.7835
2024-02-07,158.3134,83.2003,29.4912,136.2412,233.8619,49.9764,34.5969,151.1277,120.574,110.8444,40.7469,95.3677,55.2519,146.2462,98.0991,55.2657,70.3967,55.2697,42.5215,50.4807,58.4877,75.3864,62.4998,182.6608,50.0053,711.9824,32.1829,27.4434,84.0652,56.46,65.1909,80.5918,25.6139,21.0732,18.7106
2024-02-08,160.5108,81.8286,29.7081,135.1277,232.5511,49.8063,34.4508,150.6718,120.0885,110.112,40.2519,96.0245,55.2486,145.0051,97.3104,55.7561,70.5288,55.0762,43.3029,51.656,58.809,75.0552,62.6902,190.2301,50.0331,716.315,32.2448,27.2034,81.8311,56.49,65.1033,80.9762,25.3791,20.8239,17.6255
2024-02-09,154.8049,83.7584,29.3874,137.5947,232.0727,50.1371,34.468,149.5131,117.1662,109.6909,39.2153,95.9769,55.2193,144.046,96.2296,55.7284,69.0288,54.7279,43.2743,50.2927,57.23,75.2728,61.5759,183.7797,48.7445,715.5632,31.8027,26.825,81.9323,55.66,65.3369,80.2074,24.7469,20.5466,17.6255
2024-02-12,157.5194,85.7828,29.5478,140.0617,236.407,50.7892,34.8461,149.2186,118.8518,109.9289,39.6636,96.272,55.552,144.5632,95.9862,57.4679,69.3401,55.8985,43.6841,51.3833,57.9093,75.7365,62.9284,182.153,48.7167,714.5839,32.1475,27.3234,82.7413,55.93,65.3661,80.3035,25.0901,20.907,17.8626
2024-02-13,155.9221,83.8435,29.1704,136.462,234.015,49.5889,34.5711,148.4208,116.9097,108.5373,38.9725,98.6136,55.1736,143.9144,95.3046,56.7091,67.9061,54.844,43.4268,50.9696,57.7716,74.8849,62.2426,183.2061,47.8453,706.5123,31.9441,26.5111,81.9966,56.16,64.4806,80.217,24.6476,19.9093,17.7336
2024-02-14,154.6665,84.6855,29.3402,136.9324,233.0774,50.345,34.7172,147.813,114.7386,108.4,38.216,97.8997,54.9975,143.1152,94.7187,56.8479,67.3684,55.4825,43.82,50.7628,57.2575,74.7524,61.8997,179.8305,48.1883,714.3564,30.2024,26.585,82.0242,55.87,64.3833,80.4477,24.1418,19.9,17.5862
2024-02-15,154.9804,86.4009,29.3308,139.4954,234.3212,51.3279,34.5196,149.1237,114.9418,108.757,38.5522,98.5374,55.2226,143.6793,95.0995,57.4308,67.5571,56.121,44.9517,52.0791,58.1021,75.112,62.4331,181.0811,48.7352,716.6612,30.9185,26.8711,81.8036,56.17,65.405,80.3131,24.5392,20.5928,17.5494
2024-02-16,153.5585,87.373,29.2176,140.5033,233.307,50.7041,34.5282,149.5986,114.6462,108.2992,38.711,96.3577,55.5716,142.0245,95.4804,57.5049,67.9061,55.9856,45.6902,52.1543,58.8457,75.2255,63.0046,181.0337,49.2451,716.1468,30.7771,26.7603,82.4195,55.02,65.7747,80.2266,24.5753,20.5368,17.5494
2024-02-20,155.7098,87.3635,29.4629,139.2938,234.6656,50.4679,34.5883,150.5483,116.3,109.0866,39.374,97.2429,57.3657,143.1434,95.744,58.0323,69.0476,56.6047,46.0355,52.7749,60.388,74.8186,64.8237,183.3161,50.1073,717.8284,31.4932,27.1757,82.4103,55.4,66.4947,81.3126,25.7223,20.8452,17.5586
2024-02-21,155.8759,88.6882,29.8119,141.5688,235.0005,50.9404,34.7774,152.3434,116.4847,110.2768,39.785,96.9383,56.6611,143.5477,96.2909,57.801,69.6231,56.6628,45.8533,53.0757,60.2319,75.3958,64.3189,182.2933,49.755,715.1873,32.174,27.4527,83.2653,55.14,66.7964,81.9853,25.6591,20.3219,17.7797
2024-02-22,155.3404,89.8032,28.6515,142.7111,235.0866,50.7514,35.1469,152.4954,114.831,110.8261,39.4114,98.7659,57.2189,143.4819,97.2966,57.9768,69.9344,55.9372,45.882,53.5741,59.7362,76.115,64.5666,183.2877,49.2173,726.444,32.1917,27.9511,83.8353,55.11,66.7672,82.6484,25.5417,20.1537,17.6783
2024-02-23,156.5869,89.2504,28.4817,143.9782,236.5505,50.5151,35.3446,152.9418,116.3369,111.3663,39.6449,97.7283,57.2678,143.7075,98.0388,57.8195,69.7929,55.6179,46.2369,53.0569,59.9657,76.4745,64.8428,183.5623,49.8848,729.9358,31.8734,28.1634,84.1755,55.29,66.7088,82.8887,25.5598,20.3032,17.6691
2024-02-26,155.3497,88.8216,27.8307,139.2074,236.1583,50.2505,34.9836,152.1724,115.7179,110.9909,39.3927,97.1382,58.3247,141.9869,98.0583,58.0508,69.142,55.1439,45.3258,53.0663,59.6719,76.4935,64.6523,178.6188,50.1722,737.2754,31.7938,28.1081,83.1274,55.72,69.7543,82.7926,25.2978,19.6118,17.448
2024-02-27,155.2573,88.7453,27.8307,142.5575,236.4166,49.8913,35.1469,151.2986,113.3065,110.9543,39.4674,95.9674,58.3149,142.8143,97.5408,58.0693,68.991,55.7437,46.3903,52.3047,58.9467,76.7773,64.6142,177.2551,50.1814,736.6423,31.6524,28.5234,82.9068,56.11,68.8494,83.0424,25.2617,20.2097,17.4296
2024-02-28,154.2141,89.3362,28.3308,142.1043,236.7515,50.0993,35.2242,152.011,112.5582,110.9909,39.3647,96.1197,58.3443,144.3093,97.7653,58.1896,69.0476,56.5854,46.5438,52.7561,59.0293,76.3326,64.5094,176.346,49.9589,739.8571,31.4225,28.4588,83.1274,55.85,67.7207,83.4268,25.4062,19.7706,17.6323
2024-02-29,153.8233,89.9366,28.2175,143.2614,237.7848,50.1938,35.1555,150.9567,111.0245,110.936,39.8223,97.2905,57.3559,144.1495,97.7653,58.1616,68.9344,58.2687,47.5796,52.3762,58.9191,76.6165,65.5857,177.9654,50.7448,735.8312,31.1926,32.6035,82.7045,59.1,66.7769,83.1481,25.3611,19.864,17.5033
2024-03-01,153.1255,88.7358,27.6232,143.5024,239.2009,51.2617,35.1125,150.8712,113.2141,112.5199,40.0371,97.1382,57.5027,142.993,97.9216,57.8914,68.274,58.4042,47.148,52.0723,58.6988,75.6608,64.5856,178.0885,49.7718,741.3211,31.06,30.8035,82.585,58.79,67.5261,83.1193,25.0901,20.079,17.3375
2024-03-04,153.8512,85.8577,27.4534,142.49,237.316,50.2977,34.1415,151.5456,112.6783,113.0601,40.42,97.319,58.0311,141.9211,98.5661,58.0871,67.4627,58.2977,47.3494,51.0181,59.0936,75.235,65.2238,174.253,49.9402,750.9556,30.9804,31.1727,83.0263,58.5,67.6623,83.4461,25.0179,19.2287,17.4665
2024-03-05,150.7532,87.1443,27.4439,142.0465,237.4212,50.5246,34.3219,151.3176,111.7913,113.1791,40.1118,98.1852,58.7553,140.9432,99.5132,58.7114,66.8306,58.8008,47.4549,50.7332,59.1854,75.3012,65.6238,177.6244,50.249,751.7172,31.06,31.4035,83.2653,57.89,67.6137,83.35,25.0179,19.6305,17.5125
2024-03-06,151.6463,87.5636,27.5477,140.2049,237.67,51.1767,35.6195,151.5551,111.1077,114.2686,40.4387,97.5094,59.274,141.5356,100.0308,58.4877,67.5665,54.4957,48.4236,51.1511,59.8923,74.9132,65.0618,182.6153,49.9589,764.8633,31.2545,31.5604,83.7434,58.31,67.7207,83.7824,25.2436,19.5184,18.0376
2024-03-07,151.7486,88.1449,27.3213,142.8661,244.272,51.2712,35.7055,152.5523,108.5947,116.4043,39.29,94.9299,59.0685,144.582,101.6713,59.6525,66.9816,53.0292,53.2094,50.9041,59.0109,75.5756,65.138,182.3217,50.2116,777.0795,30.8521,31.3573,84.1295,59.38,68.6548,84.705,25.1082,19.5651,18.2403
2024-03-08,151.6928,87.8686,27.4911,144.1484,246.5587,51.8004,35.9805,152.2959,110.4609,116.1732,39.4581,96.3196,58.8336,146.359,101.6713,60.1556,67.7835,52.8543,53.6793,51.4835,59.9106,76.2285,65.319,184.2536,50.6232,717.6998,31.1561,31.4866,85.2051,59.18,68.684,84.6377,25.4062,19.7706,18.443
2024-03-11,153.2558,89.4029,27.6421,148.4102,250.6634,51.8949,36.6765,153.4356,112.3272,117.218,40.1679,97.281,59.362,146.2462,101.4076,61.4508,68.3024,53.573,52.7394,51.4265,60.2778,75.7175,66.5667,188.4774,52.1388,706.3442,31.2813,31.5604,86.7956,59.16,69.5889,84.6954,25.7675,20.1257,18.5627
2024-03-12,153.079,89.2695,27.6326,146.6361,250.5486,53.9363,36.9945,153.7965,113.3804,117.1532,40.1679,98.1377,60.096,147.6472,102.0423,61.0967,67.6797,52.7669,53.0463,51.1416,60.3329,75.8216,65.6809,186.0625,51.8207,728.8972,30.9415,31.5327,87.0346,59.82,69.5499,85.3008,25.6862,19.8827,18.5535
2024-03-13,153.7861,90.3178,27.2647,152.2863,252.3091,55.0704,37.2523,154.148,114.3136,118.2535,39.9811,97.9854,59.9688,147.2429,102.9407,61.693,67.4439,52.7572,53.7848,51.284,60.6175,76.1907,65.4047,185.5132,52.2698,726.2462,30.8789,31.8281,87.6322,60.85,70.124,85.7237,25.6049,19.6679,18.8022
2024-03-14,153.3023,89.7841,27.359,147.3689,249.5631,55.0137,38.0515,153.3881,112.4566,115.3965,39.1873,96.4528,59.9197,142.598,101.9252,61.4322,66.9439,51.7763,53.2381,50.2773,60.1768,75.727,64.7475,184.7271,52.4382,724.0206,30.6911,31.1266,86.3727,60.3,70.0267,84.9068,25.1985,19.2661,18.489
2024-03-15,153.1907,91.0707,27.2458,144.3895,256.0789,56.0533,37.6991,153.2742,112.7799,115.0822,39.8877,97.1477,59.5858,141.1877,101.8861,62.8671,66.7457,52.1745,53.7656,50.8661,61.2877,76.5691,64.9285,183.2877,52.5317,717.769,30.7358,31.5143,86.6669,60.45,69.0051,85.0029,25.352,19.453,18.7378
2024-03-18,159.331,92.1476,27.8402,142.5286,254.8446,57.0929,38.2491,153.1127,113.3435,114.8603,40.4574,97.9092,59.7626,139.9559,101.808,62.8485,67.274,50.9216,53.8903,52.0153,62.1873,76.3231,64.8809,186.6117,52.4756,723.615,31.2277,31.7081,87.6414,60.79,69.3845,84.8299,25.4875,19.3315,18.6088
2024-03-19,159.8333,93.1674,27.6515,140.9569,257.141,57.6789,38.3522,153.7016,115.4407,115.6184,40.6909,98.7944,59.7724,144.4127,102.3939,63.3609,68.1608,50.8342,54.1684,52.4237,63.0044,76.9571,66.1,191.5079,53.486,724.2382,31.5407,31.8281,87.3196,60.54,69.0343,85.3105,26.0655,19.3501,18.6088
2024-03-20,159.8892,92.8338,28.0289,141.5065,256.9018,57.9435,38.4897,153.8535,114.0364,115.036,40.4854,98.2138,60.1455,141.498,100.5874,62.2801,67.8023,50.7468,54.5041,52.3667,63.7388,76.8057,65.4619,187.5398,53.9819,732.6956,31.6122,31.8466,87.2824,60.14,69.8516,84.9068,26.0475,19.7051,18.8022
2024-03-21,160.4381,95.407,27.9062,141.0148,257.715,59.0398,38.6272,153.7301,114.5076,115.3965,40.392,97.795,60.3419,138.8371,101.4369,62.4944,68.1231,50.1543,54.6863,53.2879,63.1237,77.2504,66.1762,188.752,54.328,734.5156,31.8358,31.625,85.9401,59.88,69.4526,85.3105,26.1468,19.4342,19.0786
2024-03-22,160.038,94.5588,28.1138,138.0547,256.653,58.5956,37.7575,153.5401,114.9973,115.5075,40.6722,98.2043,59.7724,141.7424,102.14,62.5782,68.3024,49.4356,54.2356,52.7561,63.4359,77.2031,66.7001,187.5019,54.3093,726.8397,32.0593,31.7358,84.7097,59.5,69.3943,85.7237,26.1829,19.2287,18.9773
2024-03-25,160.5776,95.2449,28.7553,134.1882,258.758,59.0776,38.0035,152.1439,114.2212,115.7386,40.5041,97.7093,59.4778,141.5262,100.5678,63.0534,66.8401,49.3968,53.6697,52.851,63.4726,76.5313,66.6143,182.0755,54.6835,723.0413,32.3545,31.5881,84.9614,59.09,69.6083,85.1855,26.2733,19.2754,19.0233
2024-03-26,160.6986,95.1687,28.9911,134.3232,257.6576,58.4255,37.8805,152.4859,113.8978,116.58,40.5041,100.5173,59.4189,140.9714,100.4214,62.336,66.0759,49.5327,54.0821,53.079,62.7381,76.5502,73.6244,180.7875,54.4216,723.0611,32.5244,31.7081,84.2437,59.32,69.5305,85.4354,26.1107,19.1633,19.2813
2024-03-27,161.48,97.6084,29.0672,139.8481,260.2888,59.5313,38.3549,154.4424,116.1521,117.671,41.1578,101.1836,59.6251,143.6135,101.7592,62.746,66.541,50.5428,54.5712,53.8007,63.9499,77.5343,72.4148,183.4487,55.0203,724.1492,32.6674,32.1696,85.9681,59.2,69.5694,86.4445,26.6345,19.6399,19.7603
2024-03-28,162.8197,97.7037,29.1432,148.632,260.0209,59.3612,38.3197,154.1005,116.2907,119.5941,41.5127,101.4026,59.085,143.9614,101.8568,62.6621,66.4461,50.1349,54.7918,54.4085,64.2345,76.8152,73.1577,184.1968,54.9455,724.6932,32.9983,32.2066,85.3995,59.28,68.0613,86.5406,26.77,20.2658,19.7695
2024-04-01,160.9311,97.4845,29.6753,146.5879,254.5098,58.9264,37.9684,152.5144,115.2375,119.0856,41.7088,99.9272,58.9181,142.5886,102.5501,62.7366,66.2183,49.5522,54.6576,54.1901,64.3814,76.238,72.9767,187.7671,54.1222,713.4266,33.1414,32.2896,85.2317,57.74,67.4191,85.5892,26.8061,18.2569,19.5577
2024-04-02,159.4984,99.0189,29.3807,147.3014,255.8588,59.2572,37.7136,152.5049,113.6946,118.0593,41.4847,98.8135,58.0932,139.8243,102.179,63.538,65.7437,49.523,55.4536,54.7694,64.7762,76.1055,74.5483,189.9263,53.8883,703.5943,33.4365,32.5297,85.5859,56.9,67.1077,85.5892,26.6887,17.4908,19.1799
2024-04-03,157.861,98.876,29.4663,141.2366,255.4187,59.2099,37.002,148.3069,110.424,116.5523,40.4393,96.253,58.3583,138.0566,100.7338,63.4914,64.5192,50.3486,55.396,53.7438,63.3349,75.6513,72.6243,184.5472,54.0848,698.0451,33.4186,32.0589,84.8216,55.95,67.0883,84.6666,26.2462,17.2853,18.7378
2024-04-04,157.8331,100.5247,29.1527,139.1442,252.8928,59.7675,36.4837,147.642,109.7495,116.9591,41.4282,77.6058,58.4271,137.7934,99.6988,62.7832,64.747,49.9406,55.0891,54.684,64.6109,72.89,72.7767,185.57,55.6472,697.2438,33.3113,32.465,83.9827,55.75,66.8937,83.9938,27.6732,17.7337,18.5812
2024-04-05,157.3586,101.8399,29.2382,139.2599,254.1557,59.9755,36.5891,148.2594,108.299,116.7834,40.7784,75.9401,58.7708,137.2198,99.6011,62.7553,64.5382,49.5133,54.9645,54.5605,64.0693,73.0042,72.2787,183.4771,55.2449,705.9881,33.1414,32.0312,83.4048,55.9,67.4191,84.4551,28.0796,17.8739,18.6548
2024-04-08,157.768,101.5158,29.2667,140.2241,254.5098,59.7108,36.8615,148.2024,107.1164,116.543,41.1739,74.0554,58.702,135.7248,99.1031,62.0844,64.168,49.1928,53.1039,54.589,64.2621,73.0709,72.4319,183.9032,55.2823,704.0988,33.1325,32.4096,84.1878,55.65,66.9812,84.3014,28.2512,17.9019,18.4798
2024-04-09,158.7262,102.0305,29.4663,143.2325,251.6106,60.3913,36.9932,148.7912,108.4376,118.2905,41.8614,76.5683,58.7119,135.4146,99.4937,62.7366,64.4148,49.455,53.1518,54.2471,64.975,73.8041,72.4319,184.2726,55.5817,710.8053,33.2308,32.5943,84.8868,55.75,66.6504,84.2341,28.2512,17.9206,18.747
2024-04-10,157.1819,102.5832,29.1242,139.6842,253.4764,60.3819,36.6155,149.3421,104.8991,117.5693,41.1363,76.0162,59.5269,135.7436,100.1675,62.8578,63.2947,48.5615,54.2835,54.1426,63.7436,73.2804,71.6179,181.8576,54.4216,714.7521,32.9268,32.0958,83.6285,54.81,65.5996,83.1866,27.637,16.8368,18.6456
2024-04-11,156.6329,100.944,29.2857,140.2241,256.7487,59.1343,36.3959,148.0124,103.5132,116.5708,40.6936,77.444,59.0064,136.1479,99.191,63.1839,63.3896,48.9597,53.8519,53.3449,62.0308,72.909,70.3154,179.4617,55.5162,724.4162,32.7122,32.262,83.3582,54.73,66.0569,82.6484,27.0951,16.8929,17.9179
2024-04-12,156.3911,98.895,28.7156,133.8315,250.9122,57.6222,36.062,147.5281,101.2682,114.5459,39.846,75.9306,59.0555,133.4964,98.7028,61.8142,63.3042,48.0079,52.9408,52.6326,61.2902,71.6521,68.7256,175.9577,54.0567,723.3875,32.1398,31.5734,82.8176,55.01,65.9109,82.5043,26.472,16.678,17.6231
2024-04-15,155.3212,99.0475,28.9151,132.3273,247.3529,57.1969,35.9742,147.642,101.8133,115.9421,40.2039,76.1019,58.8493,132.1331,99.191,60.3513,62.5258,47.969,53.0943,52.6136,62.3271,72.033,68.8692,172.8988,54.3748,710.4987,32.4707,31.5547,82.5845,54.11,65.2688,82.8118,26.8784,16.4912,17.6231
2024-04-16,155.8329,99.0666,28.9246,132.0284,246.6448,56.9606,35.7985,148.1169,101.61,115.8311,40.5053,78.1103,58.761,133.9666,100.8217,58.9443,62.6302,47.3086,53.0175,52.7181,62.8085,72.2044,68.7639,173.5996,54.4029,708.2137,32.7211,31.4617,83.4234,54.69,64.6558,82.8118,27.1042,16.4818,17.6046
2024-04-17,157.6749,100.4675,29.3427,133.0987,246.1951,57.1024,36.106,149.0762,101.4437,116.4598,40.7878,76.4922,58.5744,133.8349,101.0561,59.2052,63.1333,47.7262,52.9984,53.2499,63.4288,71.833,69.214,172.7851,54.8052,707.4421,32.9983,31.6757,84.4301,54.25,64.5585,83.3692,27.3119,16.4723,17.752
2024-04-18,160.2706,101.5063,29.5803,139.6263,247.5059,58.331,36.2817,150.3571,102.6448,116.1362,41.1645,76.4255,58.1914,134.6435,100.7729,59.522,63.7598,47.5708,53.2957,53.6963,63.9658,72.0235,69.6258,175.0675,55.0765,703.5448,33.1861,31.9921,85.008,53.46,64.8017,83.3307,27.4203,16.435,18.0376
2024-04-19,162.001,104.3749,29.9319,139.2406,249.4387,59.1627,36.9757,151.1697,106.0262,117.2642,41.626,77.1014,58.4565,134.9726,101.8959,59.8481,64.6521,47.6485,54.2547,54.494,65.1972,73.0614,70.7942,175.219,56.0869,701.8237,33.7853,32.3271,87.4035,53.14,65.7553,84.22,27.6551,17.0424,18.0376
2024-04-22,164.1687,104.5941,30.1789,142.1429,248.5202,59.0682,37.3973,153.4639,108.5208,119.2058,42.4924,78.1674,59.0555,136.4676,103.4582,60.1183,65.8861,47.736,54.6,55.0638,65.8915,73.6231,71.5317,176.4596,56.7043,707.7092,34.1162,32.6993,87.6738,53.6,67.2342,85.3799,28.0886,17.0237,18.0376
2024-04-23,159.2937,104.4702,30.1789,143.6471,250.3572,58.3972,37.6609,154.3816,108.7425,125.7796,42.3417,79.6904,58.0245,138.3922,104.2004,59.8015,67.158,47.969,53.3532,55.2158,65.5675,73.2804,71.8477,177.1699,57.0505,714.851,34.0446,32.6993,91.0294,53.73,67.2634,85.6216,28.2422,16.8649,17.8442
2024-04-24,165.0526,100.8201,30.73,142.085,250.252,58.1798,37.7048,155.4331,109.5278,127.3883,42.8879,80.4519,58.7904,140.1083,104.8253,59.3543,67.6896,47.6,53.8519,55.7951,66.2989,73.5946,72.6426,178.1737,57.3686,716.0479,34.4917,33.1274,92.2971,54.33,67.7791,85.9019,28.5131,16.6406,17.6231
2024-04-25,164.3734,99.1714,32.1554,139.7999,250.4051,57.6505,38.2495,155.3853,106.4143,126.1401,42.7278,79.481,59.1243,139.8428,104.7277,58.5343,67.2055,46.7259,53.6218,55.5102,66.086,73.3851,72.3649,177.2362,56.9663,715.1859,34.3129,32.8203,89.566,53.15,69.0245,86.3079,28.2422,16.4443,17.5217
2024-04-26,163.35,97.9039,32.0413,142.1718,248.8072,56.8,38.1089,154.1808,104.9545,125.0399,42.2381,79.8142,59.0752,138.8758,103.8195,58.2734,67.0252,46.7453,53.2189,54.8264,65.5768,73.3851,72.5277,176.2986,56.7231,722.4383,34.1251,32.8668,88.5687,53.37,69.5694,87.9704,28.0706,16.5378,17.3743
2024-04-29,163.871,98.6186,32.0223,141.5355,249.9075,57.3576,38.4954,154.5345,105.9246,125.6779,42.3135,80.5947,59.1537,141.1891,104.3957,59.2238,68.1832,47.2892,53.2957,55.2823,65.0213,73.5279,73.064,182.2743,57.0318,719.6146,34.5633,32.9599,89.1093,54.13,70.0705,87.4678,28.2661,16.8368,17.5586
2024-04-30,163.6571,96.9794,32.0223,141.4583,242.5114,55.439,38.4867,156.0066,106.1094,126.2326,43.048,79.3287,58.2798,140.1936,105.3526,53.3536,68.2876,46.4734,53.1134,54.9499,65.2342,70.7666,72.8437,183.6475,56.7418,716.2163,34.5275,33.0901,88.4941,53.45,70.0754,88.85,28.1199,16.5658,17.3375
2024-05-01,162.95,96.2075,31.6803,122.8106,242.9803,55.165,38.4954,156.1978,104.9545,126.1771,42.8785,78.2626,57.7888,132.3814,103.7609,53.1859,67.1011,45.9489,52.5284,54.1141,64.7991,69.5573,71.3976,183.4392,56.405,715.5426,32.4439,32.8017,89.5287,53.54,69.657,88.8307,28.0833,16.2014,17.3651
2024-05-02,163.2291,96.5982,31.8893,130.1096,244.0754,56.0911,38.636,156.6184,104.2616,126.2049,43.2176,80.7675,58.6333,132.4193,103.3899,53.8568,66.9207,46.1237,52.8353,58.1979,65.4101,70.6999,71.9626,185.5037,57.0224,725.6681,32.8374,32.9599,90.7032,53.39,69.5986,89.807,28.1838,16.379,17.6139
2024-05-03,163.8803,96.3981,32.1459,128.1812,245.9966,55.921,38.2934,157.2111,104.5018,125.8258,42.2664,81.3411,58.7413,131.0541,103.6145,53.9034,66.3417,46.5413,52.538,57.4666,64.725,71.7569,72.2595,187.4356,58.0235,737.0222,32.5065,32.7272,90.7871,55.0,69.871,89.778,27.9463,16.6406,17.6876
2024-05-06,163.5733,97.456,31.8893,125.4236,247.1782,56.885,38.2055,157.192,104.1877,125.7148,42.2664,80.7006,58.7904,132.0495,102.9309,53.3629,66.3797,45.5701,52.9792,57.0202,64.0121,71.8711,72.5564,186.0814,54.7303,749.4561,31.961,32.3829,90.8337,54.22,69.4332,90.068,27.5809,16.1267,17.577
2024-05-07,165.6201,99.4478,32.1269,124.8547,248.3117,58.2081,38.5218,158.4538,104.3447,125.7241,42.5301,81.3603,59.5269,133.8414,104.4152,54.2947,67.2909,46.1431,53.0463,58.5398,64.725,72.1853,72.9587,187.6629,55.0952,764.1787,32.0236,32.8575,90.9082,54.67,71.3208,90.9379,28.0651,16.2108,18.6942
2024-05-08,165.0526,100.4103,32.0223,124.8933,248.1869,58.624,38.9083,157.7942,104.4002,125.6779,42.3888,79.5055,59.2127,133.1304,104.2687,54.2388,66.8543,46.1917,53.1134,59.1951,64.3732,71.0522,72.3649,189.3676,55.3197,756.3518,32.0951,32.6807,91.5794,54.3,71.5349,90.3483,28.1656,16.0986,19.0387
2024-05-09,165.6573,100.4389,32.2979,126.9471,250.4347,59.0115,39.2773,158.7214,104.779,126.3528,42.6148,80.1461,59.5575,134.2112,104.5324,54.7979,66.636,46.8716,52.749,58.5018,65.049,71.5569,72.1542,189.4907,55.8062,771.8373,31.9342,32.9319,92.7072,55.2,71.6516,90.9379,28.1199,16.1174,19.1224
2024-05-10,167.2668,101.0488,32.3359,127.2749,251.6355,59.5218,39.4442,159.4957,106.5621,126.362,43.2741,81.4176,59.597,135.9083,104.7862,55.0215,67.5852,47.7068,53.6122,58.7487,65.4564,72.5281,72.9299,193.9322,55.8062,779.9119,32.4081,33.1553,92.8936,55.46,71.8365,91.9238,28.4396,16.0613,19.1224
2024-05-13,168.2995,102.5546,32.4214,129.8879,248.5807,59.191,39.5672,158.5589,107.255,126.0107,43.5378,81.3603,59.528,133.9457,104.63,54.7513,68.1168,47.7068,52.9408,59.347,65.4009,71.9473,72.5373,198.4117,55.8062,767.9832,32.6317,33.0808,92.5488,54.72,72.4495,91.3052,28.2752,16.9302,18.9549
2024-05-14,167.3412,98.5805,32.4689,129.2611,243.9889,58.2838,39.9713,158.4538,106.4328,124.9105,43.3306,81.8192,58.986,131.3574,104.5908,54.1736,68.2781,47.4154,53.2975,59.4135,65.5953,72.2615,71.4455,197.8245,56.3863,770.7078,32.3634,33.2949,93.0614,54.48,72.79,91.4115,28.3209,17.1451,19.2062
2024-05-15,166.9598,96.9604,32.1269,131.1317,242.3559,57.249,40.2788,159.1707,105.592,123.9951,43.0575,82.2876,58.9565,131.2247,104.9335,53.0368,67.7086,46.1917,52.4298,58.7202,64.6509,72.3377,71.4742,194.5289,56.7979,779.7633,32.0593,33.1274,93.7418,54.24,73.1014,91.3729,27.791,16.7153,19.1224
2024-05-16,170.3555,99.3334,32.4404,133.2915,245.3338,58.6879,40.3666,160.4612,107.8767,124.5129,43.9898,83.1385,63.0754,129.8595,104.444,53.5307,68.2686,47.2892,52.4877,59.0146,66.1045,72.5948,71.3305,198.4664,57.0037,785.7376,32.2561,33.5833,93.8257,54.09,72.8971,91.3729,28.3117,17.1358,19.1783
2024-05-17,169.4996,98.8921,32.0699,129.9264,245.3722,58.7164,40.4808,160.2509,107.4384,124.1615,43.7544,82.9569,63.7061,128.5795,104.1601,52.6175,67.6137,47.0755,52.2563,58.4638,65.9564,72.2806,70.8804,197.389,56.3675,788.4522,32.1935,33.788,93.0521,54.11,72.4981,90.9862,28.0742,16.9863,19.0573
2024-05-20,167.7506,98.1151,32.0033,126.4457,240.694,58.0018,40.3227,159.9355,106.5992,123.5421,43.679,82.8613,63.2429,127.8306,104.2776,51.4435,66.7024,45.8615,51.9574,58.9576,66.1323,71.4712,71.1294,198.3901,56.7137,785.6682,31.9968,34.2161,92.8284,53.58,71.9533,91.2375,28.0559,16.882,18.5266
2024-05-21,168.4669,99.1032,32.2694,127.9691,241.0974,58.3829,40.7005,160.9296,104.5009,123.653,43.3494,83.3966,64.1988,127.385,104.816,51.3969,67.0726,45.9489,51.7356,59.1191,65.3916,71.7188,70.8708,197.6846,57.1066,793.5249,32.1219,33.8997,93.4249,53.38,72.0116,91.9915,28.129,15.8021,18.5918
2024-05-22,169.4066,98.9305,32.564,126.0889,239.1378,58.9833,40.6917,160.4134,104.2771,123.7732,43.5943,84.869,64.2973,127.0816,105.0608,50.7633,66.655,45.7061,51.9863,58.5398,65.1324,69.2526,70.5261,195.9876,56.4143,794.4463,32.5333,33.0064,94.2079,53.1,71.2722,91.5952,28.1016,15.6031,18.508
