Date,188394,20BEEA,263A36,370C50,39FB23,3FB145,408089,485445,523A06,57B174,61E975,662682,8E0E32,911AB8,93F9E0,986AF6,9A602D,9C5BA5,9D6A24,B6082A,BB992A,C87ECC,D4070C,D4463B,D6534D,DA48E4,DF8855,FEE4B0
2024-05-02,55.7667,127.4695,410.245,154.3566,126.0455,55.9105,299.2411,84.2899,49.7845,260.5699,70.4261,212.3153,33.0959,39.7556,31.4276,165.808,222.8404,26.7021,48.6579,167.9475,121.2972,84.9516,89.4595,47.6399,583.4135,234.6021,9.2496,66.8492
2024-05-03,56.9828,132.0306,414.1361,155.1364,126.684,56.0871,305.9638,84.1248,49.9684,260.5995,70.6358,214.2885,33.5303,39.3779,31.3952,169.1141,223.5676,26.9559,48.7055,168.8383,124.0077,85.244,90.933,49.2709,584.4716,236.7008,9.3808,67.4391
2024-05-06,56.1812,129.2335,417.0886,157.0217,126.7984,55.3021,309.5906,86.0862,50.2313,262.738,71.0363,214.8591,34.1218,40.0849,31.7429,166.2942,224.9925,27.2942,48.934,168.7234,126.6021,85.7772,92.0989,49.7982,593.1344,238.3663,9.4557,67.7439
2024-05-07,61.4972,129.3407,420.3931,160.6245,127.9135,56.4403,313.2861,91.5916,51.1248,264.4527,71.4939,216.5615,35.8963,40.1333,32.0501,167.0429,228.8939,28.0837,49.1434,171.5969,127.3475,87.2478,93.8522,50.1889,592.1653,239.3771,9.4839,68.0487
2024-05-08,59.7375,127.4987,418.1543,161.1575,127.1701,55.7535,313.5318,94.4074,51.3701,264.0388,69.835,217.7221,36.3029,40.2301,31.6095,165.1079,229.1985,27.7924,49.3243,171.0126,126.2924,87.8756,93.9735,48.7923,590.0194,237.0859,9.5776,68.7173
2024-05-09,61.7459,131.4166,420.2562,159.3314,128.6738,56.7445,314.957,94.2423,52.0797,266.7587,70.8265,220.1789,36.8205,41.4892,31.852,169.5517,229.5425,28.0931,49.2196,172.775,129.2836,87.4026,94.2812,49.8861,596.5066,241.264,9.6713,68.442
2024-05-10,62.2158,131.748,424.685,154.6626,129.6124,56.4011,315.3599,94.3589,52.0446,268.1187,70.5024,218.2154,35.656,41.1502,31.8358,169.6489,229.4835,27.6608,49.1625,171.8363,125.4792,87.179,94.2253,50.3842,603.6564,241.2063,9.7088,67.9995
2024-05-13,61.4603,131.4264,425.0663,158.1667,130.005,56.2245,310.4555,93.718,52.0008,266.1674,70.7979,217.6931,36.5247,41.1211,31.8803,168.9391,227.7441,27.689,48.6484,173.7808,127.3088,87.136,94.216,50.8237,601.3028,240.9271,9.7181,68.1077
2024-05-14,61.0549,131.6408,422.456,157.6435,129.6602,56.4698,308.6667,93.8248,52.2549,263.8614,71.393,218.3411,36.8297,41.2277,31.6701,167.85,227.8915,28.2717,49.1815,173.9819,131.1326,87.308,93.9455,52.23,599.4041,239.2905,9.7744,68.8549
2024-05-15,58.8899,133.4536,421.1948,156.5282,129.3346,56.0577,310.9469,93.7083,51.738,266.5715,71.8153,218.699,36.7003,41.8281,31.6176,171.3408,228.9234,28.3939,50.343,174.3555,123.4947,86.233,94.0201,52.357,605.8814,242.2171,9.69,69.3466
2024-05-16,59.1018,131.5238,420.09,153.6558,129.0856,54.9489,309.3412,94.99,51.4226,256.224,74.215,217.2192,37.449,41.4892,31.3548,168.6376,228.6089,28.9202,49.8384,174.7099,125.0629,85.9492,93.3299,50.8237,575.2353,247.4542,9.7088,69.0418
2024-05-17,58.9452,130.5297,422.8568,155.3042,128.76,55.3904,307.7453,96.796,51.8519,255.337,73.1591,218.8828,37.5599,42.3608,32.3007,167.3638,229.6211,28.7699,50.4001,175.4091,126.9313,86.7834,93.6191,52.9625,574.3057,252.9032,9.6244,68.9336
2024-05-20,58.8438,129.7013,422.9448,154.5047,128.1183,55.675,304.8097,95.9513,51.8957,256.4309,75.4052,218.641,38.0589,43.0387,32.2845,166.2067,230.6333,28.9296,49.9717,173.9053,125.9923,86.0868,93.8336,53.5778,576.6296,256.2823,9.437,68.9139
2024-05-21,58.9912,130.9391,425.3205,153.4189,128.08,55.5867,305.3417,95.058,51.6066,258.3723,75.4244,221.6297,38.7151,42.6513,32.143,167.3638,230.9379,29.0048,50.2002,174.183,122.5944,86.1212,93.218,53.0504,574.8595,254.7901,9.5604,69.1302
2024-05-22,58.6135,129.3602,425.0761,151.2276,129.009,55.9105,302.6425,93.1549,50.459,257.0813,76.4802,221.7071,38.9092,41.0533,31.751,166.372,229.6604,29.8413,50.4096,173.6562,122.4395,84.728,92.7237,50.0326,566.8889,254.7804,9.5604,68.9434
2024-05-23,55.3244,130.1789,422.6417,149.6286,125.4845,54.5269,298.574,91.7275,49.8633,253.9222,75.1172,219.5889,41.2639,39.9299,31.9046,166.7901,229.1003,29.174,50.4763,172.6409,119.0223,83.782,92.3786,50.0033,567.0966,253.192,9.38,67.4096
2024-05-24,56.8999,129.9547,425.8387,150.892,125.8676,54.4681,300.298,93.3491,50.5992,255.9362,74.3973,219.6082,42.4787,40.6563,32.7898,166.5373,230.2599,29.1176,51.533,176.0221,123.514,84.7452,93.4792,50.3256,572.7334,254.7419,9.437,67.7242
2024-05-28,57.9409,130.8708,420.3149,149.3029,124.1244,54.6152,297.2343,92.3684,50.8445,250.7335,75.5491,217.5287,42.189,41.063,33.1819,163.7369,224.9434,29.2586,50.7619,173.2923,123.6786,84.8914,93.9455,52.3765,563.9914,254.7612,9.3326,66.3281
2024-05-29,55.739,128.3856,416.6584,146.4404,121.778,53.2513,292.9984,91.9606,49.9334,248.69,74.0038,214.6754,41.4882,40.327,32.8504,161.9964,222.2213,27.9897,50.8666,171.6065,119.4966,83.266,91.8191,51.5366,557.5636,250.5638,9.2376,65.4235
2024-05-30,56.3471,130.1106,420.5006,149.3621,123.6647,54.2031,297.5495,92.7665,50.2751,250.8322,73.8886,216.1552,41.6564,40.5691,33.0727,162.0644,224.7468,28.2529,51.6377,173.8286,119.8258,83.6788,94.0294,51.0874,560.8368,250.7852,9.38,67.5079
2024-05-31,56.1536,130.4713,425.7898,150.0728,125.858,54.89,299.2735,93.3879,51.1087,252.5006,76.5282,220.1305,42.1329,40.6175,33.3651,164.1842,228.1863,29.0706,51.0665,175.7539,118.6738,85.502,94.5051,51.4976,565.7319,256.754,9.6554,68.265
