date,status,status_code,objective,V,best_bound,mip_gap,solve_time_s,n_iterations,n_nodes,n_lazy_calls,n_lazy_cuts,cplex_cuts,n_variables,n_constraints
2024-04-19,integer optimal solution,101,0.0015769315392600626,0.0015769315392600626,0.0015769315392600626,0.0,7.543169975280762,203,0,266,265,265,707,401
2024-04-22,integer optimal solution,101,0.0015323926550891345,0.0015323926550891345,0.0015323926550891345,0.0,12.080606937408447,202,0,389,388,388,707,401
2024-04-23,integer optimal solution,101,0.0016488018665493868,0.0016488018665493868,0.0016488018665493868,0.0,7.400766849517822,203,0,270,269,269,707,401
2024-04-24,integer optimal solution,101,0.0016715381143886775,0.0016715381143886775,0.0016715381143886775,0.0,12.68415904045105,203,0,417,416,416,707,401
2024-04-25,integer optimal solution,101,0.0017606770442447576,0.0017606770442447576,0.0017606770442447576,0.0,8.224895000457764,291,0,302,301,301,707,401
2024-04-26,integer optimal solution,101,0.0018306028713574592,0.0018306028713574592,0.0018306028713574592,0.0,8.139050960540771,204,0,270,269,269,707,401
2024-04-29,integer optimal solution,101,0.0019829577410906338,0.0019829577410906338,0.0019829577410906338,0.0,5.902698040008545,204,0,219,218,218,707,401
2024-04-30,integer optimal solution,101,0.00196945879868533,0.00196945879868533,0.00196945879868533,0.0,8.573034048080444,214,0,292,291,291,707,401
2024-05-01,integer optimal solution,101,0.0020357127410535456,0.0020357127410535456,0.0020357127410535456,0.0,8.95841097831726,203,0,319,318,318,707,401
2024-05-02,integer optimal solution,101,0.0021473248973942374,0.0021473248973942374,0.0021473248973942374,0.0,5.7211480140686035,204,0,202,201,201,707,401
2024-05-03,integer optimal solution,101,0.002139117739678448,0.002139117739678448,0.002139117739678448,0.0,7.051185131072998,203,0,250,249,249,707,401
2024-05-06,integer optimal solution,101,0.00218217480956198,0.00218217480956198,0.00218217480956198,0.0,8.326451063156128,204,0,298,297,297,707,401
2024-05-07,integer optimal solution,101,0.0021654035649547173,0.0021654035649547173,0.0021654035649547173,0.0,7.974248886108398,676,0,269,268,268,707,401
2024-05-08,integer optimal solution,101,0.0022752122442912318,0.0022752122442912318,0.0022752122442912318,0.0,8.57029390335083,204,0,300,299,299,707,401
2024-05-09,integer optimal solution,101,0.002303520283315956,0.002303520283315956,0.002303520283315956,0.0,10.16423487663269,203,0,341,340,340,707,401
2024-05-10,integer optimal solution,101,0.0023534265643136267,0.0023534265643136267,0.0023534265643136267,0.0,8.286273956298828,203,0,280,279,279,707,401
2024-05-13,integer optimal solution,101,0.0023607512136564193,0.0023607512136564193,0.0023607512136564193,0.0,6.311456918716431,203,0,234,233,233,707,401
2024-05-14,integer optimal solution,101,0.0023899914028144825,0.0023899914028144825,0.0023899914028144825,0.0,7.079342842102051,203,0,239,238,238,707,401
2024-05-15,integer optimal solution,101,0.0024165523078111682,0.0024165523078111682,0.0024165523078111682,0.0,8.680458068847656,205,0,292,291,291,707,401
2024-05-16,integer optimal solution,101,0.0023197125820159617,0.0023197125820159617,0.0023197125820159617,0.0,7.071400165557861,204,0,243,242,242,707,401
2024-05-17,integer optimal solution,101,0.0023076168717761185,0.0023076168717761185,0.0023076168717761185,0.0,10.12120795249939,203,0,343,342,342,707,401
2024-05-20,integer optimal solution,101,0.002272730110034526,0.002272730110034526,0.002272730110034526,0.0,6.158499002456665,227,0,218,217,217,707,401
2024-05-21,integer optimal solution,101,0.0023153796547744684,0.0023153796547744684,0.0023153796547744684,0.0,6.795307874679565,205,0,226,225,225,707,401
2024-05-22,integer optimal solution,101,0.002344640656038722,0.002344640656038722,0.002344640656038722,0.0,4.849424839019775,280,0,176,175,175,707,401
2024-05-23,integer optimal solution,101,0.00242418575434793,0.00242418575434793,0.00242418575434793,0.0,3.9162120819091797,209,0,150,149,149,707,401
2024-05-24,integer optimal solution,101,0.0024289343176859997,0.0024289343176859997,0.0024289343176859997,0.0,5.657597064971924,205,0,195,194,194,707,401
2024-05-28,integer optimal solution,101,0.002508662520572887,0.002508662520572887,0.002508662520572887,0.0,5.362307071685791,207,0,176,175,175,707,401
2024-05-29,integer optimal solution,101,0.002429008681050021,0.002429008681050021,0.002429008681050021,0.0,9.308703184127808,203,0,312,311,311,707,401
2024-05-30,integer optimal solution,101,0.0025369363309847254,0.0025369363309847254,0.0025369363309847254,0.0,6.168946981430054,204,0,222,221,221,707,401
2024-05-31,integer optimal solution,101,0.002428024138463259,0.002428024138463259,0.002428024138463259,0.0,5.054488897323608,204,0,182,181,181,707,401
