"date","asset","adjClose"
"2023-04-03",E10D31,61.492
"2023-04-04",E10D31,61.2741
"2023-04-05",E10D31,62.9914
"2023-04-06",E10D31,63.2529
"2023-04-10",E10D31,63.497
"2023-04-11",E10D31,63.4709
"2023-04-12",E10D31,63.6975
"2023-04-13",E10D31,63.5929
"2023-04-14",E10D31,62.4248
"2023-04-17",E10D31,62.8345
"2023-04-18",E10D31,62.8607
"2023-04-19",E10D31,63.4099
"2023-04-20",E10D31,63.6365
"2023-04-21",E10D31,63.5755
"2023-04-24",E10D31,64.2206
"2023-04-25",E10D31,64.3077
"2023-04-26",E10D31,63.6365
"2023-04-27",E10D31,64.1334
"2023-04-28",E10D31,64.1595
"2023-05-01",E10D31,64.4647
"2023-05-02",E10D31,63.8806
"2023-05-03",E10D31,62.4771
"2023-05-04",E10D31,63.1919
"2023-05-05",E10D31,64.1247
"2023-05-08",E10D31,63.9765
"2023-05-09",E10D31,64.1857
"2023-05-10",E10D31,64.6739
"2023-05-11",E10D31,63.8196
"2023-05-12",E10D31,64.2293
"2023-05-15",E10D31,62.974
"2023-05-16",E10D31,61.2828
"2023-05-17",E10D31,60.7947
"2023-05-18",E10D31,60.0188
"2023-05-19",E10D31,59.4871
"2023-05-22",E10D31,58.9989
"2023-05-23",E10D31,58.7287
"2023-05-24",E10D31,58.04
"2023-05-25",E10D31,57.238
"2023-05-26",E10D31,57.2118
"2023-05-30",E10D31,57.8003
"2023-05-31",E10D31,58.8594
"2023-06-01",E10D31,58.1272
"2023-06-02",E10D31,58.1272
"2023-06-05",E10D31,58.2318
"2023-06-06",E10D31,58.1533
"2023-06-07",E10D31,59.8881
"2023-06-08",E10D31,59.7747
"2023-06-09",E10D31,59.0338
"2023-06-12",E10D31,58.9727
"2023-06-13",E10D31,59.1732
"2023-06-14",E10D31,59.426
"2023-06-15",E10D31,59.9752
"2023-06-16",E10D31,61.1782
"2023-06-20",E10D31,59.9491
"2023-06-21",E10D31,60.7859
"2023-06-22",E10D31,60.228
"2023-06-23",E10D31,59.0686
"2023-06-26",E10D31,59.9752
"2023-06-27",E10D31,60.4983
"2023-06-28",E10D31,59.6004
"2023-06-29",E10D31,59.7747
"2023-06-30",E10D31,60.5419
"2023-07-03",E10D31,60.8767
"2023-07-05",E10D31,61.8812
"2023-07-06",E10D31,61.1763
"2023-07-07",E10D31,60.674
"2023-07-10",E10D31,60.1894
"2023-07-11",E10D31,61.1322
"2023-07-12",E10D31,62.0838
"2023-07-13",E10D31,62.5156
"2023-07-14",E10D31,62.0926
"2023-07-17",E10D31,61.5816
"2023-07-18",E10D31,61.1234
"2023-07-19",E10D31,62.2424
"2023-07-20",E10D31,63.5729
"2023-07-21",E10D31,63.7932
"2023-07-24",E10D31,63.9166
"2023-07-25",E10D31,63.7844
"2023-07-26",E10D31,63.5289
"2023-07-27",E10D31,62.4363
"2023-07-28",E10D31,64.2866
"2023-07-31",E10D31,63.4055
"2023-08-01",E10D31,62.5949
"2023-08-02",E10D31,63.0354
"2023-08-03",E10D31,61.9781
"2023-08-04",E10D31,61.0088
"2023-08-07",E10D31,61.4935
"2023-08-08",E10D31,62.1191
"2023-08-09",E10D31,61.9252
"2023-08-10",E10D31,61.6344
"2023-08-11",E10D31,62.1455
"2023-08-14",E10D31,61.467
"2023-08-15",E10D31,60.6388
"2023-08-16",E10D31,60.9384
"2023-08-17",E10D31,60.4449
"2023-08-18",E10D31,60.8326
"2023-08-21",E10D31,60.8062
"2023-08-22",E10D31,61.2732
"2023-08-23",E10D31,61.608
"2023-08-24",E10D31,61.2908
"2023-08-25",E10D31,61.6168
"2023-08-28",E10D31,61.4318
"2023-08-29",E10D31,61.8195
"2023-08-30",E10D31,61.6168
"2023-08-31",E10D31,60.6652
"2023-09-01",E10D31,60.2775
"2023-09-05",E10D31,59.2378
"2023-09-06",E10D31,59.6784
"2023-09-07",E10D31,60.5154
"2023-09-08",E10D31,61.5023
"2023-09-11",E10D31,61.564
"2023-09-12",E10D31,61.934
"2023-09-13",E10D31,62.3305
"2023-09-14",E10D31,63.0178
"2023-09-15",E10D31,63.0531
"2023-09-18",E10D31,62.7535
"2023-09-19",E10D31,61.8459
"2023-09-20",E10D31,61.4582
"2023-09-21",E10D31,60.7093
"2023-09-22",E10D31,59.9779
"2023-09-25",E10D31,59.5991
"2023-09-26",E10D31,57.9778
"2023-09-27",E10D31,57.5372
"2023-09-28",E10D31,56.6727
"2023-09-29",E10D31,56.4054
"2023-10-02",E10D31,54.4001
"2023-10-03",E10D31,54.5695
"2023-10-04",E10D31,54.5695
"2023-10-05",E10D31,54.0882
"2023-10-06",E10D31,55.3092
"2023-10-09",E10D31,55.7281
"2023-10-10",E10D31,56.3876
"2023-10-11",E10D31,57.867
"2023-10-12",E10D31,57.8313
"2023-10-13",E10D31,58.5443
"2023-10-16",E10D31,58.9543
"2023-10-17",E10D31,59.1503
"2023-10-18",E10D31,58.4641
"2023-10-19",E10D31,57.0381
"2023-10-20",E10D31,55.8885
"2023-10-23",E10D31,55.1131
"2023-10-24",E10D31,57.0916
"2023-10-25",E10D31,56.4143
"2023-10-26",E10D31,56.7619
"2023-10-27",E10D31,55.2022
"2023-10-30",E10D31,55.8796
"2023-10-31",E10D31,56.2004
"2023-11-01",E10D31,57.0114
"2023-11-02",E10D31,56.7084
"2023-11-03",E10D31,57.0827
"2023-11-06",E10D31,56.9312
"2023-11-07",E10D31,56.6104
"2023-11-08",E10D31,56.0756
"2023-11-09",E10D31,56.2984
"2023-11-10",E10D31,56.7886
"2023-11-13",E10D31,55.4785
"2023-11-14",E10D31,58.5621
"2023-11-15",E10D31,58.17
"2023-11-16",E10D31,58.8117
"2023-11-17",E10D31,58.7582
"2023-11-20",E10D31,58.5443
"2023-11-21",E10D31,58.4017
"2023-11-22",E10D31,58.7315
"2023-11-24",E10D31,58.6869
"2023-11-27",E10D31,59.0612
"2023-11-28",E10D31,59.2573
"2023-11-29",E10D31,58.6245
"2023-11-30",E10D31,59.7029
"2023-12-01",E10D31,60.1396
"2023-12-04",E10D31,60.0416
"2023-12-05",E10D31,59.4623
"2023-12-06",E10D31,59.8544
"2023-12-07",E10D31,59.9881
"2023-12-08",E10D31,60.1129
"2023-12-11",E10D31,60.6298
"2023-12-12",E10D31,60.2644
"2023-12-13",E10D31,63.0895
"2023-12-14",E10D31,62.6707
"2023-12-15",E10D31,62.43
"2023-12-18",E10D31,62.1716
"2023-12-19",E10D31,62.3944
"2023-12-20",E10D31,61.2893
"2023-12-21",E10D31,61.3784
"2023-12-22",E10D31,61.922
"2023-12-26",E10D31,63.8471
"2023-12-27",E10D31,64.0877
"2023-12-28",E10D31,64.5112
"2023-12-29",E10D31,64.4121
"2024-01-02",E10D31,65.1779
"2024-01-03",E10D31,64.4932
"2024-01-04",E10D31,65.1329
"2024-01-05",E10D31,65.3851
"2024-01-08",E10D31,65.9257
"2024-01-09",E10D31,65.7906
"2024-01-10",E10D31,65.1689
"2024-01-11",E10D31,64.1237
"2024-01-12",E10D31,64.2949
"2024-01-16",E10D31,63.2228
"2024-01-17",E10D31,62.4389
"2024-01-18",E10D31,61.8082
"2024-01-19",E10D31,61.5289
"2024-01-22",E10D31,60.9522
"2024-01-23",E10D31,60.3756
"2024-01-24",E10D31,58.7268
"2024-01-25",E10D31,60.4026
"2024-01-26",E10D31,60.8171
"2024-01-29",E10D31,60.9973
"2024-01-30",E10D31,60.6459
"2024-01-31",E10D31,60.7991
"2024-02-01",E10D31,61.5289
"2024-02-02",E10D31,60.2495
"2024-02-05",E10D31,59.0692
"2024-02-06",E10D31,58.6817
"2024-02-07",E10D31,58.961
"2024-02-08",E10D31,58.3123
"2024-02-09",E10D31,58.2943
"2024-02-12",E10D31,58.907
"2024-02-13",E10D31,58.033
"2024-02-14",E10D31,58.5916
"2024-02-15",E10D31,59.8801
"2024-02-16",E10D31,59.7449
"2024-02-20",E10D31,59.9521
"2024-02-21",E10D31,61.2225
"2024-02-22",E10D31,60.745
"2024-02-23",E10D31,61.5019
"2024-02-26",E10D31,59.9612
"2024-02-27",E10D31,61.0063
"2024-02-28",E10D31,61.1324
"2024-02-29",E10D31,61.2856
"2024-03-01",E10D31,59.9612
"2024-03-04",E10D31,60.7811
"2024-03-05",E10D31,60.4657
"2024-03-06",E10D31,61.4928
"2024-03-07",E10D31,62.1325
"2024-03-08",E10D31,62.4119
"2024-03-11",E10D31,62.52
"2024-03-12",E10D31,62.583
"2024-03-13",E10D31,62.7542
"2024-03-14",E10D31,61.673
"2024-03-15",E10D31,61.9884
"2024-03-18",E10D31,62.1325
"2024-03-19",E10D31,62.6191
"2024-03-20",E10D31,62.6191
"2024-03-21",E10D31,63.2228
"2024-03-22",E10D31,62.6731
"2024-03-25",E10D31,62.3758
"2024-03-26",E10D31,61.4748
"2024-03-27",E10D31,63.2521
"2024-03-28",E10D31,64.4643
"2024-04-01",E10D31,64.1999
"2024-04-02",E10D31,63.9174
"2024-04-03",E10D31,63.7078
"2024-04-04",E10D31,63.6622
"2024-04-05",E10D31,64.5463
"2024-04-08",E10D31,64.4187
"2024-04-09",E10D31,64.6101
"2024-04-10",E10D31,62.8146
"2024-04-11",E10D31,62.7417
"2024-04-12",E10D31,62.5503
"2024-04-15",E10D31,61.8667
"2024-04-16",E10D31,60.8915
"2024-04-17",E10D31,62.0126
"2024-04-18",E10D31,62.0946
"2024-04-19",E10D31,63.7351
"2024-04-22",E10D31,64.4005
"2024-04-23",E10D31,64.5736
"2024-04-24",E10D31,64.5463
"2024-04-25",E10D31,64.8288
"2024-04-26",E10D31,63.9265
"2024-04-29",E10D31,65.0111
"2024-04-30",E10D31,64.765
"2024-05-01",E10D31,64.9655
"2024-05-02",E10D31,65.5944
"2024-05-03",E10D31,65.9316
"2024-05-06",E10D31,66.5514
"2024-05-07",E10D31,67.3443
"2024-05-08",E10D31,67.3079
"2024-05-09",E10D31,68.1373
"2024-05-10",E10D31,68.2557
"2024-05-13",E10D31,67.8456
"2024-05-14",E10D31,68.2831
"2024-05-15",E10D31,69.0122
"2024-05-16",E10D31,69.1398
"2024-05-17",E10D31,69.5408
"2024-05-20",E10D31,69.3585
"2024-05-21",E10D31,69.9692
"2024-05-22",E10D31,68.8573
"2024-05-23",E10D31,67.6724
"2024-05-24",E10D31,67.9641
"2024-05-28",E10D31,67.5722
"2024-05-29",E10D31,66.8522
"2024-05-30",E10D31,68.0552
"2024-05-31",E10D31,70.0421
"2023-03-01",E124EB,214.1719
"2023-03-02",E124EB,217.9865
"2023-03-03",E124EB,220.963
"2023-03-06",E124EB,218.0912
"2023-03-07",E124EB,214.0759
"2023-03-08",E124EB,216.2669
"2023-03-09",E124EB,212.6618
"2023-03-10",E124EB,209.275
"2023-03-13",E124EB,209.8337
"2023-03-14",E124EB,213.7268
"2023-03-15",E124EB,211.3351
"2023-03-16",E124EB,217.646
"2023-03-17",E124EB,212.077
"2023-03-20",E124EB,213.6831
"2023-03-21",E124EB,216.8081
"2023-03-22",E124EB,215.0012
"2023-03-23",E124EB,215.5424
"2023-03-24",E124EB,216.6248
"2023-03-27",E124EB,216.4502
"2023-03-28",E124EB,215.4725
"2023-03-29",E124EB,216.0225
"2023-03-30",E124EB,218.2857
"2023-03-31",E124EB,220.2431
"2023-04-03",E124EB,218.5391
"2023-04-04",E124EB,217.5692
"2023-04-05",E124EB,216.4506
"2023-04-06",E124EB,215.804
"2023-04-10",E124EB,218.0585
"2023-04-11",E124EB,218.3556
"2023-04-12",E124EB,218.4343
"2023-04-13",E124EB,222.3141
"2023-04-14",E124EB,219.9198
"2023-04-17",E124EB,223.4851
"2023-04-18",E124EB,223.8259
"2023-04-19",E124EB,222.62
"2023-04-20",E124EB,217.0099
"2023-04-21",E124EB,220.916
"2023-04-24",E124EB,222.2617
"2023-04-25",E124EB,202.7226
"2023-04-26",E124EB,203.142
"2023-04-27",E124EB,202.2245
"2023-04-28",E124EB,207.0219
"2023-05-01",E124EB,211.2338
"2023-05-02",E124EB,212.1601
"2023-05-03",E124EB,214.5894
"2023-05-04",E124EB,211.7581
"2023-05-05",E124EB,211.8542
"2023-05-08",E124EB,209.0579
"2023-05-09",E124EB,205.4927
"2023-05-10",E124EB,203.9809
"2023-05-11",E124EB,201.6915
"2023-05-12",E124EB,198.6592
"2023-05-15",E124EB,198.3097
"2023-05-16",E124EB,196.6057
"2023-05-17",E124EB,196.8329
"2023-05-18",E124EB,197.864
"2023-05-19",E124EB,199.5243
"2023-05-22",E124EB,202.1022
"2023-05-23",E124EB,200.9924
"2023-05-24",E124EB,198.9825
"2023-05-25",E124EB,201.3769
"2023-05-26",E124EB,202.9148
"2023-05-30",E124EB,198.5194
"2023-05-31",E124EB,200.6516
"2023-06-01",E124EB,203.3343
"2023-06-02",E124EB,205.0208
"2023-06-05",E124EB,203.71
"2023-06-06",E124EB,205.047
"2023-06-07",E124EB,207.5549
"2023-06-08",E124EB,205.7111
"2023-06-09",E124EB,205.6762
"2023-06-12",E124EB,208.0181
"2023-06-13",E124EB,210.8318
"2023-06-14",E124EB,208.3676
"2023-06-15",E124EB,212.7892
"2023-06-16",E124EB,211.295
"2023-06-20",E124EB,206.751
"2023-06-21",E124EB,207.721
"2023-06-22",E124EB,206.5588
"2023-06-23",E124EB,208.1317
"2023-06-26",E124EB,207.8695
"2023-06-27",E124EB,204.3042
"2023-06-28",E124EB,205.1519
"2023-06-29",E124EB,208.0127
"2023-06-30",E124EB,209.9636
"2023-07-03",E124EB,207.1728
"2023-07-05",E124EB,207.6715
"2023-07-06",E124EB,205.0644
"2023-07-07",E124EB,203.9096
"2023-07-10",E124EB,205.1257
"2023-07-11",E124EB,207.9252
"2023-07-12",E124EB,208.3101
"2023-07-13",E124EB,208.9225
"2023-07-14",E124EB,210.4272
"2023-07-17",E124EB,208.0039
"2023-07-18",E124EB,210.6547
"2023-07-19",E124EB,213.358
"2023-07-20",E124EB,213.7954
"2023-07-21",E124EB,223.8562
"2023-07-24",E124EB,225.6933
"2023-07-25",E124EB,223.6987
"2023-07-26",E124EB,231.7211
"2023-07-27",E124EB,223.3225
"2023-07-28",E124EB,227.5218
"2023-07-31",E124EB,223.1388
"2023-08-01",E124EB,223.0863
"2023-08-02",E124EB,225.5971
"2023-08-03",E124EB,225.2384
"2023-08-04",E124EB,222.8676
"2023-08-07",E124EB,223.6287
"2023-08-08",E124EB,226.6469
"2023-08-09",E124EB,224.0136
"2023-08-10",E124EB,225.1684
"2023-08-11",E124EB,223.4537
"2023-08-14",E124EB,224.9935
"2023-08-15",E124EB,223.2875
"2023-08-16",E124EB,221.1529
"2023-08-17",E124EB,221.1791
"2023-08-18",E124EB,219.9456
"2023-08-21",E124EB,218.8608
"2023-08-22",E124EB,218.4496
"2023-08-23",E124EB,222.9638
"2023-08-24",E124EB,221.8265
"2023-08-25",E124EB,223.55
"2023-08-28",E124EB,228.7728
"2023-08-29",E124EB,230.9599
"2023-08-30",E124EB,231.1087
"2023-08-31",E124EB,231.8348
"2023-09-01",E124EB,232.3509
"2023-09-05",E124EB,228.2042
"2023-09-06",E124EB,224.8272
"2023-09-07",E124EB,223.0163
"2023-09-08",E124EB,217.2773
"2023-09-11",E124EB,218.8608
"2023-09-12",E124EB,217.2511
"2023-09-13",E124EB,220.8554
"2023-09-14",E124EB,221.7565
"2023-09-15",E124EB,223.305
"2023-09-18",E124EB,222.0102
"2023-09-19",E124EB,223.2875
"2023-09-20",E124EB,222.6139
"2023-09-21",E124EB,218.3884
"2023-09-22",E124EB,217.2861
"2023-09-25",E124EB,220.4967
"2023-09-26",E124EB,216.3062
"2023-09-27",E124EB,216.4724
"2023-09-28",E124EB,216.2537
"2023-09-29",E124EB,217.0498
"2023-10-02",E124EB,211.2988
"2023-10-03",E124EB,213.2364
"2023-10-04",E124EB,213.6022
"2023-10-05",E124EB,214.393
"2023-10-06",E124EB,214.7489
"2023-10-09",E124EB,215.8759
"2023-10-10",E124EB,216.212
"2023-10-11",E124EB,214.2225
"2023-10-12",E124EB,207.3533
"2023-10-13",E124EB,207.2939
"2023-10-16",E124EB,208.3035
"2023-10-17",E124EB,209.7783
"2023-10-18",E124EB,202.7111
"2023-10-19",E124EB,205.1856
"2023-10-20",E124EB,203.7306
"2023-10-23",E124EB,201.9688
"2023-10-24",E124EB,194.8323
"2023-10-25",E124EB,190.6851
"2023-10-26",E124EB,191.7045
"2023-10-27",E124EB,185.9637
"2023-10-30",E124EB,183.2121
"2023-10-31",E124EB,190.0615
"2023-11-01",E124EB,188.0621
"2023-11-02",E124EB,191.0117
"2023-11-03",E124EB,195.8518
"2023-11-06",E124EB,193.5258
"2023-11-07",E124EB,196.2279
"2023-11-08",E124EB,194.8125
"2023-11-09",E124EB,193.5258
"2023-11-10",E124EB,194.9907
"2023-11-13",E124EB,193.9811
"2023-11-14",E124EB,201.4442
"2023-11-15",E124EB,206.0369
"2023-11-16",E124EB,206.9772
"2023-11-17",E124EB,205.6607
"2023-11-20",E124EB,208.8776
"2023-11-21",E124EB,215.6379
"2023-11-22",E124EB,219.0428
"2023-11-24",E124EB,219.1517
"2023-11-27",E124EB,217.7561
"2023-11-28",E124EB,216.5287
"2023-11-29",E124EB,220.2504
"2023-11-30",E124EB,221.0323
"2023-12-01",E124EB,221.2006
"2023-12-04",E124EB,219.8644
"2023-12-05",E124EB,217.2018
"2023-12-06",E124EB,218.5083
"2023-12-07",E124EB,216.6871
"2023-12-08",E124EB,215.2717
"2023-12-11",E124EB,219.0923
"2023-12-12",E124EB,217.5086
"2023-12-13",E124EB,224.5461
"2023-12-14",E124EB,226.9117
"2023-12-15",E124EB,224.9124
"2023-12-18",E124EB,224.1403
"2023-12-19",E124EB,226.8029
"2023-12-20",E124EB,224.4966
"2023-12-21",E124EB,228.0005
"2023-12-22",E124EB,228.0104
"2023-12-26",E124EB,229.0398
"2023-12-27",E124EB,230.4849
"2023-12-28",E124EB,230.9902
"2023-12-29",E124EB,229.2167
"2024-01-02",E124EB,232.635
"2024-01-03",E124EB,228.6915
"2024-01-04",E124EB,230.4849
"2024-01-05",E124EB,228.1763
"2024-01-08",E124EB,232.7044
"2024-01-09",E124EB,228.751
"2024-01-10",E124EB,227.5323
"2024-01-11",E124EB,225.8677
"2024-01-12",E124EB,223.1727
"2024-01-16",E124EB,224.6688
"2024-01-17",E124EB,222.5187
"2024-01-18",E124EB,224.2328
"2024-01-19",E124EB,228.9293
"2024-01-22",E124EB,229.8409
"2024-01-23",E124EB,229.9697
"2024-01-24",E124EB,226.5117
"2024-01-25",E124EB,225.3029
"2024-01-26",E124EB,230.8614
"2024-01-29",E124EB,231.7829
"2024-01-30",E124EB,242.7018
"2024-01-31",E124EB,237.708
"2024-02-01",E124EB,242.8801
"2024-02-02",E124EB,244.0691
"2024-02-05",E124EB,243.5638
"2024-02-06",E124EB,245.9219
"2024-02-07",E124EB,244.3762
"2024-02-08",E124EB,243.6133
"2024-02-09",E124EB,240.7201
"2024-02-12",E124EB,244.5645
"2024-02-13",E124EB,239.3131
"2024-02-14",E124EB,245.7139
"2024-02-15",E124EB,246.675
"2024-02-16",E124EB,247.7054
"2024-02-20",E124EB,245.4959
"2024-02-21",E124EB,248.3494
"2024-02-22",E124EB,250.4103
"2024-02-23",E124EB,251.5102
"2024-02-26",E124EB,249.3403
"2024-02-27",E124EB,252.5208
"2024-02-28",E124EB,253.363
"2024-02-29",E124EB,250.8166
"2024-03-01",E124EB,253.5215
"2024-03-04",E124EB,253.8386
"2024-03-05",E124EB,252.0551
"2024-03-06",E124EB,250.5788
"2024-03-07",E124EB,251.7876
"2024-03-08",E124EB,251.3615
"2024-03-11",E124EB,250.4797
"2024-03-12",E124EB,250.777
"2024-03-13",E124EB,253.0063
"2024-03-14",E124EB,250.8959
"2024-03-15",E124EB,247.1109
"2024-03-18",E124EB,249.1619
"2024-03-19",E124EB,251.4111
"2024-03-20",E124EB,249.37
"2024-03-21",E124EB,251.7777
"2024-03-22",E124EB,252.4614
"2024-03-25",E124EB,245.5256
"2024-03-26",E124EB,246.1795
"2024-03-27",E124EB,246.7548
"2024-03-28",E124EB,247.6971
"2024-04-01",E124EB,245.7828
"2024-04-02",E124EB,243.9478
"2024-04-03",E124EB,242.3607
"2024-04-04",E124EB,239.9405
"2024-04-05",E124EB,242.3012
"2024-04-08",E124EB,242.2715
"2024-04-09",E124EB,247.7765
"2024-04-10",E124EB,243.8783
"2024-04-11",E124EB,242.0235
"2024-04-12",E124EB,238.0063
"2024-04-15",E124EB,237.7186
"2024-04-16",E124EB,238.3931
"2024-04-17",E124EB,237.4508
"2024-04-18",E124EB,234.4454
"2024-04-19",E124EB,233.6023
"2024-04-22",E124EB,234.1676
"2024-04-23",E124EB,251.0597
"2024-04-24",E124EB,248.3816
"2024-04-25",E124EB,243.8089
"2024-04-26",E124EB,244.5826
"2024-04-29",E124EB,244.8206
"2024-04-30",E124EB,244.6223
"2024-05-01",E124EB,244.8901
"2024-05-02",E124EB,244.8405
"2024-05-03",E124EB,246.368
"2024-05-06",E124EB,245.3959
"2024-05-07",E124EB,246.7449
"2024-05-08",E124EB,247.5285
"2024-05-09",E124EB,249.3933
"2024-05-10",E124EB,251.3275
"2024-05-13",E124EB,249.5718
"2024-05-14",E124EB,257.1599
"2024-05-15",E124EB,261.3258
"2024-05-16",E124EB,262.6947
"2024-05-17",E124EB,263.6469
"2024-05-20",E124EB,264.9463
"2024-05-21",E124EB,264.3908
"2024-05-22",E124EB,265.0256
"2024-05-23",E124EB,259.2825
"2024-05-24",E124EB,260.6514
"2024-05-28",E124EB,256.6143
"2024-05-29",E124EB,253.8568
"2024-05-30",E124EB,250.6927
"2024-05-31",E124EB,254.7198
"2023-03-01",E15736,126.7649
"2023-03-02",E15736,128.9923
"2023-03-03",E15736,131.3187
"2023-03-06",E15736,128.4464
"2023-03-07",E15736,127.7217
"2023-03-08",E15736,127.498
"2023-03-09",E15736,125.2163
"2023-03-10",E15736,121.6103
"2023-03-13",E15736,117.7001
"2023-03-14",E15736,118.6843
"2023-03-15",E15736,109.826
"2023-03-16",E15736,112.3224
"2023-03-17",E15736,110.166
"2023-03-20",E15736,112.394
"2023-03-21",E15736,116.8769
"2023-03-22",E15736,114.4967
"2023-03-23",E15736,113.3067
"2023-03-24",E15736,112.224
"2023-03-27",E15736,115.0336
"2023-03-28",E15736,116.9574
"2023-03-29",E15736,118.8185
"2023-03-30",E15736,119.2749
"2023-03-31",E15736,120.9481
"2023-04-03",E15736,129.2338
"2023-04-04",E15736,126.7463
"2023-04-05",E15736,127.9364
"2023-04-06",E15736,125.7621
"2023-04-10",E15736,128.1243
"2023-04-11",E15736,129.896
"2023-04-12",E15736,129.7528
"2023-04-13",E15736,130.406
"2023-04-14",E15736,131.3008
"2023-04-17",E15736,129.386
"2023-04-18",E15736,129.4575
"2023-04-19",E15736,128.5538
"2023-04-20",E15736,127.0058
"2023-04-21",E15736,126.2453
"2023-04-24",E15736,128.3927
"2023-04-25",E15736,124.6704
"2023-04-26",E15736,122.523
"2023-04-27",E15736,123.5341
"2023-04-28",E15736,127.2385
"2023-05-01",E15736,126.9969
"2023-05-02",E15736,120.8408
"2023-05-03",E15736,115.2305
"2023-05-04",E15736,112.734
"2023-05-05",E15736,118.8275
"2023-05-08",E15736,118.6396
"2023-05-09",E15736,118.9259
"2023-05-10",E15736,117.4943
"2023-05-11",E15736,114.9461
"2023-05-12",E15736,115.2523
"2023-05-15",E15736,116.1166
"2023-05-16",E15736,112.425
"2023-05-17",E15736,114.8741
"2023-05-18",E15736,115.9186
"2023-05-19",E15736,117.2512
"2023-05-22",E15736,119.2591
"2023-05-23",E15736,119.6913
"2023-05-24",E15736,120.9969
"2023-05-25",E15736,117.9535
"2023-05-26",E15736,117.9445
"2023-05-30",E15736,116.5939
"2023-05-31",E15736,114.4869
"2023-06-01",E15736,115.3423
"2023-06-02",E15736,118.2686
"2023-06-05",E15736,117.3412
"2023-06-06",E15736,117.9175
"2023-06-07",E15736,120.8168
"2023-06-08",E15736,120.0604
"2023-06-09",E15736,119.106
"2023-06-12",E15736,116.819
"2023-06-13",E15736,117.1071
"2023-06-14",E15736,114.1538
"2023-06-15",E15736,114.0457
"2023-06-16",E15736,115.9186
"2023-06-20",E15736,114.3248
"2023-06-21",E15736,114.9551
"2023-06-22",E15736,113.3164
"2023-06-23",E15736,112.9112
"2023-06-26",E15736,114.5499
"2023-06-27",E15736,114.64
"2023-06-28",E15736,115.8015
"2023-06-29",E15736,117.0621
"2023-06-30",E15736,118.2776
"2023-07-03",E15736,118.8089
"2023-07-05",E15736,117.5933
"2023-07-06",E15736,114.5049
"2023-07-07",E15736,119.2141
"2023-07-10",E15736,120.7357
"2023-07-11",E15736,123.482
"2023-07-12",E15736,125.616
"2023-07-13",E15736,125.5259
"2023-07-14",E15736,122.1494
"2023-07-17",E15736,121.9783
"2023-07-18",E15736,124.9857
"2023-07-19",E15736,125.0667
"2023-07-20",E15736,126.0752
"2023-07-21",E15736,127.1737
"2023-07-24",E15736,130.064
"2023-07-25",E15736,131.4956
"2023-07-26",E15736,130.5502
"2023-07-27",E15736,129.9739
"2023-07-28",E15736,131.1355
"2023-07-31",E15736,132.6481
"2023-08-01",E15736,133.1524
"2023-08-02",E15736,132.1709
"2023-08-03",E15736,133.6296
"2023-08-04",E15736,133.7737
"2023-08-07",E15736,133.7917
"2023-08-08",E15736,134.3409
"2023-08-09",E15736,136.2153
"2023-08-10",E15736,135.5543
"2023-08-11",E15736,135.5181
"2023-08-14",E15736,134.8661
"2023-08-15",E15736,133.4807
"2023-08-16",E15736,133.037
"2023-08-17",E15736,133.5712
"2023-08-18",E15736,134.0511
"2023-08-21",E15736,134.4224
"2023-08-22",E15736,134.2866
"2023-08-23",E15736,134.2141
"2023-08-24",E15736,134.9295
"2023-08-25",E15736,135.4185
"2023-08-28",E15736,136.4417
"2023-08-29",E15736,136.9035
"2023-08-30",E15736,137.0122
"2023-08-31",E15736,137.4377
"2023-09-01",E15736,140.0456
"2023-09-05",E15736,139.62
"2023-09-06",E15736,141.3495
"2023-09-07",E15736,140.2358
"2023-09-08",E15736,141.2861
"2023-09-11",E15736,138.144
"2023-09-12",E15736,141.5397
"2023-09-13",E15736,141.0688
"2023-09-14",E15736,142.9975
"2023-09-15",E15736,141.0326
"2023-09-18",E15736,141.4944
"2023-09-19",E15736,140.7066
"2023-09-20",E15736,138.4429
"2023-09-21",E15736,137.0574
"2023-09-22",E15736,136.3421
"2023-09-25",E15736,138.2165
"2023-09-26",E15736,138.5968
"2023-09-27",E15736,142.3727
"2023-09-28",E15736,142.2913
"2023-09-29",E15736,140.2448
"2023-10-02",E15736,136.007
"2023-10-03",E15736,136.6318
"2023-10-04",E15736,131.7602
"2023-10-05",E15736,131.4071
"2023-10-06",E15736,136.9397
"2023-10-09",E15736,141.6846
"2023-10-10",E15736,141.6031
"2023-10-11",E15736,143.8397
"2023-10-12",E15736,147.018
"2023-10-13",E15736,150.8302
"2023-10-16",E15736,151.5908
"2023-10-17",E15736,152.5506
"2023-10-18",E15736,153.8636
"2023-10-19",E15736,152.9581
"2023-10-20",E15736,150.7487
"2023-10-23",E15736,149.6983
"2023-10-24",E15736,147.833
"2023-10-25",E15736,149.1188
"2023-10-26",E15736,146.4385
"2023-10-27",E15736,144.9263
"2023-10-30",E15736,143.4594
"2023-10-31",E15736,145.1708
"2023-11-01",E15736,144.3468
"2023-11-02",E15736,147.8148
"2023-11-03",E15736,146.7826
"2023-11-06",E15736,145.0078
"2023-11-07",E15736,143.7853
"2023-11-08",E15736,141.2318
"2023-11-09",E15736,140.8787
"2023-11-10",E15736,142.8074
"2023-11-13",E15736,143.233
"2023-11-14",E15736,144.1204
"2023-11-15",E15736,144.1204
"2023-11-16",E15736,141.0768
