,0157B1,03B8CF,055018,061366,0624BE,063384,067779,06EF42,07EC43,095294
33,0.030066210789102467,0.012375833174979076,0.014696139018578455,0.059983856321259285,0.006351446718419185,0.0124027599979235,0.0325285231452953,0.021917960541543848,0.0001598912739338258,0.021931376016979167
34,-0.012118018967334094,-0.011954348948868489,-0.01165956439393942,0.01042311170339345,-0.027699859747545554,-0.007188585542967893,-0.0035988787412966467,-0.014226407845897652,0.0011190599896087237,-0.014191761855313262
35,-0.002133333333333364,-0.02583512517046142,-0.027557184223895942,0.009373528026377675,0.022719076812116806,-0.008973596790340186,-0.0180684623203136,-0.0031706306119599595,-0.019006081413762387,-0.07057584269662927
36,0.003955104222341043,0.0006545917061864695,-0.005402227040535155,0.00018666293340809402,-0.023977433004231302,-0.003704660598312184,-0.031275126847256494,0.028737171208366833,0.0017905892327256545,0.03551190026445037
37,-0.017781090289608194,-0.015305191476262107,-0.038116856140799286,-0.014370363458218693,-0.023482658959537522,-0.019727411140394547,-0.051289390079853406,0.012260915982575676,-0.010076065578210015,-0.037212696096315195
38,-0.016476964769647655,-0.013836241725798866,-0.027244629614441063,-0.016662721893491172,-0.0022197558268591297,-0.024865714243543453,-0.03002785571343816,-0.008847493047545747,-0.008701331787645854,-0.0333459643804471
39,0.01873691171608071,-0.005381546536316574,-0.04959779370878289,-0.019977855870601153,-0.05005561735261394,-0.01253391083633141,-0.046436161940801475,0.015834248349413136,-0.03974893232418704,-0.04547236377891024
40,0.026506545493887142,-0.006955466762970356,0.02946930103336832,0.01822379408586295,0.045667447306791495,0.14476509394473552,-0.01839610333130382,0.020190165821233858,0.00793398464934729,0.009445585215605621
41,0.013912310286677988,0.0,-0.03268472218586092,-0.01963432871822082,-0.007092198581560199,-0.07484233392145898,-0.03749280049621193,-0.01271520352565116,-0.023443514584699614,-0.050854353132628156
42,0.039916839916839954,0.013912597824975673,0.0067785715493958645,0.016435390217498295,0.00037593984962398536,-0.0007236550592394912,0.0343732378968688,0.018696268556907838,0.023305552564778786,0.0060008572653236425
43,-0.010895641743302712,-0.011419001801052181,-0.04114917963744557,-0.033597986057319895,-0.02442690717775267,-0.04766324111376514,-0.053156220101016866,-0.00652558189852111,-0.010444902559420256,-0.02343417128248816
44,-0.012531581606872249,0.012521869371259695,0.00590744113293909,0.02534816150686305,0.0038520801232664816,0.03181026384350718,0.007014616722282208,-0.00831284108232913,0.015745321186891204,0.010471204188481607
45,0.029679664312762314,-0.0001912818819076742,0.04787271105660688,0.02232753566542893,-0.008825786646201091,0.022727324264323976,0.05922641619508781,0.002172654615078746,0.008177321372810669,0.03756476683937828
