date,0157B1,03B8CF,55018,61366,0624BE,063384,067779,06EF42,07EC43,095294
2004-08-30,1911,37.0447,49.9552,224.4301,19.5563,25.8398,30.0055,17082,5.9996,37.6502
2004-08-31,1.9025,37.5277,49.6912,206.85,18.9671,25.7559,30377,17.5296,6.1042,37.8051
2004-09-01,1.9075,37.7555,50.0946,177.7,19.1294,25.7688,30.2775,17.9205,6.2289,37.8215
2004-09-02,1.9544,38.0653,50.7252,188.07,20.9925,25.8269,30.8148,17.8695,6.1888,38.0822
2004-09-03,1.9325,38.2476,50.2926,185.39,21.0399,25659,30.8215,17.8809,6.1198,37.9357
2004-09-07,1921,38.3752,51.5392,190.95,21.4801,25.8786,31.1598,18.3851,6.0998,38.4822
2004-09-08,1896,38.2066,50.9379,212.63,21.1956,25.5234,31.1333,18.0225,6.2066,38.2946
2004-09-09,1899,38.2066,51.0479,215.76,20.9721,25.5751,30.9542,18.2888,6.4337,38.3842
2004-09-10,1924,38.5893,53.2039,207.33,21792,25.1877,31.1333,18.2321,6.5005,39.0285
2004-09-13,1.9958,38.5711,53.7539,212.5,21.8935,24.7357,31.3257,18.5437,6.5673,39208
2004-09-14,2.1285,38.2385,53.9153,210.13,22.0557,24.7293,31465,18.5607,6.5361,39.6485
2004-09-15,2.1055,37.3636,53.3726,212.0,22.1509,24.3677,31.3588,18.4134,6.4003,39102
2004-09-16,2.1235,37.3864,53.2553,207.62,22.6252,23.8641,31.8763,18.64,6476,38.9061
2004-09-17,2143,37.5094,53.6659,215.88,22.6048,24.5808,32.0488,18.5834,6.4137,38.7513
2004-09-20,2.1584,36.8806,53.3506,238.18,22.1848,24.5808,31.5844,18.1981,6.3558,38.8818
2004-09-21,2.1596,37.1677,54.2599,237.15,22.4827,25.0392,32.0222,19.1216,6.4604,39665
2004-09-22,2.0641,36.5571,53.8566,229.22,21.9479,25.0004,31.7768,19.2463,6.3402,38.7593
2004-09-23,2.0866,35.86,53.3579,214.54,21.9408,24.6001,31.7171,18.9743,6.3625,38.7269
2004-09-24,2.0422,35.8509,53.9739,225.93,21.6631,25.1812,31.8033,18.9687,6.3669,38.5966
2004-09-27,1.9918,35.3998,53.8786,218.4,21.2368,25.3104,31.6839,19.15,6.2467,38.2211
2004-09-28,1.9669,36.0286,54986,235.47,21.2368,25.3491,31.5711,18.6967,6.3424,38.1967
2004-09-29,2.0372,35.8964,54.6633,250.0,21.6968,25.4524,31.4384,18.5211,6565,38.3191
2004-09-30,2.0382,36.4387,54.1939,236292,21.3384,25814,31.3721,18759,6.7921,38.4167
2004-10-01,2.0188,36.3111,54678,241.68,21.4596,25.0521,31737,18.6627,6.7142,39.4201
2004-10-04,2.0457,35.9693,54.92,248.35,21.9408,25.2135,32.5264,17.5126,6.9457,40.3418
2004-10-05,2.0432,35.8873,54.5093,251.69,21.8125,25.1877,32.4999,17.1217,6.9502,40.3174
2004-10-06,2.0631,36.9718,55.0666,231.97,21.6764,25.4976,32.5729,17.5806,6.9134,40.5701
2004-10-07,2.0527,36.2974,54.1719,247.1,23.7695,25.6849,32.4335,16.6061,6.9279,40.2765
2004-10-08,1.9953,36.1151,53.4899,247.98,24.7724,25743,32.3738,16.6231,6732,39.8689
2004-10-11,2.0028,36.0969,53.6806,245.6,25.2535,25.7494,32.3937,16.2151,6.8545,40.0807
2004-10-12,2.0063,35.8281,52.8299,266.4,24.4947,26.0852,32.1814,16.5154,7.1839,39.8442
2004-10-13,1.9943,35.5319,51.8033,272.04,24.7523,25.8915,32.1483,15.9885,7.0971,39.1184
2004-10-14,1.9504,35.3588,50.7619,280.91,24.9619,26.3951,32.4203,16.2095,7.1594,38.3353
2004-10-15,1923,35.5319,51.2679,275.5,24.7253,27.0924,32.4932,16.3001,7.1928,38.6535
2004-10-18,1.9589,34.6753,51.1066,266.04,25.2674,28.0545,32606,16.1981,7.1683,39.0203
2004-10-19,1912,34.3518,51.3339,267.14,25.0976,27.7897,32.3871,16.0452,7.0815,39.1348
2004-10-20,1913,34.9942,50.6372,267.7,24.9351,28048,32.9974,15.7166,7.0214,39.3223
2004-10-21,1.9689,35.3588,51.7886,265.87,25294,28.3321,32.7387,15.8072,7.0726,40.0647
2004-10-22,1.7259,34575,51.1872,245.58,24.9692,28.2288,32.6193,15.6429,7.1194,38.8246
2004-10-25,1.6945,34.4338,51.6933,236.84,24.9755,27.7768,33223,16.5494,7.1795,39.1998
2004-10-26,1.6875,34.73,53.4093,230.5,25.1722,28.5129,33.4751,16.9743,6.8545,39.3386
2004-10-27,1.7075,35.3451,54.0619,234.25,26.1406,28.0997,33.5414,17.0877,7313,40.5782
2004-10-28,1.7185,35.1537,53.7686,225.97,26.4523,30.1206,33.6078,17.1217,7.7293,40.5374
2004-10-29,1.7025,35.3451,54.0913,221.0,26.5404,30.8179,33.5414,16997,7.5691,40.5132
2004-11-01,1.7509,35.0444,54.6193,224.76,26.4796,31.3668,33.8333,17.1613,7.5751,40.3661
2004-11-02,1.8077,34575,54.6046,204.79,26.4932,31.5411,34.2579,17286,7.7316,40.7823
2004-11-03,1.7918,34.3062,54.8246,181.56,26.5336,31638,34.4967,17.6712,8.0277,40.9454
2004-11-04,1.8412,35.5775,56.1006,167.2,28.5658,32.1287,34.8748,17.6486,8.1056,41.5
2004-11-05,1.8237,37.0902,56.57,175.88,28.9045,31.8575,34.8284,17.2633,8.1123,40.7823
2004-11-08,1.8616,37.0811,56504,180.75,28.5591,31.7025,34.2645,17.5636,8.1546,40.9046
2004-11-09,1.8656,36.9946,57.0173,164745,28451,31.4894,34.6095,17.9942,8.1568,40.8883
2004-11-10,1.9,36.8396,57.6773,171.46,29.2975,32.0124,34.8947,18.0168,8.1212,43.7511
2004-11-11,1.9369,37309,58.1173,171.28,29.6294,31.5928,35.1601,18.3398,8.2614,44.6564
2004-11-12,2.0183,37.6735,58462,177.0,30.2662,31.2183,35.5913,19.5239,8.5241,45.0968
2004-11-15,2.0397,37.4912,58.4693,191.9,30.4896,31625,34908,19.8128,8.4595,44.7787
2004-11-16,1.9988,37.2588,57.4426,184.35,29.8598,31.5153,34.5299,19.6145,8.4595,44.2814
2004-11-17,1.9903,37.4684,57.7727,181.77,30.0831,31.5411,34.2446,19.8355,8.5931,44.5261
2004-11-18,2.0138,37.5322,58.11,185.94,29.8937,31.2441,34.1716,19.9262,8553,43.9796
2004-11-19,1923,36.8852,56.9586,192.9,29.3382,31.3797,33767,19.4559,8.4442,43.1884
2004-11-22,1898,36.7895,57.3546,177.9999,30.1037,31.6767,33.6343,20.0621,8277,43.5718
2004-11-23,1911,36.5617,58.2787,171.7099,31296,32.9293,34.4768,20.2264,8.4239,43.2617
2004-11-24,1933,36.5662,58.66,165.6,31.2009,33.7622,35.2132,20.4757,8.5597,43.7511
2004-11-26,1.9499,36.5252,58.6527,173.19,31.4852,33.9043,35.0739,20.4587,8.7245,43.6043
2004-11-29,1.9424,36.4523,57.5746,189.64,31.6683,33.6912,35.2729,19.9488,8.6278,43.4005
2004-11-30,1.9793,36.2655,57626,175.56,30.8554,34.0399,35.1667,19.9488,8.4885,44.1262
2004-12-01,1.9943,36.6574,58154,228.46,31.5194,34834,35724,20.5947,8.5708,45456
2004-12-02,2.0038,36.4113,58.6013,224.11,30.4151,34.4014,36.0292,19.9941,8.4907,44.9828
2004-12-03,1.9998,36.9444,58.11,219.39,30.5375,34.4079,36.2348,20.5947,8.4351,45725
2004-12-06,1.9699,36.6209,58.1907,211.94,30.3068,34537,36.5333,20.7533,8.4128,47.0627
2004-12-07,1.9055,35.9374,57.7067,217.0,30.7131,33.9753,36.3211,20.5324,8.1746,46.0675
2004-12-08,1.9315,36106,57.6407,211.59,31.6208,34.4466,36.3343,20.1981,8.1968,46.0432
2004-12-09,1.9863,35983,58.0733,211.7442,31.1266,34.8857,36.2016,21.4219,8415,45.8475
2004-12-10,1.9479,35.9055,59.4887,218.9,30.4763,34.5693,36.2547,22.2604,8.5263,45.4886
2004-12-13,1.9868,35.7597,60.1193,220.69,29.7038,35.2279,36.6594,22.3227,8.8514,46.6957
2004-12-14,2.0173,35.7688,60.0313,217.69,30.4018,35.0665,36.7523,22.5324,9.1096,46.6304
2004-12-15,2.0452,36.0377,60464,205.26,30.6657,35.4216,36.3874,23.4332,9.0317,46.3286
2004-12-16,1.9978,36.4068,60002,205.1512,30.1106,35512,37.0309,22.4927,8.7601,46.3778
2004-12-17,1.9958,36.7348,60.1633,207.49,29.9413,35583,37.4687,22487,8.8692,45.8392
2004-12-20,1.9429,36.7941,60.0827,202.6,29.4672,35.8219,37.7805,22.4191,8.8402,45.8309
2004-12-21,1.9649,36.9535,60684,213186,30.2866,36261,38.0791,22436,8.8781,45.7494
2004-12-22,1.9714,37.1404,60.6694,208.77,30.4018,36.4095,38424,22.7703,8.7779,45668
2004-12-23,1.9419,37.6142,60.4493,196.82,31472,36.6419,38.4439,22555,8.9938,45.7983
2004-12-27,2.1075,37432,60728,176.57,31.4244,36.6225,38.3046,22.1811,9.0205,45.3336
2004-12-28,2.2263,37.8147,61564,198108,31.9123,36.5967,38968,22.5947,9.5214,45.7576
2004-12-29,2.2357,37.7008,61718,205.88,31.7702,36.8033,38.6894,22.5834,9399,45.8883
2004-12-30,2.2432,37.7054,61.4467,207.29,31.8988,36855,38.5633,22844,9.4502,46.0513
2004-12-31,2.2093,37.3955,61.7547,200.84,31.8035,36.8098,38.2316,22.8383,9.4235,45.9778
2005-01-03,2.2208,37.5459,61454,193.9,31.3704,36.7904,38.0194,22.2944,9.3122,45.3336
2005-01-04,2.1021,37.2406,60.3173,204.02,32.0273,35.7251,37.8469,21.3086,9.2075,44.5014
2005-01-05,2.0836,36785,59716,196.97,32.1564,34.8276,37.7805,20.8497,9.1229,44306
2005-01-06,2.0477,37.1176,60464,193.66,33.9512,34.8986,38.0525,21.2689,9.0139,43.9877
2005-01-07,2111,37.5003,60.1047,209.5,33.5314,35.9962,38.1454,21.2236,9.0205,44.0612
2005-01-10,2.0871,38.2476,60.3613,219.73,33.5921,36.1899,37.6744,22.0508,8.7979,43.9143
2005-01-11,2.0771,38.5985,60.2,220.19,33.8974,35.5895,37.21,22.0395,8.4863,43.6288
2005-01-12,2.11,38.7124,60.4787,227.49,33.6325,35.4926,37.2365,21.9545,8.4061,43.8734
2005-01-13,2125,38.1793,60.1633,228.68,33.6127,35.8348,37.3626,22.98,8.2525,43.0007
2005-01-14,2.2223,38.2613,60222,231.14,34.0935,36.1189,37.9729,23.2009,8.4707,43.7676
2005-01-18,2.2238,37.3728,60816,237.53,34.1273,37.2876,38424,23.1159,8.6443,44.5749
2005-01-19,2.1928,37.4411,60.2073,249.55,35.3128,36.5838,38.7756,23.2292,8.5553,43.6207
2005-01-20,2113,37.7965,57.6847,251.6,34.8658,36.4159,38.3577,22.2208,8.2369,42.7398
2005-01-21,2.0532,37031,57.4866,278.0,34.0867,36.1383,37.6877,21.9771,7.9831,42.0056
2005-01-24,2.0143,37.1905,56284,272.25,33.6399,35583,36.6594,22.3001,8.07,41.5978
2005-01-25,2.0422,37.7373,56.5113,271.99,33.5585,35.2214,36.5731,22.2038,8.0277,41.3288
2005-01-26,2.0621,38.0107,57.7507,269.87,33.66,35.7832,37.3692,22.4077,8.1568,41.4348
2005-01-27,2.1105,37.7692,56922,271.2,33707,36.0221,37.7805,21.9658,8.2948,41345
2005-01-28,2106,37.9332,56922,268.3,33.8227,35.8671,37.6279,22.0791,8.1902,41.0595
2005-01-31,2.1559,38439,57406,274.1,33.9512,36.5063,38.2117,22538,8.4373,42.0222
2005-02-01,2119,38.3114,58.2713,287.32,33.9512,36.9518,37.6346,23.2576,8.4952,42.1443
2005-02-02,2.0891,37.9742,57.5453,295.91,33.7614,36.9002,37.5085,22.8893,8.5041,41.8753
2005-02-03,1.7833,37.9742,57.5086,287.36,37257,36.4095,37.1702,23.0083,8346,41.8509
2005-02-04,1.7818,38.3114,57.8093,285.7901,37.1825,36.5063,37.4886,24.8383,8.5263,42.5604
2005-02-07,1.7803,38.2203,57.6187,291.85,38.0971,37.0293,37.7142,24.7363,8.4484,42.7642
2005-02-08,1.8107,38.4299,56702,298.03,37582,36.1706,37084,25.4672,8.3794,42.4136
2005-02-09,1.7903,37.9788,56.3426,286.03,37.5618,35.8025,36.8186,24.9459,8.1724,40.3582
2005-02-10,1.7848,38.2294,56614,283.61,37.0265,35.8477,36.3012,24.9969,9.5927,39.1184
2005-02-11,1.7848,38.2932,57494,288.24,37.0738,35.0536,36.8518,24.3964,10.1336,39.5668
2005-02-14,1.7973,38.5529,57824,285.52,37.1077,34.4918,36.9646,23.8581,10.2071,38.7187
2005-02-15,1.8028,39.1817,57.5673,284.92,36.7831,32.9228,37.5085,23.4615,10.0201,38.6288
2005-02-16,1.7788,39.5508,57.6627,291.99,35699,34.6791,37.3825,24.0508,10.0446,38.0905
2005-02-17,1.7803,39.0541,57.1126,263.3501,36.4984,34.4466,37.1901,24.1471,9.9132,37.7235
2005-02-18,1.7614,38.9812,56.3353,276.24,36.6137,33.8913,36.9115,23.9658,9.9622,37.2015
2005-02-22,1.7319,38.3023,55.0006,268.82,35.5971,32826,35.8169,22946,9.7752,36704
2005-02-23,1703,38.2385,55.3086,278.57,36.1119,33052,35651,23.0649,9.9288,36.6469
2005-02-24,1.7304,38398,55734,276.85,36.7964,33575,35.7837,24.1867,10.2182,37.4057
2005-02-25,1.7454,38.5483,56724,275.8,36.7356,34.5499,36.3211,25.5012,10.6212,37.3076
2005-02-28,1.7549,38.2476,56.2326,284.5,36.3762,35.3247,36.0756,24793,10.5143,37.7073
2005-03-01,1.7653,38.4891,56284,284.84,37.7449,35.0084,36.0889,25.0706,10.5989,38.3353
2005-03-02,1.7708,38.5301,56.13,303.98,38.3206,34.7953,36.0225,24.4587,10.5967,37585
2005-03-03,1.7783,38685,56174,307.94,37724,34.8017,35.6311,24487,10.4342,37.8375
2005-03-04,1.7883,39.3959,57.2593,306.78,38.4626,35.0471,35.6776,25.7788,10.8238,38213
2005-03-07,1.8117,39.5098,55734,311.14,38395,34.9567,36.1486,25.5408,10.7948,38.0499
2005-03-08,1.7873,39.3594,57.7507,295.9,38.3813,34.7759,36.1552,24674,10.3807,36.8263
2005-03-09,1.7658,39.2409,57494,299.06,38.1308,34.7436,35.4586,23.5125,10.1804,36.2148
2005-03-10,1.7414,39.4824,57.7213,279.45,38.4424,35.4926,35.6046,23.2462,10.3028,37.0304
2005-03-11,1.7334,39.0177,57.1126,271.43,38.9506,35.7832,35.7373,23.2802,10.4297,37.1364
2005-03-14,1.7259,39.1407,57.9413,278.48,38.2798,35.7057,35.8699,23.2406,10.4186,37.6338
2005-03-15,1705,39.1225,57.3473,265.16,38.3071,35.2279,36.1618,23.0876,10.2138,37.1199
2005-03-16,1.6895,39.1863,56.4673,273.18,38.0222,34.5693,36.6196,22.98,10049,36.4267
2005-03-17,1.6945,39.1726,56416,252.1,38.2052,34.1238,36.7523,22.8742,9.9466,36549
2005-03-18,1704,39.2592,56.2033,267.54,37.5075,33.1876,36.3741,22.8062,9.9177,36.6712
2005-03-21,1.6795,39.0359,56438,255.96,36.9118,33.1036,34.2247,22.8742,9.9912,37.2914
2005-03-22,1.6536,38.9037,55.47,257.32,36.8096,33.2909,34.8616,22.5947,10.1648,37.1118
2005-03-23,1.6551,38.7625,55.5946,242.88,36.1052,33.0649,34.4237,22.0508,10.3106,36.8589
2005-03-24,1.6401,38.8582,55.0373,256.0,36.6674,33.1424,33.9196,22.5191,10354,36.9732
2005-03-28,1.6656,38.8081,54.3846,251.69,37.1554,33.3167,34.1915,22.3227,10.1559,36.9486
2005-03-29,1.6676,38.5711,54.0913,244.76,37.8999,33.3102,34.1783,21.8166,9.9155,36598
2005-03-30,1712,39.1771,54788,245.15,38273,33.9107,34.4304,21.9299,10.1158,37.2668
2005-03-31,1.7095,39045,54832,253.19,38.7743,34.7888,34.3707,22.0886,10285,37.3973
2005-04-01,1.6965,38.7853,54766,261.8,38.3071,35.3958,33.6874,22.7684,10.2316,37.0468
2005-04-04,1.7459,38.5939,54876,274.39,38.9371,35.1569,33.3159,23.0782,10.3429,37.4708
2005-04-05,1.7599,38.4891,55074,277.4,39702,35.0536,33.8997,22.8666,10.6768,37.4057
2005-04-06,1.7369,38.6486,55.1253,282.22,39804,33.2973,34.0058,22.2094,10.5744,37.7643
2005-04-07,1.7409,38.8035,55206,275.75,39.8241,33.8978,34.0124,22285,10.5833,37.8946
2005-04-08,1.7259,38.5256,54.5313,274.32,39.9735,33.9688,33.7869,21.9752,10196,37.2097
2005-04-11,1.7259,38.4891,54.3039,268.22,40.3325,33.6847,33.5016,21.6882,10.0535,38.7187
2005-04-12,1.7274,38.8445,54.9273,288.0,40.2237,33.8591,33.6343,22.4134,10.2294,38.6777
2005-04-13,1711,38.3752,54656,288.22,39.0724,33.4458,33.2562,21.9073,10.0513,38.0417
2005-04-14,1.6945,37.5368,54.4359,290.13,38.2461,32.7291,32.9576,20.9479,9.1741,37.7155
2005-04-15,1.6471,36.8442,53.5339,273.27,36.9118,31.6315,32.2743,20.3284,8.8914,35.8558
2005-04-18,1.6461,34.5841,53.4166,266.25,37.5618,32.4192,32.5131,20.7439,9.1652,35.1543
2005-04-19,1.6352,35.0535,53.8639,272.82,38.0156,32.9874,32.4733,21.7335,9.1385,35.6925
2005-04-20,1.6586,34.5841,52.9766,270.68,36.8504,32.5806,31.7834,21658,9.1341,34.9669
2005-04-21,1.6825,35.4909,52.5293,247.84,37921,33.4846,33.1566,22.3152,9.35,36.0925
2005-04-22,1.6481,35.1127,51.8106,253.65,36.8981,33.7299,32.6458,22.0886,9.2187,35.4806
2005-04-25,1.6726,35.3178,52.6466,256.8,37.3317,34.3627,32.6193,22.7231,9.4101,35.8801
2005-04-26,1.6317,34.6889,52.0599,262.0,36.8843,34.2465,31.7436,22.9346,9.1274,35.2685
2005-04-27,1.5823,34.9031,52.5146,265.4,37.4941,34.6468,31.2461,22.9497,9.3723,35.5295
2005-04-28,1.6222,34.2789,52.0306,280.0,36.9997,36.3643,31.7768,22.3832,9.33,35.1216
2005-04-29,1.6142,34.8439,51.9866,279.1,36546,36.6742,32.4269,23.0404,9.3522,35.4642
2005-05-02,1.6511,35.0307,52.5953,285.96,37.1825,36.3578,32.3871,23.1613,9.3945,35.6437
2005-05-03,1.6566,34976,52.4853,277.0,37.9341,36035,32.4335,23.0782,9.5192,35.8801
2005-05-04,1694,35.2448,53.1673,288.6,38.6253,36.3191,33.2031,23.3803,9517,36.1004
2005-05-05,1694,35.2995,52.8006,278.42,39.0519,36.0608,33.2363,23.69,9.7262,35.8231
2005-05-06,1.7219,35.2357,52.4779,279.27,38.6388,35.8606,33.1964,24.2793,9.8331,35.8966
2005-05-09,1.7279,35418,52.5879,281.18,39.3366,36.0285,33.0638,24.2491,9.7953,36.2637
2005-05-10,1.7075,34.9077,52.1259,266.45,39.1811,35.9833,32.5065,23.7052,9.5548,35.8801
2005-05-11,1687,35.0808,52.7713,259.72,39.7361,36.3255,32.7785,23.9393,9.6528,35.8393
2005-05-12,1.6885,34.5295,52.2286,264.09,38.6727,36.3449,32.7918,23.1235,9.4302,35.3337
2005-05-13,1691,34452,52.0819,262.46,38.5102,36.3062,32951,22.6551,9.4814,35.5784
2005-05-16,1.7229,34.8211,53.3066,266.9,39.6346,36.7452,33.8731,23.5843,9.6016,35342
2005-05-17,1.7324,35.0899,53.7246,277.57,39.9599,36.7904,34.4967,23.8638,9.6817,35.5867
2005-05-18,1.7624,35.5866,54.4139,285.0,38.4284,37.2295,35.1269,24.8458,9.9978,35.9047
2005-05-19,1.7753,35.4772,54.6413,285.03,37.3925,37.2747,35.18,24.5437,10.1559,36.5734
2005-05-20,1.7708,35.1127,54.5166,280.74,36.9118,37.5717,34.8019,24.4757,10.1203,36.6062
2005-05-23,1.7798,35.7825,54.3553,267.24,37.9341,38.6693,35.3326,25.0498,10.3585,36.1331
2005-05-24,1.7728,35.6276,54.4139,264.29,38.0156,38.7662,34.9346,25.0347,10423,37.3404
2005-05-25,1.7584,35.1127,54.2599,269.0,38.2188,38.5273,34.6493,25.0271,10.2939,37.9683
2005-05-26,1.7668,35.0763,54.5386,265.97,38.8556,38.8695,35253,26.2283,10.5522,38.3678
2005-05-27,1.7708,35.0763,54.9053,257.87,39.0185,39457,35054,26.1225,10.5477,37.8458
2005-05-31,1.7713,34.9259,55294,248.0,38.8351,40.0575,35.0938,26115,10.6857,37.7726
2005-06-01,1.8207,35.0854,55.3893,250.43,39.2828,39.5219,35.2331,26.8628,10.6835,37.9601
2005-06-02,1.8162,34.8894,55338,260.03,44.0308,39.4506,35.3061,27.0743,10.6791,38.2537
2005-06-03,1.7753,34.6297,54.9493,260.0,44.0848,39.9994,34.6957,26.4927,10.4676,37.3076
2005-06-06,1.7843,34.7026,54.8173,264.92,44.3559,40.0188,34.6626,26.6286,10.6301,37.2749
2005-06-07,1.7634,34.7846,55.0006,256.92,46.0356,40.7096,34.5431,26.7722,10.5121,37.1199
2005-06-08,1.7374,34.8849,54.9126,258.74,44.5183,39541,34.1584,25.9639,10.4297,36.9404
2005-06-09,1.7559,34.7117,55.2353,272.99,45.3925,39.9478,34.2513,26.1905,10.6145,36.9404
2005-06-10,1.7434,34534,54.6633,279.27,45.4467,39.7089,33.8333,25.8203,10.4965,36.6142
2005-06-13,1.7394,34.6707,54744,282.82,45.0808,39838,33767,25.8732,10501,36.6307
2005-06-14,1.7479,34.9304,54.5606,271.04,46422,40.0382,34.1318,26.2434,10.6056,36.1576
2005-06-15,1.7579,34.6889,55.0593,272.76,46.3204,40.1285,34.51,27.3387,10.8416,35.5295
2005-06-16,1.7748,34935,54.9273,277.0,47.2891,39.9994,36.0424,27.5729,11.0085,35.6194
2005-06-17,1.7614,35.0489,54986,278.0,46.7067,40.5482,36.8451,28.2981,11.1688,36.1004
2005-06-20,1.7803,35.1719,54986,276.65,46.7271,40.1479,36.8186,27.8978,10915,35.7252
2005-06-21,1.7648,35.1719,54.8466,260.6,46.7271,41.0648,36.6992,28.0866,10.6078,35.7417
2005-06-22,1.7569,35.4863,54.5899,247.14,47.2962,42.0333,36.5731,27.8751,10.5967,35.7252
2005-06-23,1.7673,34.5705,53.6073,237.13,46.4491,41.2004,35.9296,27.86,10.3986,35.7823
2005-06-24,1.7469,34.3928,53.7979,236.01,45.3856,40.5095,36.5665,26.9308,10.2383,35.2685
2005-06-27,1721,34534,53.9886,222.68,45.6977,40.7226,36.2414,27.5729,10.2806,35.2031
2005-06-28,1.6815,35.1309,54.5239,200.26,46.9032,40.8452,36.5665,28.4265,10.5433,35.6847
2005-06-29,1.6636,34.6479,54.1866,211.25,46.9982,41.2262,36.5068,28283,10.5277,35.5295
2005-06-30,1.6506,32.9438,58.6747,209.7,46.5371,40.9356,36.1884,28.4114,10.4921,35.6437
2005-07-01,1.6416,33.2628,57.7873,214.65,46.9233,41.1552,36.3012,28.3435,10.5143,36.1167
2005-07-05,1.7,33.5453,57934,202.97,47797,41.9235,36.6727,28.6154,10.61,36.1576
2005-07-06,1699,33.1853,58.3887,214.65,47.9126,41.7234,35.9164,28.7816,10.6457,36.0678
2005-07-07,1694,33.6318,59738,212.0,49.5454,42.1818,36.2613,29.9525,10.5633,36223
2005-07-08,1.7329,34.1741,60024,223.39,48.8541,42.0462,36.3144,30.1867,10.7859,36.3614
2005-07-11,1.7753,34.6889,60.4127,241.9,48.7729,41.6846,36.4537,30.9194,10.8371,36.3043
2005-07-12,1.8112,34.1148,60.7354,222.65,48.6033,42.0978,36394,31.35,10.6279,36.8672
2005-07-13,1.8212,34.2287,60.8454,210.89,47.9259,41.9752,36.1618,31.0479,10.5767,36.8672
2005-07-14,1.8551,34.37,60.42,221.8,47.2483,41.9106,36.0557,30.5342,10.4698,37.1364
2005-07-15,1.8531,34.3791,60.2587,221.38,47.4249,42001,36.0756,31.3198,10.7102,37.2097
2005-07-18,1.8551,33.9599,59.8407,207.13,48.5085,42.2786,35.8169,31.2216,10.8393,37.2097
2005-07-19,1904,33.8505,59.5913,180.31,49.4499,43.4215,36.0026,31.5616,11.0352,37.9357
2005-07-20,1904,34.0283,59.4373,188.91,48.6848,43.4602,36.0756,31.8108,11.0197,37.4951
2005-07-21,1893,33969,61.7254,197.26,47.7839,42298,36.0557,30.7532,10.8349,37.5279
2005-07-22,1893,34.0419,62.2607,177.86,48.6099,42.3884,35.7041,31.6824,10757,37.5521
2005-07-25,1893,33.7959,61.41,163.19,47.5533,41.7492,35.4586,30.6324,10.8727,36.9896
2005-07-26,1.8826,33.6182,61.3514,159.71,47.2483,41323,35.4586,30.5191,10.9618,37.0139
2005-07-27,2.1774,33.5589,60926,128.0,48.1496,40.0317,35.3658,30.9572,11.1421,37.1118
2005-07-28,2.2786,34.0374,61.3,127.43,48.6708,38.4175,35.4387,31.7882,10.4965,37.4951
2005-07-29,2.2522,34.1741,60.5007,118.1,48.8066,39.6378,34.7621,31.0328,10.9262,37.3404
2005-08-01,2.2412,34.3108,61124,117.45,48.1629,38.6048,34.3375,31.2518,10946,37332
2005-08-02,2.32,34.1194,61.2047,143.97,48.7865,37.8041,34.4635,31.4407,11.0085,37.6013
2005-08-03,2.3001,33805,60.97,143.11,47.5807,37.8558,34.2579,30.8729,11.0241,38.0417
2005-08-04,2.2677,33.4222,61564,123.52,44.4102,38.0237,34.1982,30.6231,10.9128,38.2049
2005-08-05,2.2582,33.2582,61.8574,141.7,42.7099,37.6814,34.3375,29.1089,10.6323,36.6795
2005-08-08,2.2776,32962,61.5834,135.0,43.1233,37.5136,34.6294,27.8295,10.6011,36.3614
2005-08-09,2.2911,32.8071,62.0163,143.98,43489,37.6621,34.8085,27.9506,10.7325,36.1576
2005-08-10,2.2327,32.8071,60.6812,141.16,43726,37.8041,34.3574,27.7538,10.4854,35.8722
2005-08-11,2.2552,32.9711,61.1653,137.24,43.8889,38.4838,33.9328,27.6705,10.6034,36.0925
2005-08-12,2.2048,32.7798,61.1286,124.74,43.5569,38.4515,33.4751,27.1482,10.3563,36.1004
2005-08-15,2.2467,32.8891,61.2387,120.53,43.0486,38.6392,33.3225,27.3374,10.2628,36.1655
2005-08-16,2.2083,32.6522,61.4074,107.91,41.4766,37.8689,32.7122,27.0876,10.0713,35.9699
2005-08-17,2.2008,32.8905,62.5151,114.09,39.8648,37.6747,33.1634,26.7242,10.2872,36337
2005-08-18,2.1814,32.9638,62207,115.75,39.7901,37.1115,33.9227,26815,10.1537,36.3778
2005-08-19,2.1809,33.0326,62207,144.07,40.6304,36.7101,33.9227,26.5047,10.1804,36.0841
2005-08-22,2.1834,32.9638,62.6765,143.7,40.3599,37.9206,34.0559,26.5501,9.9489,35.8639
2005-08-23,2.1659,32.5376,61.7082,161.91,39.4784,38.1213,34.1891,26.4365,9.9867,35.9699
2005-08-24,2.1135,32.6888,60.7692,177.52,39.1674,38.2055,33523,26.7318,10.1604,35.8883
2005-08-25,2.1105,32.6797,60.7765,152.09,39.7767,38445,33.4964,26.6561,10.2583,35.8639
2005-08-26,2.1135,32.5376,59.5221,143.6,38.9921,38.0177,33.1301,26.0428,10.1915,35.7252
2005-08-29,2.1345,32.5788,59.9329,149.67,39223,37.4351,33.3698,25.5659,10.1848,36.1004
2005-08-30,2.1195,32533,59.6835,138.5,36.5532,37.8559,32.6971,26.0807,10.0067,35921
2005-08-31,2.13,32.6109,60329,130.9,37.7828,38.0113,32.8636,27.9506,10.1359,36337
2005-09-01,2.0871,32478,58.7812,110.06,36.3698,37.3834,32.3175,28.0566,10.3429,36.4757
2005-09-02,2.0706,32.7713,60.1823,125.31,36.7363,37.4028,32131,27.8144,10.2694,36288
2005-09-06,2.1759,33.3214,59.0526,116.78,37.2186,37.1633,32.8703,28.9802,10.3785,36.7449
